mu,beta,average,max
0.45,3.6,1.832533527871747,3.397817740770207
0.45,3.65,1.721671961296582,3.432922134005886
0.45,3.7,1.8763735788478342,3.5840828881083624
0.45,3.75,1.924562492067327,3.598916550841929
0.45,3.8,1.884446316389591,3.6043084553796905
0.45,3.85,1.9920258688478925,3.6838292483322777
0.45,3.9,1.8738744653435133,3.696153667500959
0.45,3.95,1.9166420440102034,3.749635359787727
0.45,4.0,1.8994290483341303,3.8120634561854585
0.45,4.05,1.9379055738934627,3.853727037816372
0.45,4.1,1.9242272916458796,3.836834120934816
0.45,4.15,1.9566800048055142,3.9085157014351513
0.45,4.2,2.0084245380897303,3.914699725767137
0.45,4.25,1.8694344965220566,3.918617660160929
0.45,4.3,2.0429753223972056,4.062043855789402
0.45,4.35,1.9841610744805742,4.071966987220295
0.45,4.4,2.1338876351892444,4.193209685147432
0.45,4.45,2.003319219960996,4.194920614133896
0.45,4.5,1.9879978429527256,4.298387438743827
0.45,4.55,1.9554699790930663,4.341082867058617
0.45,4.6,2.123648103541712,4.348189839939447
0.45,4.65,2.1059122202513527,4.398167799997573
0.45,4.7,2.1028450734018804,4.5044617363016695
0.45,4.75,2.1525569560249367,4.442398835583665
0.45,4.8,2.284880236961483,4.48055903666763
0.45,4.85,2.2569542440605748,4.510415697774019
0.45,4.9,2.1967232511872914,4.511916109586487
0.45,4.95,2.2443919593897887,4.57364643846388
0.5,2.0,1.3991667642456458,2.285098750030317
0.5,2.05,1.4037033095044524,2.333501315006004
0.5,2.1,1.4119333200046669,2.4353631562830054
0.5,2.15,1.4280719627503191,2.2603092770474795
0.5,2.2,1.4470912922584578,2.2251068287738023
0.5,2.25,1.4337741424470667,2.366581285093789
0.5,2.3,1.4677515111608443,2.334505204524526
0.5,2.35,1.4623232414073701,2.415719270689984
0.5,2.4,1.47463438625848,2.336128575886352
0.5,2.45,1.5305916651991525,2.4396741350165527
0.5,2.5,1.4629964245550993,2.4652361068129878
0.5,2.55,1.5086098942709618,2.594026218817154
0.5,2.6,1.5654727339582424,2.7848963271333416
0.5,2.65,1.5907915920876783,2.665118749534078
0.5,2.7,1.6263684795313895,2.712116062374184
0.5,2.75,1.6756548112665401,2.7072260134994086
0.5,2.8,1.6607725261450166,2.778930777536837
0.5,2.85,1.6207958863437,2.7666546196069484
0.5,2.9,1.66449128905793,2.78056706541972
0.5,2.95,1.6863164581881138,2.8122729381303264
0.5,3.0,1.692179380610954,2.854254653040916
0.5,3.05,1.6477866749970607,2.9636178287719424
0.5,3.1,1.7304439679642818,3.030271973282742
0.5,3.15,1.7096915218542694,3.0395919912770126
0.5,3.2,1.696670233482788,3.0669007745248207
0.5,3.25,1.7501877082852464,3.115641580301969
0.5,3.3,1.7950421877814746,3.214951501092852
0.5,3.35,1.7823394552323546,3.145007432368078
0.5,3.4,1.7459988419435277,3.244111249205399
0.5,3.45,1.8628279632285685,3.2404593835367805
0.5,3.5,1.7569573857004899,3.310893748015932
0.5,3.55,1.7432958289015845,3.31142675827044
0.5,3.6,1.741297373854043,3.259870018031282
0.5,3.65,1.988101664143133,3.4814117524975527
0.5,3.7,1.8731391578939003,3.53383348211897
0.5,3.75,1.9112293587706775,3.6495734487072906
0.5,3.8,1.9300569009209807,3.603359428819496
0.5,3.85,1.9197617180667672,3.693698769530012
0.5,3.9,1.8638284053365797,3.6715764686743744
0.5,3.95,1.8376134694565862,3.793107036075739
0.5,4.0,1.9208268261952797,3.813012482745653
0.5,4.05,1.8542725790672883,3.827353069111626
0.5,4.1,1.9324084761823852,3.8598678687775223
0.5,4.15,2.046080469106597,3.932640086245329
0.5,4.2,1.9573602061275257,3.8810272480611134
0.5,4.25,2.0144196366320513,3.884620395252612
0.5,4.3,1.83545030679986,4.057249306315358
0.5,4.35,2.1203665212914045,4.024911990318349
0.5,4.4,2.052563048991075,4.193209685147432
0.5,4.45,2.096083951368945,3.960142776419762
0.5,4.5,2.095632672323455,4.142110587160083
0.5,4.55,2.1084282203360014,4.341082867058617
0.5,4.6,2.0144857962773246,4.348189839939447
0.5,4.65,2.1472068965374875,4.404573931613407
0.5,4.7,2.1589615570922946,4.5044617363016695
0.5,4.75,2.1482565862423675,4.511145370912403
0.5,4.8,2.067593901450916,4.48055903666763
0.5,4.85,2.318847644849415,4.63558057616896
0.5,4.9,2.2636507163547845,4.511216735322516
0.5,4.95,2.2399840882689928,4.575602568637718
0.55,1.85,1.5444460407854517,2.1643765495437464
0.55,1.9,1.561871722985763,2.313595002679481
0.55,1.95,1.552517309570732,2.287574499574954
0.55,2.0,1.4676903452667798,2.072574699782535
0.55,2.05,1.4384722360863913,2.206983423625937
0.55,2.1,1.4496525812606575,2.2622283124698845
0.55,2.15,1.4702396853045194,2.30150203720965
0.55,2.2,1.448837301194223,2.25984385672392
0.55,2.25,1.4919487769705413,2.365021457894926
0.55,2.3,1.5034921149994098,2.3176921017445173
0.55,2.35,1.4802996513010336,2.416897518508293
0.55,2.4,1.5197881545697924,2.462578673347557
0.55,2.45,1.5428033975669981,2.470678448732464
0.55,2.5,1.5630166582887375,2.4688815928492103
0.55,2.55,1.5504588045417,2.7359556985702578
0.55,2.6,1.48803538251196,2.647760189064214
0.55,2.65,1.572410406799216,2.6476219866032067
0.55,2.7,1.5836377435382167,2.668465083640864
0.55,2.75,1.5969806548474434,2.769049495659278
0.55,2.8,1.595458066607547,2.7324198376349225
0.55,2.85,1.657513145091884,2.786238476341014
0.55,2.9,1.6281609517175402,2.940290129641058
0.55,2.95,1.7269097795301915,2.8503978320762857
0.55,3.0,1.6624155983163684,2.905142760200373
0.55,3.05,1.6927590890693887,2.964805856229725
0.55,3.1,1.64164764116022,3.01522168116492
0.55,3.15,1.706930117012059,3.0947458108414354
0.55,3.2,1.7014217498969133,3.080184912567315
0.55,3.25,1.7628644882158873,3.1310170548886704
0.55,3.3,1.761843615627904,3.1591257640483312
0.55,3.35,1.759469143514015,3.1665939956151155
0.55,3.4,1.8481132895510655,3.20906171639581
0.55,3.45,1.7757235690709101,3.181566944037254
0.55,3.5,1.823203276844784,3.283789606559399
0.55,3.55,1.7823916539989941,3.307222814189791
0.55,3.6,1.8295119255053311,3.3370248435832512
0.55,3.65,1.7744907863025468,3.5520070305898304
0.55,3.7,1.834288062834198,3.4975588840644805
0.55,3.75,1.8240328067344174,3.506435808311274
0.55,3.8,1.8991766045916496,3.625241943148872
0.55,3.85,1.861381340085382,3.685480914647109
0.55,3.9,1.9635097085237219,3.691910619824639
0.55,3.95,1.8941491544378557,3.6521863973705777
0.55,4.0,1.9994504208463855,3.833945970514834
0.55,4.05,1.9923881436626856,3.853727037816372
0.55,4.1,1.9528613693580377,3.842274601870381
0.55,4.15,1.9929166472844997,3.8621413583699273
0.55,4.2,2.04102640892009,3.9073690388753968
0.55,4.25,2.017635335474517,3.872515785140678
0.55,4.3,2.0395380096896245,4.062043855789402
0.55,4.35,2.068158189521373,4.078693734936103
0.55,4.4,2.126807237190817,4.186482937431622
0.55,4.45,2.1007288203292758,4.224623376606949
0.55,4.5,2.138369099988157,4.298387438743827
0.55,4.55,2.1227183817198383,4.341082867058617
0.55,4.6,2.1110077860780945,4.348189839939447
0.55,4.65,2.080106916444137,4.330194098690045
0.55,4.7,2.285171209463692,4.460019715050216
0.55,4.75,2.0465339345276568,4.511145370912403
0.55,4.8,2.2719638490715317,4.562855648368121
0.55,4.85,2.3112235018178473,4.586431063253944
0.55,4.9,2.30088970895271,4.715975976841657
0.55,4.95,2.2742157535427703,4.57364643846388
0.6,1.7,1.5040489570332545,2.022877708383798
0.6,1.75,1.5162265697172508,1.9461380443608347
0.6,1.8,1.5372931968015595,2.0257265708019245
0.6,1.85,1.5448371835879742,2.173149021242395
0.6,1.9,1.5769738362657169,2.172925675630817
0.6,1.95,1.570122591106858,2.1662023923652365
0.6,2.0,1.5162704794402138,2.2030532300653163
0.6,2.05,1.4446223369861793,2.1814869653569704
0.6,2.1,1.4460148245666407,2.282542471078652
0.6,2.15,1.4247830679374316,2.2575516750912725
0.6,2.2,1.4642268707949972,2.319498831666014
0.6,2.25,1.4484584262088762,2.5232522950320964
0.6,2.3,1.4446498204463216,2.3761824126140523
0.6,2.35,1.5231545039059862,2.390346768579238
0.6,2.4,1.5008294185744473,2.44479483012476
0.6,2.45,1.5004747781170567,2.4680842660926694
0.6,2.5,1.5273127670776807,2.462731032566764
0.6,2.55,1.5350695796335359,2.5821644051857997
0.6,2.6,1.5494893088298975,2.601876803335122
0.6,2.65,1.6039978205483856,2.6339819764490358
0.6,2.7,1.6312691030026163,2.6737570211141364
0.6,2.75,1.55686604937527,2.7099685128664848
0.6,2.8,1.7008987695068298,2.767093747566025
0.6,2.85,1.6435072909153148,2.792065497626084
0.6,2.9,1.7032733123976378,2.907413819423402
0.6,2.95,1.7271302314808419,2.804628316889338
0.6,3.0,1.709571900923601,2.885920643611009
0.6,3.05,1.729546172914597,2.9506977343325547
0.6,3.1,1.7210537140597908,2.9958196904315346
0.6,3.15,1.6767550003115994,3.0719271971421547
0.6,3.2,1.7130426863425587,3.123558791658948
0.6,3.25,1.7592499051955084,3.1699781721106763
0.6,3.3,1.7779561623224862,3.1067663430294234
0.6,3.35,1.7197910574218371,3.209551042788294
0.6,3.4,1.6519273531456875,3.149948759830918
0.6,3.45,1.8463551026936789,3.287658630387271
0.6,3.5,1.77263852538666,3.208532808317481
0.6,3.55,1.9052284674121303,3.307222814189791
0.6,3.6,1.803116731203134,3.431115118898241
0.6,3.65,1.8365998823991547,3.587467396608376
0.6,3.7,1.8346363989281376,3.4939817667705637
0.6,3.75,1.8700698130846423,3.7096761161593177
0.6,3.8,1.8352462421045492,3.5988679744441265
0.6,3.85,1.932958212596927,3.70653732092726
0.6,3.9,1.8514234481692584,3.6715764686743744
0.6,3.95,1.8641895282242376,3.677175853949296
0.6,4.0,1.9394094185216257,3.829454516139465
0.6,4.05,1.8838982232257317,3.832793550047192
0.6,4.1,1.983631736283076,3.8558766165372513
0.6,4.15,2.0447794760590106,3.8621413583699273
0.6,4.2,2.0293272330701804,3.9073690388753968
0.6,4.25,1.9746855937987207,3.915903484016108
0.6,4.3,1.952079429916216,3.999338841329665
0.6,4.35,2.0613802236165872,4.00572941517618
0.6,4.4,2.0993797349035304,4.193209685147432
0.6,4.45,2.017092493533126,4.0951953317725485
0.6,4.5,2.174172544591265,4.148828397201148
0.6,4.55,2.0949109871617075,4.341082867058617
0.6,4.6,2.2869446232671042,4.348189839939447
0.6,4.65,2.1446669616235305,4.398167799997573
0.6,4.7,2.166657580007601,4.400209167474181
0.6,4.75,2.167352613770183,4.422347368658494
0.6,4.8,2.134269063196135,4.493321086468817
0.6,4.85,2.0992250502702015,4.510415697774019
0.6,4.9,2.1063362343293726,4.511216735322516
0.6,4.95,2.23729049233414,4.738726379424688
0.65,1.55,1.4623311836857296,1.977997714561616
0.65,1.6,1.4716086146977165,1.9788344703865823
0.65,1.65,1.4708007651753194,1.9968348729207572
0.65,1.7,1.505614474255867,2.0651382744541973
0.65,1.75,1.5091931901211695,2.1013071605280147
0.65,1.8,1.519664170146842,2.1784410969816883
0.65,1.85,1.5211051368405941,2.095896760503261
0.65,1.9,1.5496937122706662,2.2841995213324107
0.65,1.95,1.5756907555295796,2.2249503398942423
0.65,2.0,1.516543741106442,2.23980871147035
0.65,2.05,1.4297682900276305,2.1874167631556127
0.65,2.1,1.4732143816253505,2.2241479917259017
0.65,2.15,1.4583901870423166,2.2386297045139343
0.65,2.2,1.4480576214495604,2.2977167691715743
0.65,2.25,1.4808072112599873,2.287383243879635
0.65,2.3,1.5053518224974325,2.4289353589929963
0.65,2.35,1.4966062368494164,2.4462737421448515
0.65,2.4,1.5573226274484449,2.540218328369366
0.65,2.45,1.4961084121701658,2.6229474488022926
0.65,2.5,1.54892678767182,2.4357201481049704
0.65,2.55,1.597104902495951,2.6426137807651653
0.65,2.6,1.5770023283107075,2.65007159229359
0.65,2.65,1.5802848303404415,2.7323389471976958
0.65,2.7,1.6167334478358566,2.664751001448169
0.65,2.75,1.6251102916097748,2.7031423342823926
0.65,2.8,1.709249784889325,2.770047357324043
0.65,2.85,1.624090173308168,2.772476119721208
0.65,2.9,1.6898306128456035,2.8253128946682824
0.65,2.95,1.657274538759226,2.975898578134134
0.65,3.0,1.6925860301195006,2.9443881976806097
0.65,3.05,1.7779242494394785,2.997066956473512
0.65,3.1,1.6810599280056522,3.0104562254678817
0.65,3.15,1.7501814317609514,3.07004580836629
0.65,3.2,1.7184746116653078,3.0274207752121485
0.65,3.25,1.7267671690836603,3.097476233953904
0.65,3.3,1.7245323937296286,3.089703463412713
0.65,3.35,1.749030375221627,3.171027423512028
0.65,3.4,1.802653694489515,3.2120108888938037
0.65,3.45,1.838080531080553,3.2146334878335483
0.65,3.5,1.7914826568949291,3.314166776079289
0.65,3.55,1.7505076013206824,3.2298181001740938
0.65,3.6,1.7321141611070787,3.264437749028736
0.65,3.65,1.9636547595091745,3.455004849847364
0.65,3.7,1.8477912443715447,3.5271067344031604
0.65,3.75,1.9560589369424863,3.5946685934721097
0.65,3.8,1.8717046747229742,3.635754049373215
0.65,3.85,1.9159929305829162,3.6158495212978745
0.65,3.9,1.9148042092273891,3.614470730989331
0.65,3.95,1.9094559276225618,3.677175853949296
0.65,4.0,1.9681352183820862,3.7596212629310384
0.65,4.05,1.8866608469164172,3.861228750741923
0.65,4.1,1.9599346278994951,3.863208089639561
0.65,4.15,2.111432257762277,3.926845127688794
0.65,4.2,2.030392599213945,3.934301228684344
0.7,1.45,1.4301880275993557,2.089357714209041
0.7,1.5,1.4365418248036417,2.0468382160264933
0.7,1.55,1.459970468690828,1.8842264609617996
0.7,1.6,1.4688301131213364,2.0552739848816173
0.7,1.65,1.4931099731090183,1.9871192169606695
0.7,1.7,1.4828438351833007,2.1306129155154534
0.7,1.75,1.529694442831755,2.193742451255949
0.7,1.8,1.5355723769076592,2.0920853854110604
0.7,1.85,1.5337267358155984,2.0850259251963355
0.7,1.9,1.5772500093485844,2.0710084707578
0.7,1.95,1.54095575660327,2.2206674798199586
0.7,2.0,1.5231976349853944,2.2214582839121357
0.7,2.05,1.4667757812930167,2.3058010846519363
0.7,2.1,1.4925531813893094,2.176281565291397
0.7,2.15,1.4640265774862022,2.268797086336374
0.7,2.2,1.4862048502338374,2.29323914767579
0.7,2.25,1.508332002753119,2.312734857359217
0.7,2.3,1.5617855997325076,2.3762182364207867
0.7,2.35,1.492529583385695,2.377921306778281
0.7,2.4,1.5066824504818341,2.3669640958904337
0.7,2.45,1.5174444990640974,2.4983439601827397
0.7,2.5,1.577418898409969,2.494082013590295
0.7,2.55,1.580749177216051,2.623319823332974
0.7,2.6,1.5901398199845949,2.6720220598246227
0.7,2.65,1.5796713794357442,2.5977968254184907
0.7,2.7,1.6474122041075991,2.7732883395813546
0.7,2.75,1.6613342212187645,2.7313248669857177
0.7,2.8,1.6125929684990936,2.704193141827952
0.7,2.85,1.6722975361742496,2.7742670184592173
0.7,2.9,1.650842236161482,2.799787723016471
0.7,2.95,1.6531052964300275,2.828811030244437
0.7,3.0,1.6741252734133816,2.876089901518746
0.7,3.05,1.7305047093027566,3.10343066743883
0.7,3.1,1.6956346388109722,3.0475575319037147
0.7,3.2,1.7494834463891296,3.0562140885501923
0.7,3.25,1.7287836134908918,3.137403134694409
0.7,3.3,1.8077741457728613,3.183319371046625
0.7,3.35,1.771661563971832,3.218017515279042
0.7,3.4,1.8505756196874839,3.22503422382864
0.7,3.45,1.8237812318892643,3.181566944037254
0.7,3.5,1.8537175262545174,3.27855854215079
0.7,3.55,1.7979407270917003,3.3245524954013925
0.7,3.6,1.76846089368083,3.49516982800568
0.7,3.65,1.851662818555084,3.394831180224515
0.7,3.7,1.8298680922499675,3.5051986647855284
0.7,3.75,1.9693605625491413,3.4581945000148835
0.7,3.8,1.797356845478233,3.586121844131956
0.7,3.85,1.9241983452394282,3.6858295655571336
0.7,3.9,1.912259967120564,3.703911674539517
0.7,3.95,1.996605778537887,3.677175853949296
0.7,4.0,1.856294194587962,3.6852163924336336
0.7,4.05,1.9596442642661835,3.8373914231310096
0.7,4.1,2.1142427874882275,3.8596656618243874
0.7,4.15,1.9396849997192405,3.899433962736979
0.7,4.2,1.9802455565583532,3.8853154985122096
0.7,4.25,2.022354544946688,3.901176221525412
0.7,4.3,1.9090300148445085,3.999338841329665
0.7,4.35,2.0182794698251514,4.024911990318349
0.7,4.4,2.0826235107384563,4.186482937431622
0.7,4.45,2.0515840639968737,4.0951953317725485
0.7,4.5,2.030978771851156,4.280864814666953
0.7,4.55,2.18618345268276,4.341082867058617
0.7,4.6,2.104265750674438,4.349486188843842
0.7,4.65,2.135018522133142,4.398167799997573
0.7,4.7,2.141908827147723,4.5044617363016695
0.7,4.75,2.2768528733030218,4.511145370912403
0.7,4.8,2.1494096397731854,4.48055903666763
0.7,4.85,2.1650706567043847,4.611008262080527
0.7,4.9,2.260462064757248,4.511216735322516
0.7,4.95,2.215731796361758,4.738726379424688
0.75,1.35,1.3982646507924077,1.8798598098810255
0.75,1.4,1.4103870268298226,1.8970420415223337
0.75,1.45,1.4243325057040037,2.089678842019179
0.75,1.5,1.4491358608212532,2.0343792587418896
0.75,1.55,1.4586302954614054,2.0153725592066065
0.75,1.6,1.4755699612268396,1.9639161429855456
0.75,1.65,1.4762317327239287,2.0085486318202355
0.75,1.7,1.4718069569841352,1.9128103516794424
0.75,1.75,1.4997276222874714,2.0206150789203887
0.75,1.8,1.513904923212985,2.0443431066125517
0.75,1.85,1.5219865708644225,2.1106882122275312
0.75,1.9,1.5579642618480336,2.128579761902885
0.75,1.95,1.5553869798072857,2.139979806822937
0.75,2.0,1.500117451785345,2.193949226186162
0.75,2.05,1.4794527264237043,2.381321644644389
0.75,2.1,1.5038549055902986,2.3500977788101944
0.75,2.15,1.493263141937308,2.376930980627716
0.75,2.2,1.4720323921870735,2.290544225723697
0.75,2.25,1.5371178092128233,2.261164647575329
0.75,2.3,1.537008536537695,2.3808444969187845
0.75,2.35,1.5301081908310052,2.402112320488516
0.75,2.4,1.575313700312631,2.4044166418453408
0.75,2.45,1.510751894706664,2.430232637620229
0.75,2.5,1.5990445406727434,2.5157604116709846
0.75,2.55,1.5347184523934774,2.581055751078636
0.75,2.6,1.6110751549556288,2.664314069197843
0.75,2.65,1.6070803433439074,2.6774433904857378
0.75,2.7,1.614381703118288,2.661756454038124
0.75,2.75,1.6079042156878292,2.746452453318201
0.75,2.8,1.6600292319743077,2.7570116013430157
0.75,2.85,1.6632316466309092,2.769478928625386
0.75,2.9,1.6984772173856026,2.8306596694088544
0.75,2.95,1.6989896559520874,2.8761215523433736
0.75,3.0,1.6561852306261422,2.905320621014761
0.75,3.05,1.7115940065313728,2.9767153027481936
0.75,3.1,1.6689649784280554,2.979694668392183
0.75,3.15,1.7075230861705402,3.08594006232335
0.75,3.2,1.7554117068561264,3.1155687390542104
0.75,3.25,1.7518489420812615,3.074310635352246
0.75,3.3,1.8518029906294005,3.306662019044905
0.75,3.35,1.7720166832184943,3.145007432368078
0.75,3.4,1.7180583167141,3.2356888145654894
0.75,3.45,1.7118520125179004,3.181566944037254
0.75,3.5,1.8758954386506361,3.37587558071668
