n,Paper,Min Time,Time opt
300,2764575,6242296,2420339.849815171
300,2939146,7821215,2529366.905425694
300,3035460,7187912,2715415.399313374
300,2165741,6103875,1803702.5344794265
300,2492220,6012487,2124879.956839498
300,2055641,4971180,1750749.4828754403
300,2560602,5337722,2287137.494470626
300,2417626,6121135,2216553.6503237947
300,2412245,4612788,2148457.879256184
300,2447524,6434447,2192092.8912060796
300,2637601,7098861,2248132.1596846664
300,2349597,5605852,2076568.231802362
300,1960555,4791795,1590313.5397373887
300,2342580,5354355,2057468.6769761401
300,1948586,4157583,1673504.1531784758
300,2469837,6180530,2114874.08535516
300,2483935,5701387,2150117.847988517
300,2451263,6122148,2179464.5021607843
400,2765978,6611044,2318688.3586312896
400,3166633,8045008,2870929.862229905
400,3039748,8774801,2522231.2886915826
400,2458684,6248931,2089336.5265773719
400,2714641,6796247,2125698.3362860107
400,3227970,9840693,2403937.651387354
400,2994594,7459522,2613230.537413013
400,3147815,9038882,2532514.502647448
400,2841690,7520470,2247459.169733621
400,2973938,8432498,2521387.6859401213
400,3377722,8390350,2997029.8924763803
400,2916696,7115816,2525100.8293195083
400,3038517,7910104,2645646.1902657347
400,3053487,7481439,2702954.466205919
400,2884873,7134884,2391582.978427571
400,3159474,7823777,2683344.7416462353
400,3045004,8126096,2664996.608699415
400,2417523,7186588,2036138.1796168922
400,3655385,9630763,3065077.7500251713
400,3300130,8503337,2830221.4873800455
400,3284869,8268490,2893603.057154945
400,3488678,9143914,3031225.1626595357
400,3029343,8686007,2460767.6335810013
400,2749960,7383166,2246320.2887436715
400,3453066,9916054,2892129.874816744
400,3180210,8247576,2745520.3744768393
400,2866348,7531766,2440465.2570217885
400,3170469,7835291,2574441.181938854
400,3753127,8868987,3311335.677246201
400,3025834,8171799,2450808.0053686346
500,3283918,8732862,2731507.445667894
500,3239875,9308307,2718915.698283106
500,3295282,8887051,2723001.5669795102
500,3860070,10542539,3142669.1079426724
500,3386496,9383096,2679601.8410390792
500,3496482,8332544,2895423.382710828
500,3500060,9560579,2807507.3294283
500,3830521,10477204,3097935.8836667743
500,3369366,9458910,2789715.535468213
500,3858140,10706024,3212905.019722738
500,4083628,11222302,3349945.4784333445
500,4012979,10235725,3450937.3681277772
500,3467321,8988649,2813045.6276068455
500,3634355,10168916,3198353.771850157
500,3347461,9611635,2743375.953420945
500,3381176,9439614,2562539.1366144596
500,4034430,10763977,3430013.2315029493
500,4004073,11041016,3476622.060359799
500,3449094,9387986,2654149.9303209945
500,3814373,11534488,3222952.634378921
500,3320619,8979934,2852224.829759305
500,3774582,10361387,3091387.922749824
500,4139179,11919939,3283968.6584237157
500,3295307,9230930,2771644.624237959
500,3200918,9161463,2545471.9845159836
500,3362354,9371202,2691484.6878351285
500,3702725,10320805,3060859.343692026
500,3715745,10917568,3151997.537532394
500,3727300,10925801,2793739.0471784663
500,3419662,8714170,2906811.227460412
600,3822980,11053133,2831535.6675103214
600,4274907,12766320,3278189.309794822
600,4724445,12087567,4110375.017428364
600,4255412,11373088,3606263.367868138
600,4712078,13099904,3586587.886616233
600,4463958,12571491,3562888.9414081895
600,4018455,10945472,3385676.415104532
600,4284342,11334794,3634056.5363090113
600,4266375,11736395,3400969.428013816
600,3856398,11365958,3124196.4644510453
600,4510116,12890699,3661134.644362769
600,4492102,14054636,3593590.7752240086
600,4405448,12635974,3504223.714058212
600,4383480,11101240,3605237.40809675
600,4580544,13296214,3580701.578567292
600,4617519,14099654,3400217.7643091925
600,4035557,10865399,3178449.013124191
600,4239078,11528480,3375028.1595763126
600,3583293,9775832,2521599.676607411
600,4634116,12719321,3652384.869056791
600,3995381,10695523,3136084.7389080054
600,5177284,13974592,4367191.451535728
600,4569831,13164829,3528764.8750761934
600,5031294,14209011,4106352.932805369
600,4678844,12423777,3649434.1794866677
600,3869551,10657753,2965320.0033763857
600,4343409,12527869,3302604.841969513
600,3837104,10449718,3056713.412127136
600,3748644,10703885,2924039.181857228
600,4106415,11856625,3352797.962774068
700,4517087,13539402,3236667.6044345642
700,4347044,12696230,3264512.8012480508
700,4658062,12803999,3949027.8075443623
700,5573450,16602724,4383308.531263337
700,4916571,15047669,3690111.2630933668
700,4700378,14025425,3766720.6220191075
700,5999667,16806591,4726408.046160072
700,4712486,13519075,3825664.9794409233
700,4844382,15003829,3776110.2701605237
700,5600497,14854650,4613103.047090153
700,5376326,15534782,4042480.432671092
700,4606862,12590862,3710139.814675688
700,4709197,13714176,3736749.517255184
700,5100575,14847666,4087430.909386083
700,4999623,15198358,3681671.812635635
700,4270358,11922535,3521222.226199216
700,4657606,13082108,3812227.2137361937
700,4838012,14908094,3896300.6564865173
700,4690753,13235870,3575641.2454474512
700,5061538,15055095,3676883.492781364
700,4661075,14457162,3570392.522518869
700,5004596,13448783,4055131.6532860883
700,4392713,12516149,3221369.1786752706
700,5290305,15929153,4248410.289138558
700,5012878,14402423,3872944.864380546
700,4676053,13265263,3756460.1545385197
700,5012336,14669458,3980353.7439133013
700,4273919,12984243,3190669.2446006835
700,4388370,12817083,3357610.0587587142
700,4662849,13255797,3563374.842016598
800,5673310,17878353,4104226.6575616333
800,5086433,15434429,3944747.8435629765
800,5160850,15294163,4143146.2030461463
800,5085365,14182292,4068527.4347248618
800,6350069,17909621,5315696.489306995
800,5680519,16090388,4071040.9442210984
800,5381081,15243059,4078950.863728473
800,4796898,13239726,3604753.6651605023
800,5278551,16580370,3591744.4337665956
800,5328335,15902324,4184173.1831389796
800,5946321,18335708,4578471.692244347
800,5782847,16108061,4670649.357086635
800,5340203,15791732,4044050.725522553
800,5727751,17034318,4639679.841175777
800,5554341,16191724,4290076.753730106
800,5808363,17013882,4382000.141051148
800,4815219,13871484,3672723.912437988
800,5305301,15307661,4203591.722572878
800,5056704,15014009,3925664.7258241097
800,5787810,17607698,4245454.934591931
800,5120084,14959346,3669422.877731312
800,5763809,16467992,4619269.868667267
800,5827252,17839011,4583752.853767412
800,5335366,15355495,4176079.081874181
800,4432065,12750539,3057916.318957892
800,5005791,14807080,3618743.468963781
800,5248192,15217096,4194615.060335607
800,5514155,16335223,4258460.545721645
800,5321968,15608600,3819019.0168824606
800,5196607,15613537,3644211.406226879
900,6368627,19397119,4525034.604559596
900,7546040,22921071,5470715.611376583
900,5994898,17516542,4737655.376702885
900,6267573,18478211,4635824.510357467
900,6666908,19621800,4654814.691656491
900,6223443,18198481,4518121.76291103
900,5064358,15031381,3484971.2658623625
900,6198840,17239647,4738202.892276368
900,5735602,16818004,4190266.950907785
900,5861824,17286583,4552563.408030332
900,6807794,21231170,5180860.575751134
900,6594979,18981450,5145255.4682096755
900,6428158,19544833,4699525.343408246
900,5943966,16824062,4788515.132043622
900,5270242,15498543,3904080.3242530674
900,6205271,18952835,4612321.442114196
900,5431311,15423422,4056613.2028031093
900,5621000,16851980,4020598.1147160456
900,6694442,19948232,5351885.520604207
900,6668108,19315432,5467229.972188341
900,5613744,15848005,4218597.847232282
900,5927278,17526610,4272738.636067963
900,5800490,16439114,4351855.475345757
900,6268410,18070152,4752712.650642134
900,6517549,18673339,5062110.034620142
900,6210972,17749045,4539946.338242843
900,6269201,17393434,5043329.339435822
900,6054030,17877497,4361976.400687109
900,6307807,19226526,4431203.3118856065
900,5645193,16649493,4168971.935799402
1000,6876406,20943923,5148458.703339609
1000,6482478,19136162,4930256.764404072
1000,7231928,22019973,5642269.088843122
1000,6444940,18438347,4934568.309130408
1000,7243934,22061950,5040873.36662108
1000,6096913,18453272,4708842.561350857
1000,6844300,20513876,5193135.168889121
1000,7132942,21848481,5136179.374925437
1000,7557289,23520293,5707263.777720811
1000,5982767,17157181,4490150.680989324
1000,6183815,17769283,4262301.865255392
1000,6551928,19533325,4979742.781932212
1000,6298928,18622986,5027329.491479681
1000,6969782,20043769,5417996.811976412
1000,6544211,19489867,5139959.070301483
1000,6067059,17677708,4470217.57680216
1000,5834614,17283007,4266660.115751759
1000,6281970,18635403,4474437.2823879495
1000,7504177,23179083,5410747.855844199
1000,6519641,19355665,5158158.654463763
1000,6501092,20023369,4820617.185332031
1000,6905242,20586244,5231206.815658986
1000,6725114,20502486,4964419.807828609
1000,6484744,18810429,4870010.8840887565
1000,6085867,17162543,4287319.249910588
1000,6780120,20915257,4851473.033595523
1000,6769777,21488033,4991030.429729277
1000,7330358,22151944,5669086.049044199
1000,6960104,20505835,4760722.799551817
1000,5836109,16994361,4320888.139913254
