p,Paper,Min Time,Time opt
1000,1335774.447622991,1317408.8846902542,985143.41626693
1500,1012246.12112169,1057582.0442156836,656762.2775112868
2000,818404.1446963412,887802.2953878398,492571.708133465
2500,688740.0106329984,737575.8656345382,394057.36650677206
3000,550118.6924961817,577941.6039716369,328381.1387556434
3500,435005.3892915912,482713.65022682794,281469.54750483716
4000,362977.4454951254,413629.2198481325,246285.8540667325
4500,321923.5817798195,369523.4352383268,218920.7591704289
5000,291038.6328732042,324513.55658885697,197028.68325338603
500,2308347.15172872,2308746.9233645373,2066046.8666066553
1000,1409142.8778867843,1431427.2406290178,1033023.4333033276
1500,1055965.5923706708,1077436.2218937965,688682.2888688851
2000,828057.2553618643,921686.7418859061,516511.7166516638
2500,684450.6845375679,749861.0395085961,413209.37332133105
3000,598160.0170439361,650002.99180187,344341.14443444257
3500,451420.53336938773,513965.4637561383,295149.55237237934
4000,390514.4120404277,429848.04763056076,258255.8583258319
4500,350986.2258478725,385167.8280358024,229560.76295629505
5000,301342.566825337,346776.80772202916,206604.68666066552
500,2315391.821376069,2303713.9814342633,2047170.1718840974
1000,1394914.9476082134,1390305.5087881333,1023585.0859420487
1500,1043580.7685701896,1076055.1652869089,682390.0572946991
2000,860972.2403329966,905913.6286654009,511792.54297102435
2500,676292.1649928913,732380.0180975845,409434.03437681944
3000,590756.6791116904,641848.7631405452,341195.02864734957
3500,460453.86447713303,532933.8016612085,292452.8816977282
4000,394308.66565743054,436632.8729102259,255896.27148551217
4500,355401.2531478139,394315.12362619437,227463.35243156637
5000,319589.1386287854,352194.5338834453,204717.01718840972
500,2260724.345333917,2249040.118783781,1963400.1892987874
1000,1355253.2111094578,1361348.5487904244,981700.0946493937
1500,1057814.338969037,1076642.1455664174,654466.7297662625
2000,823685.1605376562,893312.5783137941,490850.04732469685
2500,678010.4674866635,763254.2610325154,392680.0378597575
3000,539105.6283491419,607670.5191981803,327233.36488313123
3500,450080.3527601302,497404.7097010121,280485.7413283982
4000,405956.691214179,442518.1093748377,245425.02366234842
4500,361156.02799226454,392439.9021519863,224951.05203896388
5000,345540.1788065607,365525.9299188771,224951.05203896388
500,2420305.149316138,2414102.984803387,2013289.441933948
1000,1476678.1998359754,1482265.0034864964,1006644.720966974
1500,1165002.9328407024,1170449.2486406406,671096.4806446494
2000,891387.3074220387,983573.2698402827,503322.360483487
2500,707830.180768636,785030.8002930707,402657.8883867896
3000,576706.2398024597,629528.5877272512,335548.2403223247
3500,468142.2250460313,506941.1485668343,287612.77741913544
4000,395522.4135026268,457294.4761771455,283862.0036038513
4500,350270.6470130538,425668.70463310473,283862.0036038513
5000,357483.52390791115,384933.61733949214,283862.0036038513
500,2325133.961266434,2324194.7381357956,2063910.054997018
1000,1345829.5666356266,1366093.851751844,1031955.027498509
1500,1108286.6460624884,1106249.3140467785,687970.0183323394
2000,818568.0687495002,894597.3921377854,515977.5137492545
2500,711098.7988750477,747836.8672994254,412782.0109994036
3000,583797.2414211613,636181.5039922029,343985.0091661697
3500,488043.6799772287,536628.5005712678,294844.2935710026
4000,407910.97397158045,449399.7008016455,257988.75687462726
4500,358942.660513289,388908.52330733725,229323.3394441131
5000,305991.98991792527,363371.71297106956,206391.0054997018
500,2346650.270738852,2345141.195190484,2068748.5309350886
1000,1436332.2098741608,1448281.072214203,1034374.2654675443
1500,1083476.4319790907,1076500.0572648253,689582.8436450296
2000,862503.3523851882,947517.2051686823,517187.13273377216
2500,680066.4485889763,761780.4322542342,413749.7061870177
3000,612542.6637779727,642185.8235801025,344791.4218225148
3500,483466.90450359497,535856.0831855878,295535.5044192984
4000,399334.632816962,443368.9242722819,258593.56636688608
4500,382927.4761487558,418452.1719751984,229860.94788167652
5000,330388.22424479923,374708.63550345594,215374.91310297055
500,2165534.50959874,2167253.8483977546,1945464.364644183
1000,1271257.867779918,1287982.3053066481,972732.1823220915
1500,985179.2601623234,1022145.1984738101,648488.121548061
2000,764270.8682852928,829228.2485008033,486366.09116104577
2500,613571.4729976855,679921.724200907,389092.8729288366
3000,501131.561885297,591580.707813733,324244.0607740305
3500,429734.0295309094,475709.69110939204,277923.48066345474
4000,361277.98729632,406941.16613765276,243183.04558052288
4500,321424.0992639392,375130.33259538235,216162.707182687
5000,284035.59650659707,320175.41047898046,194546.4364644183
500,2228559.061067763,2218058.2162493994,1962883.7758597438
1000,1319742.0613866257,1329406.7655069018,981441.8879298719
1500,962161.6479691952,1011894.028183382,654294.5919532479
2000,808220.7044331996,871969.2317540289,490720.94396493596
2500,684251.0072224444,733534.5066153586,392576.75517194875
3000,550581.5768914645,612628.1916875573,327147.29597662395
3500,451777.098248555,487191.39501879166,280411.9679799634
4000,393510.3831844238,436557.38165692694,245360.47198246798
4500,352876.13357048825,375014.43037827266,221936.92198830924
5000,319107.50334150984,354545.2313454255,221936.92198830924
500,2258832.3398056235,2256189.9694461394,2041457.3908158026
1000,1375849.8863939247,1374973.1280272342,1020728.6954079013
1500,1053370.1697148723,1098253.0001653535,680485.7969386008
2000,826122.4366478269,872362.5794360759,510364.34770395065
2500,665488.8178846978,771250.0079710812,408291.4781631605
3000,547609.7642593131,646662.5420886789,340242.8984693004
3500,459022.2389913973,503771.5370367612,291636.7701165432
4000,393221.72854372766,432527.41495523026,255182.17385197533
4500,360710.71778744983,402620.3175515753,226828.59897953362
5000,314053.97224202624,340164.06331385736,204145.73908158025
500,2201992.360679611,2201590.1562360455,1945769.3152839844
1000,1373507.2991223652,1379066.5710162,972884.6576419922
1500,1007131.0401696728,1048366.8211431889,648589.7717613281
2000,820468.1114803874,900608.9575751664,486442.3288209961
2500,679297.6387219011,761327.0401109379,389153.8630567969
3000,560565.3614472996,635094.0840509544,324294.88588066405
3500,453950.9827125631,484489.58741563273,277967.0450405692
4000,370509.6808922108,410146.7144003872,243221.16441049805
4500,349782.5457069851,381010.6309407398,216196.5905871094
5000,309865.8132545265,342942.54441848357,198364.18789898226
500,2339658.1801073737,2358050.4065711657,2032903.06721264
1000,1421802.9593737319,1388547.6617454397,1016451.53360632
1500,1125925.712716985,1146285.715784073,677634.3557375467
2000,884543.3929103767,963426.3139854379,508225.76680316
2500,679913.3172536163,762638.4194019546,406580.613442528
3000,579460.1085116467,626984.1868429716,338817.17786877335
3500,459030.041118016,508000.3521640916,290414.72388752
4000,403981.5378182426,442006.11174411234,254112.88340158
4500,355795.3087061919,380223.46167867,234765.43698061188
5000,330054.92294490477,365674.5650219073,234765.43698061188
500,2247624.6062974194,2247093.7794849183,2029878.8608115006
1000,1335554.7253092246,1349960.1259611484,1014939.4304057503
1500,1002835.2439920633,1027854.1011483284,676626.2869371668
2000,805408.5601281615,844111.0805189285,507469.71520287514
2500,667293.6782088932,721572.464646112,405975.7721623001
3000,566204.5434373202,600095.539458795,338313.1434685834
3500,469793.70786672446,515983.3711117079,289982.69440164295
4000,399828.45328111836,437773.96363808383,253734.85760143757
4500,344702.85965464637,389206.32129127515,225542.0956457223
5000,322074.49186653295,347571.1542062064,202987.88608115006
500,2382939.5608030367,2382213.0671102637,2116768.932884634
1000,1420644.6167132256,1438834.3950527324,1058384.466442317
1500,1080626.307344708,1085882.690832167,705589.6442948779
2000,874366.2355934101,909966.3055813701,529192.2332211585
2500,713166.095390879,749216.8467393367,423353.78657692677
3000,559112.9334213086,629736.6857556175,352794.82214743894
3500,485286.3971849408,516878.15937884036,302395.561840662
4000,404769.04040907556,446288.93951751245,264596.11661057925
4500,349977.23400720983,415313.22591233766,235196.54809829264
5000,313548.0511658733,350343.25886513543,211676.89328846338
500,2255621.801905589,2255153.961603233,1993101.9222965427
1000,1427890.156826337,1424890.4015545868,996550.9611482713
1500,1077927.6064251193,1119618.0911185325,664367.3074321809
2000,828444.0973848397,923882.1577478265,498275.48057413567
2500,665263.1848506995,721861.012015319,398620.3844593085
3000,572355.958009903,628747.6153074611,332183.6537160904
3500,450508.675789703,501510.20978656283,284728.8460423632
4000,379106.2057104451,419372.60980086523,249137.74028706783
4500,340368.3617102356,381058.365454683,221455.7691440603
5000,325080.2768768725,349853.64482620393,218985.8403281358
500,2124530.8759735236,2122094.443017787,1920963.4632639785
1000,1270871.5208230508,1265324.6565303996,960481.7316319892
1500,978322.4145765165,1003782.7467364245,640321.1544213261
2000,784773.2475260596,828100.1572135268,480240.8658159946
2500,646961.2110227906,711808.1861649208,384192.6926527957
3000,554389.1715249516,569879.3680106568,320160.57721066306
3500,425924.3407680708,479673.42207942356,274423.35189485404
4000,373055.8453705919,422266.39140516246,240120.4329079973
4500,325391.2256078197,371619.1891543838,213440.38480710873
5000,300306.3312482997,327536.91497633833,192096.34632639785
500,2319072.3119546813,2335276.374749974,2070928.7326654575
1000,1376937.9492305822,1370297.07866251,1035464.3663327288
1500,1042084.9792778202,1059103.0582950641,690309.5775551525
2000,827237.9441554218,866357.0389667695,517732.1831663644
2500,700352.1101021587,738605.1364563137,414185.7465330915
3000,557389.6846963686,621932.5413685079,345154.78877757624
3500,464728.7993719459,530900.0160341191,295846.96180935105
4000,395326.97204621125,448217.4241166174,258866.0915831822
4500,351487.4183991806,389947.8904971881,230103.19251838417
5000,308898.6471090292,351296.1292665085,207092.87326654574
500,2324462.975842611,2324343.771542179,2055274.435823573
1000,1386206.0288148387,1396037.765248892,1027637.2179117865
1500,1071074.7317821756,1040601.7566271505,685091.4786078577
2000,793536.3586745923,884148.4410274647,513818.60895589326
2500,689108.4470172228,753953.3010067899,411054.88716471463
3000,557001.0714799797,607956.9306934841,342545.73930392886
3500,466685.3469102321,518539.0932851172,293610.6336890819
4000,381892.834420234,429271.74939322,256909.30447794663
4500,341832.51925867144,376931.28738138266,228363.82620261924
5000,294838.5935147541,331584.5926958206,205527.44358235731
500,2135508.19134335,2157837.4239925514,1891248.7512984402
1000,1283511.0835519186,1303076.2092236255,945624.3756492201
1500,1002284.9846509198,1047375.4994653333,630416.2504328134
2000,824816.5744050713,845906.8099560279,472812.18782461004
2500,651824.2986623794,690332.9795130113,378249.75025968807
3000,524231.0759953472,564597.483380334,315208.1252164067
3500,428677.00713446335,487615.74618548976,270178.3930426343
4000,373441.65223096777,389118.80941151135,236406.09391230502
4500,315878.76706084586,348335.8681118276,210138.75014427112
5000,282946.2119350333,303115.57462961733,189124.87512984403
500,2289410.1645005643,2288129.9006778607,1987542.817922771
1000,1393757.5078225888,1401182.1714624884,993771.4089613855
1500,1054483.0971342113,1088423.3840233567,662514.2726409236
2000,840679.071176395,910630.5591140252,496885.70448069274
2500,701258.5474319463,765436.8535461145,397508.5635845542
3000,593378.5537973724,656058.8349758913,331257.1363204618
3500,479688.95280683093,531892.235621642,283934.68827468157
4000,402749.2511882973,450095.0162244876,248442.85224034637
4500,376803.0541772504,389646.735664898,228175.38737233743
5000,323696.12060768344,365704.87434280926,228175.38737233743
500,2298484.470814386,2298731.382317388,2005649.7669033099
1000,1347489.1788746796,1382279.850575254,1002824.8834516549
1500,1077244.8875759644,1091242.9099881218,668549.9223011032
2000,860046.1196830341,891924.7917925551,501412.44172582746
2500,706551.5173813634,753441.7909781212,401129.95338066196
3000,591339.6418118323,622450.1379293535,334274.9611505516
3500,501318.6609434752,544735.2418312085,286521.3952719014
4000,407053.44906770205,441910.31953190546,250706.22086291373
4500,359710.74956246663,394247.74170806375,226681.96016029542
5000,327535.4744876635,382655.23386498576,226681.96016029542
500,2334520.3121981574,2330612.121036785,2040135.515842092
1000,1431169.0967881044,1432623.8597214008,1020067.757921046
1500,1100371.3930259887,1113660.81283007,680045.171947364
2000,914214.2062939516,990848.7707740985,510033.878960523
2500,707240.8456424959,781054.3147158682,408027.1031684184
3000,592677.8688784642,666254.6556842766,340022.585973682
3500,508149.8783264826,519832.0615546162,291447.9308345846
4000,424703.40748305834,445987.42719707877,255711.93998150725
4500,390925.22200681316,410650.2867972563,255711.93998150725
5000,375938.1438941398,372254.89646783,255711.93998150725
500,2357252.1407895973,2357670.4905795855,2079019.913442902
1000,1458545.8906549367,1441380.6837516874,1039509.956721451
1500,1088272.25072572,1103817.313019493,693006.6378143007
2000,858725.5071120623,939437.386234682,519754.9783607255
2500,699852.4646118627,744557.1137937417,415803.9826885804
3000,568100.1527362317,630673.7063803342,346503.31890715036
3500,457137.0978306076,509367.159553063,297002.8447775574
4000,395328.4535095886,443127.25381851546,259877.48918036275
4500,347624.6451404303,379195.47330209415,231002.2126047669
5000,312754.9340994613,353617.7835707321,207901.9913442902
500,2311288.111563744,2311327.585297815,2007303.032573165
1000,1414407.6747745983,1424170.3538196005,1003651.5162865825
1500,1070544.16015356,1095723.3319947815,669101.0108577217
2000,827479.9748433406,898009.0414489195,501825.7581432912
2500,698244.2324954866,768057.1303922824,401460.606514633
3000,636962.5643276761,649291.5337547463,334550.50542886084
3500,452147.79785484285,475468.2281759561,286757.5760818807
4000,400281.0255153006,423032.57603925304,250912.8790716456
4500,352117.0279549987,378272.59652629966,237718.33419452517
5000,314101.74489894527,328374.70555855794,237718.33419452517
500,2384598.4309461615,2390212.113607624,2125897.091533715
1000,1382796.8986840253,1427476.7051552215,1062948.5457668575
1500,1100919.4005565296,1140120.7949076097,708632.3638445716
2000,851146.4855833541,902675.9543724394,531474.2728834287
2500,714707.6254313989,769276.7568848681,425179.418306743
3000,583354.861220394,659936.798700109,354316.1819222858
3500,470225.3711018329,509004.8897527933,303699.58450481645
4000,400239.82688486064,448402.05011447705,265737.13644171436
4500,359693.2513117345,384833.1117356807,236210.78794819055
5000,310168.55367620883,330340.69545270095,212589.7091533715
