p,Paper,Min Time,Time opt
5000,335691.50043417106,443056.2905206576,233255.59371782155
500,2493343.042702799,2487341.462339354,2013289.441933948
1000,1493018.1848233072,1583731.8267802265,1006644.720966974
1500,1168044.8051354312,1332768.741555531,671096.4806446494
2000,933688.3048690205,1106471.1749566784,503322.360483487
2500,754350.3960795765,906756.8565334906,402657.8883867896
3000,566973.76508904,778810.6384049789,335548.2403223247
3500,450385.92834757024,648443.265469394,290840.5319559556
4000,400063.17991278553,550675.4777115793,290840.5319559556
4500,380488.95270532975,465185.2279819841,290840.5319559556
5000,347075.9907737742,443736.55557404185,290840.5319559556
500,2377091.982932629,2376365.805951101,2063910.054997018
1000,1431449.199375624,1495406.709609571,1031955.027498509
1500,1130763.2609817074,1207634.909516078,687970.0183323394
2000,864148.9153299311,998530.2597576623,515977.5137492545
2500,708011.5206327335,894083.1450140189,412782.0109994036
3000,599090.8446502192,758252.6066389261,343985.0091661697
3500,484777.3051455545,665256.9738535039,294844.2935710026
4000,404080.03594750375,590893.7862202666,257988.75687462726
4500,351749.06390074914,484613.39404699946,229323.3394441131
5000,320809.5557839302,425542.28403974493,206391.0054997018
500,2432229.153121302,2415228.9520596527,2068748.5309350886
1000,1512959.1472963097,1531098.0696833944,1034374.2654675443
1500,1113181.9745790635,1257797.827071602,689582.8436450296
2000,919648.8588030332,1068775.7100497868,517187.13273377216
2500,716482.7938384751,887929.0970714551,413749.7061870177
3000,603493.1808600621,773553.1818616665,344791.4218225148
3500,497082.85651735106,660540.8268915019,295535.5044192984
4000,422904.71715022216,528869.5181261152,258593.56636688608
4500,381044.3664644497,491588.95944552554,229860.94788167652
5000,338283.49816655245,438196.1150339797,224782.3522176009
500,2244285.278748668,2245152.020362778,1945464.364644183
1000,1372391.3002383923,1407329.684484498,972732.1823220915
1500,1050036.7633848411,1137288.5567302105,648488.121548061
2000,777131.4222462948,953631.3142276718,486366.09116104577
2500,631130.6766321504,810368.6442443101,389092.8729288366
3000,526202.3775112,700251.2259563898,324244.0607740305
3500,448800.51119680516,594383.8473789513,277923.48066345474
4000,374343.330083193,525922.0259325829,243183.04558052288
4500,334570.7459846714,455555.33470095904,216162.707182687
5000,294074.35295481095,394101.33136244083,194546.4364644183
500,2299907.0585843143,2291523.6442133836,1962883.7758597438
1000,1418409.0367376488,1453626.4665521218,981441.8879298719
1500,1002554.609524422,1133339.9493737242,654294.5919532479
2000,826294.6481890532,1011062.3928079945,490720.94396493596
2500,664597.0601959262,822039.4042269201,392576.75517194875
3000,547948.0536591012,739228.4409883323,327147.29597662395
3500,466748.13681349886,632816.4633965228,280411.9679799634
4000,408086.58343993174,544131.8130832525,245360.47198246798
4500,373208.3347808317,482580.2665600166,225859.0312711249
5000,330091.0735138274,428316.6846284737,225859.0312711249
500,2350545.3609792655,2335341.137726851,2041457.3908158026
1000,1464149.741007415,1504871.5711421615,1020728.6954079013
1500,1128774.9870295504,1240309.9812905637,680485.7969386008
2000,834472.0053338266,1071232.5508466777,510364.34770395065
2500,691640.952477334,924223.2261287617,408291.4781631605
3000,555276.0718580342,801214.1940894892,340242.8984693004
3500,477357.1089099299,634396.7678151794,291636.7701165432
4000,419111.57384243037,554735.6939213102,255182.17385197533
4500,352467.6680801044,496844.11136040324,226828.59897953362
5000,332794.3114326248,431004.7585442993,204145.73908158025
500,2285087.012809202,2278710.3860237882,1945769.3152839844
1000,1395723.134726301,1482509.5043174243,972884.6576419922
1500,1073246.8453528904,1183686.177174756,648589.7717613281
2000,807769.3173932753,1020527.9351498934,486442.3288209961
2500,663931.1340276424,875403.864776078,389153.8630567969
3000,537888.4897191365,742507.9010479758,324294.88588066405
3500,445535.4246720806,642624.0411074864,277967.0450405692
4000,393619.971597114,523021.00902880076,243221.16441049805
4500,352640.50480076787,472807.93376027583,216196.5905871094
5000,330439.3596585506,416291.3325763351,204153.37985784418
500,2453276.529925313,2456742.9080040255,2032903.06721264
1000,1527592.9087243231,1566916.25940552,1016451.53360632
1500,1113339.847270841,1257785.9803952782,677634.3557375467
2000,835299.5869322902,1070669.2364821245,508225.76680316
2500,704079.292033264,896716.4155556606,406580.613442528
3000,540856.3687917097,765018.4472167387,338817.17786877335
3500,487845.3722261891,642812.4673865079,290414.72388752
4000,404139.23821735504,554784.0797194443,254112.88340158
4500,357799.8936005694,473409.81076801085,241180.69479997043
5000,342431.7804148387,410416.1625466385,241180.69479997043
500,2337390.535341011,2333531.703552457,2029878.8608115006
1000,1440395.1793602023,1458971.4180664746,1014939.4304057503
1500,1061917.568726846,1182928.4386185773,676626.2869371668
2000,858920.8304053626,970177.8539240471,507469.71520287514
2500,710930.5124682647,829344.596278167,405975.7721623001
3000,568561.631402786,722398.5411986335,338313.1434685834
3500,492749.532989684,649454.9538734234,289982.69440164295
4000,408238.1383038582,568845.4559840935,253734.85760143757
4500,354854.894852343,484410.47653947293,225542.0956457223
5000,325260.70745209366,428459.6422052457,202987.88608115006
500,2484178.9815062755,2471865.7828174117,2116768.932884634
1000,1525749.8487719733,1546665.7699128776,1058384.466442317
1500,1098964.7342156325,1272998.171248777,705589.6442948779
2000,889398.4094800758,1055130.4102804563,529192.2332211585
2500,715972.238758108,897189.1623131856,423353.78657692677
3000,562419.9574182008,755533.8219501987,352794.82214743894
3500,476831.92804536613,673339.7302035136,302395.561840662
4000,408725.51581459405,557925.1154030433,264596.11661057925
4500,347147.5804752382,484775.3719751495,235196.54809829264
5000,321795.6008153962,435071.26340303477,211676.89328846338
500,2352138.360442898,2352211.9928452764,1993101.9222965427
1000,1509970.6685314607,1520616.7322993102,996550.9611482713
1500,1096975.8718847742,1258001.5346308125,664367.3074321809
2000,852298.280138338,1059768.6654902233,498275.48057413567
2500,694458.7853866966,860345.3554320465,398620.3844593085
3000,574687.0536932793,724475.0953248934,332183.6537160904
3500,473284.89701137715,617615.7253417909,284728.8460423632
4000,402329.22750844125,530317.12287796,249137.74028706783
4500,346620.00938949455,458672.45084058016,223369.5339282587
5000,324668.6643298706,413065.2193519217,223369.5339282587
500,2221955.331099338,2214825.769958779,1920963.4632639785
1000,1363182.4793873644,1394351.1916993884,960481.7316319892
1500,1017479.3939381972,1136497.3239942137,640321.1544213261
2000,796158.1537695774,993667.0155361573,480240.8658159946
2500,639417.780067706,822342.0352870622,384192.6926527957
3000,553226.4798286592,725455.4318786907,320160.57721066306
3500,451061.2956970323,617903.9124996051,274423.35189485404
4000,392126.34370771464,511294.0519040995,240120.4329079973
4500,338915.8663550926,449424.039560399,213440.38480710873
5000,305897.76284926647,402875.1996074794,192096.34632639785
500,2405661.2401292506,2413460.51712562,2070928.7326654575
1000,1442733.5764571782,1501364.5601186857,1035464.3663327288
1500,1107372.639497136,1221729.8188882533,690309.5775551525
2000,844885.8847878992,1004690.194865026,517732.1831663644
2500,688869.0251401989,962055.6890253794,414185.7465330915
3000,585512.7073533535,761914.8136500269,345154.78877757624
3500,497880.5646712549,654516.9400904126,295846.96180935105
4000,408692.2952822664,571982.4081358657,258866.0915831822
4500,356182.02040601475,495953.9501770986,230103.19251838417
5000,326034.72948990803,432771.97128661047,207092.87326654574
500,2369412.8909774907,2363892.5975191724,2055274.435823573
1000,1481456.5746257822,1544283.9182061108,1027637.2179117865
1500,1099047.522134453,1215399.267522218,685091.4786078577
2000,822695.4797737955,1014497.6693194285,513818.60895589326
2500,721311.2675292242,852163.8995181815,411054.88716471463
3000,557120.9346142852,738644.0593508894,342545.73930392886
3500,460164.5572621075,659063.2633851479,293610.6336890819
4000,396750.35840957845,538081.9827775063,256909.30447794663
4500,359452.19948746543,468607.2503161314,228363.82620261924
5000,308511.9379309773,410919.00340252294,205527.44358235731
500,2216080.6619153037,2199250.563722515,1891248.7512984402
1000,1357035.6332281914,1442191.0883572502,945624.3756492201
1500,1025372.6231203914,1150278.2687039075,630416.2504328134
2000,783518.9071393308,964665.5951579754,472812.18782461004
2500,638946.6345240814,846787.3546516028,378249.75025968807
3000,507476.6462633105,716403.3334947353,315208.1252164067
3500,427532.861502897,611279.2866411468,270178.3930426343
4000,365676.3129571042,510619.97536076687,236406.09391230502
4500,319076.8887448389,450067.65234139736,210138.75014427112
5000,288644.02960295335,392394.27096682834,189124.87512984403
500,2368306.375973746,2366508.2268400546,1987542.817922771
1000,1427128.890208252,1518605.9386922265,993771.4089613855
1500,1070217.8260342162,1214965.8573714672,662514.2726409236
2000,826614.2502520813,993906.9867981399,496885.70448069274
2500,689363.7256495716,882886.2739644907,397508.5635845542
3000,566534.639163334,756532.5496302078,331257.1363204618
3500,499981.35333979415,645280.4355882276,283934.68827468157
4000,435979.9218679786,552301.539931842,248442.85224034637
4500,357413.66413684306,486193.6439552859,235062.73289859592
5000,335737.3271278482,426647.793978793,235062.73289859592
500,2385469.686173153,2377758.6950943773,2005649.7669033099
1000,1494412.1447719159,1519740.111952379,1002824.8834516549
1500,1090543.4646899046,1217336.3724301513,668549.9223011032
2000,869932.7868063257,1052134.350934197,501412.44172582746
2500,690031.8106681922,928573.9960899447,401129.95338066196
3000,587094.5229665714,781729.8369060272,334274.9611505516
3500,485001.4693282121,676224.9426998984,286521.3952719014
4000,405921.29688577517,552491.0823603504,250706.22086291373
4500,365784.8389595003,485963.25846667547,232325.71216300275
5000,322672.14085057063,439748.2013062268,232325.71216300275
500,2420149.045716849,2414604.9509518426,2040135.515842092
1000,1496268.8681132689,1565805.613637745,1020067.757921046
1500,1099770.9539360492,1260941.3518695594,680045.171947364
2000,870719.8869519506,1095129.2010890036,510033.878960523
2500,728637.1122379693,895687.4578405682,408027.1031684184
3000,634925.6071110722,818434.2742595851,340022.585973682
3500,521770.8824564927,702960.9276295989,291447.9308345846
4000,429340.0963052357,551349.1305054721,262972.3143556908
4500,404462.94141673204,496240.49310845946,262972.3143556908
5000,364494.52096304554,439543.47411928757,262972.3143556908
500,2411666.0556372954,2431208.0567471916,2079019.913442902
1000,1541492.782170745,1552532.2376354323,1039509.956721451
1500,1132282.8944121806,1220951.192378369,693006.6378143007
2000,858177.3009861637,1054039.5109562508,519754.9783607255
2500,708480.9814903592,914153.1743292229,415803.9826885804
3000,588726.7957959968,774203.4492966215,346503.31890715036
3500,501564.33927857445,660769.6163354896,297002.8447775574
4000,417109.2484331963,554210.9016201069,259877.48918036275
4500,365567.3539341924,481217.45887868485,231002.2126047669
5000,325295.0213834461,420046.80499559175,207901.9913442902
500,2368027.551982096,2358959.7602436347,2007303.032573165
1000,1454122.3849770117,1503026.7541834495,1003651.5162865825
1500,1076979.8773405654,1230080.2730927796,669101.0108577217
2000,847822.3213836129,1024722.7604659386,501825.7581432912
2500,694189.2610750586,856166.4928964564,401460.606514633
3000,591281.014100145,791147.300500359,334550.50542886084
3500,459557.3502734133,661487.7604154749,286757.5760818807
4000,394018.25740540324,532866.965745276,250912.8790716456
4500,369795.9052101568,459632.1447730126,243133.3073483958
5000,333572.94864842127,416610.1818195128,243133.3073483958
500,2469312.6337429048,2468417.276115168,2125897.091533715
1000,1501760.460566449,1556334.7042881905,1062948.5457668575
1500,1121780.885771172,1225589.2719736376,708632.3638445716
2000,871122.7006808249,1059180.172325046,531474.2728834287
2500,666659.0419264802,901725.2140359028,425179.418306743
3000,602345.4310392841,743219.540946667,354316.1819222858
3500,497899.7200405063,619359.1506021294,303699.58450481645
4000,410640.6544863099,544034.5895710434,265737.13644171436
4500,361268.8870673748,474312.72787557705,236210.78794819055
5000,316752.44828073686,417540.354401725,212589.7091533715
