p,Paper,Min Time,Time opt
4000,4810443,8840506,2894937.4460306633
4000,4945460,8750940,3151974.266376768
4000,4839688,8957009,2621262.482983641
4000,5165002,9899773,2892026.558931829
4000,5492118,10488696,3443490.065918609
4000,5577270,10511891,3064892.7510991856
4000,4435415,8274600,2642381.1886555147
4500,4347904,8282446,2346856.236106098
4500,4633616,8868368,2650697.714907233
4500,4615396,8456512,2507256.2478796896
4500,5470034,10083456,3177416.2698834157
4500,4726141,8945670,2718852.4482915513
4500,4387787,7898126,3163306.2441020133
4500,4772394,9105408,2809735.145883628
4500,5260424,10026626,2894599.954509105
4500,4778163,9026499,3004378.7180106565
4500,5649323,10263089,3519571.339955076
4500,5690747,10768343,3130313.857699873
4500,5141300,9780251,3297295.263959504
4500,4615814,8560041,2530165.8961188425
4500,5050735,9736953,2686896.3378883405
4500,4998093,9161965,2647257.9980932865
4500,4821566,9011128,3044584.708309505
4500,5427162,10316712,3259975.9046479203
4500,5562566,10594532,3245471.32916662
4500,4662826,8921458,2509409.2145036473
4500,5835017,11096421,3413131.1838443275
4500,4450260,8556765,2807779.064277867
4500,5242709,9905468,3087926.6255430873
4500,6124240,11468221,3280421.029815219
4500,4789069,8814482,2893346.939257348
4500,4915516,8723572,3150458.174350726
4500,4804599,8929384,2619717.1554302345
4500,5131570,9871710,2890354.171937219
4500,5459405,10460110,3441818.5362877054
4500,5544579,10484302,3063177.56802185
4500,4397640,8245304,2640886.573150215
5000,4318412,8259936,2345528.213174111
5000,4604813,8846382,2649378.978356332
5000,4588413,8434984,2506125.699989771
5000,5442586,10060515,3176336.8247070834
5000,4679208,8923798,2717499.5576179726
5000,4361309,7876393,3161937.6987824338
5000,4743061,9082652,2808533.6797235273
5000,5241969,10004097,2893218.1879921574
5000,4694979,9004892,3003012.8884754814
5000,5588017,10240941,3518327.3542008647
5000,5661482,10745643,3128863.492210109
5000,5112009,9757478,3296035.697427649
5000,4594351,8538591,2529032.1305214795
5000,5021044,9715360,2685660.092318628
5000,4952461,9139479,2645899.2626915104
5000,4743895,8989700,3043392.950171731
5000,5399886,10294346,3258656.0901751867
5000,5533478,10572214,3244110.135962256
5000,4631620,8898127,2508032.9894393594
5000,5808530,11074517,3411810.6762320814
5000,4422460,8535591,2806476.5316215632
5000,5216934,9882679,3086676.6914100633
5000,6114106,11445641,3279153.98228646
5000,4764609,8793660,2892074.533838695
5000,4902065,8701665,3149245.3007298927
5000,4769777,8907303,2618480.893387509
5000,5104206,9849273,2889016.2623415305
5000,5431521,10437227,3440481.3125829813
5000,5516471,10462230,3061805.4215599815
5000,4365143,8221860,2639690.8807459758
