eval_id,P1,P2,value,global_best_value,global_best_P1,global_best_P2
18,0.5,1.0,2.3011896943535213,2.3006219523961216,0.7,1.0
19,0.4,1.0,2.3057647663829655,2.3006219523961216,0.7,1.0
20,0.3,1.0,2.8974049980327696,2.3006219523961216,0.7,1.0
21,0.9,1.0,2.5057988487680003,2.3006219523961216,0.7,1.0
22,0.5,1.5,3.0066819712991433,2.3006219523961216,0.7,1.0
23,0.7,1.5,3.044713577959118,2.3006219523961216,0.7,1.0
1,0.4,3.0,6.615760594459379,6.615760594459379,0.4,3.0
1,0.2,5.0,7.933394597841402,7.933394597841402,0.2,5.0
1,0.3,1.0,7.885887706008352,7.885887706008352,0.3,1.0
2,0.5,4.0,7.948608418849337,6.615760594459379,0.4,3.0
2,0.6,4.5,7.325119418951867,7.325119418951867,0.6,4.5
3,0.5,1.0,2.4637977798705224,2.4637977798705224,0.5,1.0
2,0.2,2.5,4.474500021681061,4.474500021681061,0.2,2.5
3,0.7,2.5,4.176944757060281,4.176944757060281,0.7,2.5
4,0.1,4.5,9.169201807820757,2.4637977798705224,0.5,1.0
4,0.1,3.0,5.038928614854603,4.176944757060281,0.7,2.5
5,0.3,2.5,5.337045233865452,2.4637977798705224,0.5,1.0
3,0.5,1.5,3.4016119110616003,3.4016119110616003,0.5,1.5
5,0.4,3.5,5.551421807964983,4.176944757060281,0.7,2.5
6,0.1,3.5,7.223578037070979,2.4637977798705224,0.5,1.0
4,0.4,3.0,5.310206935808596,3.4016119110616003,0.5,1.5
6,0.6,2.5,4.176944757060281,4.176944757060281,0.7,2.5
7,0.9,1.0,4.35651765993063,2.4637977798705224,0.5,1.0
7,0.9,1.0,11.425869029746718,4.176944757060281,0.7,2.5
8,0.1,1.0,2.9770773017895653,2.4637977798705224,0.5,1.0
5,0.6,2.0,3.7934583692702364,3.4016119110616003,0.5,1.5
8,0.1,2.5,4.176944757060281,4.176944757060281,0.7,2.5
9,0.4,1.0,2.4637977798705224,2.4637977798705224,0.5,1.0
6,0.1,1.5,3.4237534279266493,3.4016119110616003,0.5,1.5
10,0.3,1.0,2.4637977798705224,2.4637977798705224,0.5,1.0
9,0.9,2.5,4.176944757060281,4.176944757060281,0.7,2.5
11,0.2,1.0,2.4637977798705224,2.4637977798705224,0.5,1.0
10,0.2,2.5,4.176944757060281,4.176944757060281,0.7,2.5
7,0.5,3.5,5.908005211699433,3.4016119110616003,0.5,1.5
11,0.8,2.5,4.176944757060281,4.176944757060281,0.7,2.5
8,0.5,4.0,6.0468940454183215,3.4016119110616003,0.5,1.5
9,0.9,1.5,3.082590044356041,3.082590044356041,0.9,1.5
10,0.8,1.5,3.100316833427695,3.082590044356041,0.9,1.5
11,0.9,4.5,6.988207695883336,3.082590044356041,0.9,1.5
12,0.7,1.5,3.04649870071963,3.04649870071963,0.7,1.5
13,0.6,1.5,3.2442058482548117,3.04649870071963,0.7,1.5
14,0.4,1.5,2.975790522399867,2.975790522399867,0.4,1.5
15,0.3,1.5,2.975825816750058,2.975790522399867,0.4,1.5
16,0.2,1.5,2.9773973674961502,2.975790522399867,0.4,1.5
