mu,beta,average,max
0.45,2.4,1.4874180067465261,2.485990832770501
0.45,2.45,1.476423309523953,2.426960434122456
0.45,2.5,1.5170878385174609,2.4408178346245872
0.45,2.55,1.526255804825167,2.628006292130626
0.45,2.6,1.5889807256257624,2.6632583017473808
0.45,2.65,1.5550068232123972,2.70122393042031
0.45,2.7,1.5317360193663643,2.7713661396457363
0.45,2.75,1.679489890896953,2.716485295741032
0.45,2.8,1.6233904360936962,2.864140362281443
0.45,2.85,1.6510219207754222,2.82968462391017
0.45,2.9,1.6831955919656778,2.884523695218338
0.45,2.95,1.6290229045498825,2.8452159743838816
0.45,3.0,1.616204808060844,2.8642404642327444
0.45,3.05,1.7987269506548398,2.993133827884677
0.45,3.1,1.7364758697574407,3.052575558412632
0.45,3.15,1.674046306845627,3.0339554045473904
0.45,3.2,1.7512416155176345,3.069976344945517
0.45,3.25,1.800605526688924,3.151200016221349
0.45,3.3,1.762410706318535,3.135468391580257
0.45,3.35,1.7367555411775157,3.2249282568098376
0.45,3.4,1.7195840867221543,3.175646964287072
0.45,3.45,1.7918742325806085,3.188206503460565
0.45,3.5,1.8484680239633815,3.3185885515147286
0.45,3.55,1.8051121403689905,3.2313054972270274
0.45,3.6,1.8798821908032772,3.466896729224408
0.45,3.65,1.8135489927027866,3.5958383315763114
0.45,3.7,1.840924505256899,3.507799112369082
0.45,3.75,1.872166125782008,3.6242921941693687
0.45,3.8,1.976164572589783,3.603359428819496
0.45,3.85,1.9471899310798442,3.6594226629069455
0.45,3.9,1.8365913967270027,3.678303216390185
0.45,3.95,1.9539978151665418,3.765738902936041
0.45,4.0,1.8839674977481091,3.8120634561854585
0.45,4.05,1.8645382086730635,3.8323393613327847
0.45,4.1,1.885496446304599,3.8732530691344382
0.45,4.15,1.9128088622800858,3.9239075690229255
0.45,4.2,1.9737522131010428,3.92457856154952
0.45,4.25,2.0766376975540384,3.906180545039335
0.45,4.3,1.9030525940296732,4.050990200652618
0.45,4.35,2.014420739795057,4.071966987220295
0.45,4.4,1.9789924857494328,4.081038569235019
0.45,4.45,2.0514656360040893,4.201647361849705
0.45,4.5,1.969826852552925,4.331593562252177
0.45,4.55,2.1991297625807147,4.341082867058617
0.45,4.6,2.1140205319853593,4.348189839939447
0.45,4.65,2.2017084527810247,4.398167799997573
0.45,4.7,2.140626498278648,4.5044617363016695
0.45,4.75,2.2115896028291733,4.511145370912403
0.45,4.8,2.1281525681597167,4.4169716208255805
0.45,4.85,2.3554981735810077,4.516537229382872
0.45,4.9,2.1544070264283626,4.715975976841657
0.45,4.95,2.352813410438556,4.738726379424688
0.5,2.0,1.3871289428015228,2.2087268200054533
0.5,2.05,1.3789745055534157,2.148724461514396
0.5,2.1,1.4029902498552222,2.166461214171458
0.5,2.15,1.4093580911301082,2.1821245720418507
0.5,2.2,1.4453289603837123,2.261263350596096
0.5,2.25,1.4311204578034742,2.344625340156754
0.5,2.3,1.4448869571676535,2.3234256469955423
0.5,2.35,1.5440374866983437,2.513452521006873
0.5,2.4,1.505574035013651,2.3585289340148394
0.5,2.45,1.5164864224039938,2.4205727633279954
0.5,2.5,1.54929915661831,2.4991676551230717
0.5,2.55,1.5284780808801703,2.6478047213151794
0.5,2.6,1.5333920729626125,2.6630256720535974
0.5,2.65,1.5874348522974984,2.6371066789049524
0.5,2.7,1.5889729915197728,2.706690945961485
0.5,2.75,1.6705333879641948,2.7244234603898123
0.5,2.8,1.6205924719278417,2.7283201572859856
0.5,2.85,1.6447178549758346,2.788895157861392
0.5,2.9,1.64900194087188,2.879036933827636
0.5,2.95,1.7288737346539151,2.8707622410031197
0.5,3.0,1.6802928031033504,2.9167337705624723
0.5,3.05,1.6536064446621304,2.9927528430276444
0.5,3.1,1.7446368192295374,2.9892257820101813
0.5,3.15,1.7426856845038041,3.004182780496441
0.5,3.2,1.7507337779505858,3.0372966399311405
0.5,3.25,1.7029364313140742,3.0704829055150555
0.5,3.3,1.810248848883438,3.101927467787505
0.5,3.35,1.8418988412927966,3.200507484578383
0.5,3.4,1.7828251144739533,3.175646964287072
0.5,3.45,1.7406916468188824,3.2699780272451826
0.5,3.5,1.9075080349825948,3.237718399418113
0.5,3.55,1.8061197790609653,3.3351174764297618
0.5,3.6,1.8253185187156908,3.266403565004319
0.5,3.65,1.7959186495931667,3.451662374918167
0.5,3.7,1.8009435662779687,3.438809450109422
0.5,3.75,1.9978462862236719,3.5929882476269746
0.5,3.8,1.8907870588790459,3.6043084553796905
0.5,3.85,1.9910950498838995,3.685480914647109
0.5,3.9,1.9789770567610645,3.678303216390185
0.5,3.95,1.9701460144918073,3.636074987253584
0.5,4.0,1.9799428892839113,3.833945970514834
0.5,4.05,1.9148085355499813,3.867154889657492
0.5,4.1,1.8479909803222816,3.841325575310185
0.5,4.15,1.9025222712295589,3.899433962736979
0.5,4.2,1.9115932972363483,3.9073690388753968
0.5,4.25,2.0257889436627265,3.890792172808629
0.5,4.3,1.8577415262933608,3.999338841329665
0.5,4.35,2.072631244241373,4.034193698081851
0.5,4.4,1.8995276104820458,3.945249008695036
0.5,4.45,2.074428272584301,4.194920614133896
0.5,4.5,2.1562332279501732,4.298387438743827
0.5,4.55,2.0791998150507274,4.341082867058617
0.5,4.6,2.2447539905723635,4.3749158893651
0.5,4.65,2.277933306103729,4.398167799997573
0.5,4.7,2.1846738339644247,4.44244129167675
0.5,4.75,2.351547361502528,4.517872118628212
0.5,4.8,2.2315306736865272,4.48055903666763
0.5,4.85,2.117010820229561,4.510415697774019
0.5,4.9,2.2640736961945374,4.715975976841657
0.5,4.95,2.2436839899112737,4.575829877778338
0.55,1.85,1.540844508066882,2.035497602309576
0.55,1.9,1.5545225940371479,2.1407148663266926
0.55,1.95,1.5711656995560215,2.216434076755317
0.55,2.0,1.4734438118308222,2.269705730236941
0.55,2.05,1.449090482639926,2.212036204153232
0.55,2.1,1.4269226910199058,2.3385507856034784
0.55,2.15,1.4410922176232943,2.443739665890332
0.55,2.2,1.4260936690574864,2.2041252146830264
0.55,2.25,1.4497262937856163,2.317846031375137
0.55,2.3,1.4650384062160027,2.3399276885897624
0.55,2.35,1.4640886753809974,2.3635881303013524
0.55,2.4,1.4668882327955355,2.391824866498601
0.55,2.45,1.4861967930333702,2.4515477157423966
0.55,2.5,1.5011003641135479,2.457131860752787
0.55,2.55,1.5315825817902224,2.674288045335866
0.55,2.6,1.5755249634250625,2.6991329476781165
0.55,2.65,1.5661825455629168,2.746369212128661
0.55,2.7,1.5768365119977705,2.693578165935876
0.55,2.75,1.5884745511826153,2.7186072223780897
0.55,2.8,1.5376581070732642,2.751801125229229
0.55,2.85,1.599169980355513,2.792065497626084
0.55,2.9,1.712666623490989,2.8839083888659083
0.55,2.95,1.7089915896889396,2.928878700169219
0.55,3.0,1.7209791648029134,2.935108204599619
0.55,3.05,1.618200304017689,2.9836091352047536
0.55,3.1,1.7364099918929556,3.104082681722948
0.55,3.15,1.7140738424444215,3.0701196551908554
0.55,3.2,1.8544173237276627,3.0889025042353087
0.55,3.25,1.7808438032150458,3.158868184906723
0.55,3.3,1.7846931303316296,3.2644395726178064
0.55,3.35,1.7780329091000355,3.158973763601733
0.55,3.4,1.787108904798683,3.2069400961559253
0.55,3.45,1.7453396856061543,3.2140999924518536
0.55,3.5,1.8362857719223467,3.208432994256037
0.55,3.55,1.753535609781729,3.339558020054933
0.55,3.6,1.8509272802972163,3.4244769990903605
0.55,3.65,1.8267749211027502,3.4774413008998417
0.55,3.7,1.9017795897969156,3.5591075020865643
0.55,3.75,1.7518358503493088,3.5835061781273216
0.55,3.8,1.9750845166984887,3.625241943148872
0.55,3.85,1.7835069503528693,3.638681633577112
0.55,3.9,1.8376563850086485,3.6154197575495264
0.55,3.95,1.9187742626227646,3.637954909693991
0.55,4.0,1.8588440064333378,3.83040354269966
0.55,4.05,1.993362949534879,3.852138195324613
0.55,4.1,1.8608510315951607,3.864157116199757
0.55,4.15,1.8782882740275562,3.8849728992594983
0.55,4.2,1.972984599682022,3.917891005974274
0.55,4.25,2.0395318442315,3.918617660160929
0.55,4.3,1.939163797782312,4.025945359772965
0.55,4.35,2.026207927720422,4.071966987220295
0.55,4.4,1.9854130942265176,4.060494782797479
0.55,4.45,2.0103531791437144,4.0951953317725485
0.55,4.5,2.095267371235685,4.328640252373789
0.55,4.55,2.0597470061723597,4.341082867058617
0.55,4.6,2.0476416065623892,4.348189839939447
0.55,4.65,2.234801674427942,4.326392326597582
0.55,4.7,2.2272133893301445,4.5044617363016695
0.55,4.75,2.079147528777933,4.422347368658494
0.55,4.8,2.1736284350262807,4.562855648368121
0.55,4.85,2.2008305255519254,4.465114200762167
0.55,4.9,2.30178793608769,4.715975976841657
0.55,4.95,2.256708822425857,4.57364643846388
0.6,1.7,1.5010631264717533,2.0453766655736194
0.6,1.75,1.527805558323632,2.0448184359152104
0.6,1.8,1.5349370050859987,2.039368161696337
0.6,1.85,1.5314552055384263,2.099070904127984
0.6,1.9,1.5384869126006913,2.110274903397125
0.6,1.95,1.5572963474427803,2.3244589899540085
0.6,2.0,1.5089085028916749,2.207232137380449
0.6,2.05,1.4385400312068086,2.31009987210168
0.6,2.1,1.4912913346761378,2.3437806014787963
0.6,2.15,1.4468185330221823,2.306132195180838
0.6,2.2,1.447264912804721,2.294668875911638
0.6,2.25,1.4919759380259545,2.352657361752588
0.6,2.3,1.4716425496665702,2.420796199184321
0.6,2.35,1.4794601006687054,2.373274845110298
0.6,2.4,1.4781076406145934,2.5926724507821985
0.6,2.45,1.5353459414883346,2.550318619701131
0.6,2.5,1.6154351584176172,2.52020109126939
0.6,2.55,1.580822366688055,2.6846973335562057
0.6,2.6,1.5591748840354527,2.619398086215733
0.6,2.65,1.5719856091359221,2.6601066400722613
0.6,2.7,1.5921767669540998,2.6644739441762098
0.6,2.75,1.642425331353051,2.732144353073501
0.6,2.8,1.5682551874005008,2.702837456112473
0.6,2.85,1.672435462802856,2.7652812310243933
0.6,2.9,1.7365915186167835,2.857715411554907
0.6,2.95,1.6397024718629725,2.817139747345853
0.6,3.0,1.6590471825849904,2.910497842437593
0.6,3.05,1.7236506570425236,2.997079985897304
0.6,3.1,1.7821016117148614,3.001459625107353
0.6,3.15,1.649741581673213,3.013634894353905
0.6,3.2,1.7025618056044252,3.0273613739231053
0.6,3.25,1.730992242845242,3.104494884350468
0.6,3.3,1.7905736809599586,3.160776784764854
0.6,3.35,1.7606921191240985,3.1771679695595005
0.6,3.4,1.8042492522555762,3.220263220950396
0.6,3.45,1.8693641467407036,3.2146334878335483
0.6,3.5,1.7661314566350435,3.27855854215079
0.6,3.55,1.7684601629348051,3.255790844675112
0.6,3.6,1.8279816653028944,3.482073626473477
0.6,3.65,1.9143367586036282,3.5927996375548616
0.6,3.7,1.8530164471242954,3.52759456291739
0.6,3.75,1.8935310180770188,3.598916550841929
0.6,3.8,1.9289954180425375,3.625241943148872
0.6,3.85,1.853154858003515,3.6661494106227535
0.6,3.9,1.8300737616782612,3.59281251707164
0.6,3.95,1.853053003532363,3.6774352745109216
0.6,4.0,1.9486152213311794,3.8120634561854585
0.6,4.05,1.9637004244736753,3.849235583441003
0.6,4.1,1.9582092377806315,3.8694962483140634
0.6,4.15,1.9152806100400654,3.861491829492003
0.6,4.2,2.0353032953780144,3.938672985417791
0.6,4.25,2.0278103156932534,3.983509088241157
0.6,4.3,1.9927696125568042,3.999338841329665
0.6,4.35,2.045505302704674,4.00572941517618
0.6,4.4,2.015270410542617,4.151934132876946
0.6,4.45,2.0613082243155154,4.194920614133896
0.6,4.5,2.1476293376270585,4.298387438743827
0.6,4.55,2.0918991722941183,4.341082867058617
0.6,4.6,2.202587429097662,4.348189839939447
0.6,4.65,2.1687073542157784,4.398167799997573
0.6,4.7,2.20905516199583,4.511188484017478
0.6,4.75,2.2975182617843926,4.442398835583665
0.6,4.8,2.070762772499968,4.48055903666763
0.6,4.85,2.218656983224909,4.516537229382872
0.6,4.9,2.3285691485055287,4.715975976841657
0.6,4.95,2.245986058352908,4.539557978015485
0.65,1.55,1.453391973991806,1.9660663434027252
0.65,1.6,1.4796109466599885,1.993910508571825
0.65,1.65,1.4726234633661888,1.9359805293375127
0.65,1.7,1.4970030648091257,2.015034637776397
0.65,1.75,1.5034023180546705,2.115205513891416
0.65,1.8,1.5085661120356313,1.97442362596771
0.65,1.85,1.5392357377697112,2.082450977338811
0.65,1.9,1.5452240176152425,2.182105437457141
0.65,1.95,1.5813614288365194,2.287944002107833
0.65,2.0,1.50948012890743,2.3121587741386143
0.65,2.05,1.43590946335831,2.2472430267205845
0.65,2.1,1.4789640747361574,2.2878530567882924
0.65,2.15,1.447431481579491,2.3635529376849767
0.65,2.2,1.472514504628745,2.278265081806832
0.65,2.25,1.49293461693944,2.3188268740758238
0.65,2.3,1.4991257808763296,2.3801910161465103
0.65,2.35,1.516566273291148,2.4276866609168115
0.65,2.4,1.5004638585391774,2.4380449098228936
0.65,2.45,1.548495072866677,2.4354238734744973
0.65,2.5,1.5646395167663232,2.4560209014603425
0.65,2.55,1.548752300313926,2.655035875480189
0.65,2.6,1.5455267015253384,2.5893349917054587
0.65,2.65,1.5499834624290296,2.6874153369868314
0.65,2.7,1.6042234279576495,2.705125653189304
0.65,2.75,1.5585093281596254,2.724690686596162
0.65,2.8,1.559236271756727,2.7306046986928267
0.65,2.85,1.6211501625317772,2.764616323526936
0.65,2.9,1.7013670090042439,2.854568845928627
0.65,2.95,1.6499262722880874,2.862297180978274
0.65,3.0,1.6846008045047007,2.8959593364143776
0.65,3.05,1.7114523640052035,3.0592900497472817
0.65,3.1,1.801202291280412,3.017794294767932
0.65,3.15,1.7521019926982555,3.072999829452771
0.65,3.2,1.764306082175474,3.072697427783317
0.65,3.25,1.6984046440937448,3.14396382646465
0.65,3.3,1.6256248943263105,3.0757058464463345
0.65,3.35,1.6850618253889114,3.3477320625846545
0.65,3.4,1.753959556248505,3.2066274377253747
0.65,3.45,1.8333553854182867,3.1824658210988925
0.65,3.5,1.7945896548928888,3.3185885515147286
0.65,3.55,1.8539585269158885,3.332001308900218
0.65,3.6,1.8843408605167302,3.356675046269447
0.65,3.65,1.8685849942437072,3.562049293093557
0.65,3.7,2.0064083717258763,3.566146957286185
0.65,3.75,1.7812677879342085,3.5690601353227764
0.65,3.8,1.8970083946043612,3.521240779477962
0.65,3.85,1.915354941959147,3.634923212047533
0.65,3.9,1.9174720800704617,3.644803984804454
0.65,3.95,1.967916199797894,3.70399084784858
0.65,4.0,1.9827317780384655,3.806135678462687
0.65,4.05,1.9142918002451268,3.866225989135444
0.65,4.1,1.940299017031137,3.858716635264192
0.65,4.15,1.978165923556614,3.8621413583699273
0.65,4.2,1.985612889650914,3.914095786591207
0.65,4.25,1.9878797904461922,3.976725879309483
0.7,1.45,1.4244924984808884,2.075009004780061
0.7,1.5,1.4366012854663481,1.9007386512009712
0.7,1.55,1.4477240872460113,2.0402782238000987
0.7,1.6,1.4694518815867603,1.965343980158653
0.7,1.65,1.4731900592712814,1.964504034062751
0.7,1.7,1.4936672403133515,1.9630006629634047
0.7,1.75,1.5168562019287373,1.974474398984685
0.7,1.8,1.5308542104876832,2.0418699651337837
0.7,1.85,1.5217997096594948,2.194498704287694
0.7,1.95,1.560411779690182,2.278316902962636
0.7,2.0,1.5101938764388292,2.327314628707586
0.7,2.05,1.4619906814955757,2.3029634471704994
0.7,2.1,1.4504718532153693,2.3685749225870034
0.7,2.15,1.4419873711912927,2.3146575443881594
0.7,2.2,1.46367720085764,2.302328054835027
0.7,2.25,1.4648193342300144,2.2906077232747424
0.7,2.3,1.5070367715668886,2.3849747893059927
0.7,2.35,1.4857912086960674,2.421043808643757
0.7,2.4,1.5581032787079425,2.411950528198296
0.7,2.45,1.519823039878243,2.5032750506744006
0.7,2.5,1.5706313628273607,2.470421538492546
0.7,2.55,1.5637171712886246,2.6334358619221425
0.7,2.6,1.607329175637329,2.7138387249691918
0.7,2.65,1.6236376412691969,2.6414372100079846
0.7,2.7,1.609187376979748,2.7052291779302378
0.7,2.75,1.609534752248397,2.7402155245144355
0.7,2.8,1.606681433196935,2.789457281598435
0.7,2.85,1.653820241755573,2.829725235780807
0.7,2.9,1.6918386068476041,2.8410984687272265
0.7,2.95,1.6539236151869123,2.847833366735045
0.7,3.0,1.6687645705412877,2.820389980884502
0.7,3.05,1.7115081135646988,3.0596497709115527
0.7,3.1,1.701530771524154,3.0348560588018456
0.7,3.15,1.7134745227017598,3.0713255760018456
0.7,3.2,1.659404540111347,3.0219960159667587
0.7,3.25,1.8034815138842846,3.058092461828557
0.7,3.3,1.8126024848066367,3.1778924779156474
0.7,3.35,1.799594145598481,3.236941533996597
0.7,3.4,1.812541701654577,3.2671996052060703
0.7,3.45,1.7940464498881916,3.2951185013367272
0.7,3.5,1.784024864474898,3.3049654448009784
0.7,3.55,1.7747681684636554,3.3303650163218905
0.7,3.6,1.823802703993511,3.3732405419436238
0.7,3.65,1.864946878547981,3.4548124073189417
0.7,3.7,1.9012484866312558,3.584279207192344
0.7,3.75,1.8837134841561047,3.5690601353227764
0.7,3.8,1.9307348087535763,3.554530079369875
0.7,3.85,1.8405398973572127,3.685480914647109
0.7,3.9,1.9243176529379156,3.697983371324564
0.7,3.95,1.972379836370859,3.681238472839355
0.7,4.0,1.909240684775868,3.766409784299722
0.7,4.05,1.8223102894121295,3.8767245087176674
0.7,4.1,1.881650900310988,3.845527306349672
0.7,4.15,2.0376092488650888,3.899433962736979
0.7,4.2,1.9493933732783941,3.880824044136841
0.7,4.25,1.9511333357657858,3.918617660160929
0.7,4.3,2.1029664702541515,4.058280565638107
0.7,4.35,1.9372522727805221,4.071966987220295
0.7,4.4,2.0374143433083605,4.060494782797479
0.7,4.45,2.034283738616649,4.09601224502345
0.7,4.5,2.0281823415242006,4.226870371246315
0.7,4.55,2.0991450248082004,4.341082867058617
0.7,4.6,1.9011154582051228,4.255328989239917
0.7,4.65,2.1910441151288746,4.427738772485326
0.7,4.7,2.2753434004933633,4.400209167474181
0.7,4.75,2.311810406535805,4.511145370912403
0.7,4.8,2.090488986129499,4.421121919106424
0.7,4.85,2.2503043939712897,4.586431063253944
0.7,4.9,2.2941580936443247,4.54529716587646
0.7,4.95,2.408646609751732,4.738726379424688
0.75,1.35,1.3942427603475902,1.907091143611857
0.75,1.4,1.4145979628198568,1.8523488840964528
0.75,1.45,1.4274209834304266,2.0870272617437373
0.75,1.5,1.442035649594608,2.1200114996330206
0.75,1.55,1.455199108531291,1.87770406548576
0.75,1.6,1.458676242555316,1.9996294804291057
0.75,1.65,1.4698499614318257,2.1198547356442803
0.75,1.7,1.4896803575031368,2.030491593315405
0.75,1.75,1.489140623007163,2.031172848537883
0.75,1.8,1.5053110603297593,2.1344876287334222
0.75,1.85,1.5162467292043962,2.042613496143349
0.75,1.9,1.5453861646810148,2.122365783016209
0.75,1.95,1.5464018886019506,2.2199167401089097
0.75,2.0,1.543879907472275,2.21919655904556
0.75,2.05,1.4912647499493012,2.267548834800909
0.75,2.1,1.4978057608101802,2.269716272918986
0.75,2.15,1.5079610174049964,2.3430439647954464
0.75,2.2,1.4979326839278682,2.260190624728821
0.75,2.25,1.4972760006015322,2.256275247399216
0.75,2.3,1.4574864594959642,2.333183757149793
0.75,2.35,1.4912954682348976,2.3818043777649747
0.75,2.4,1.4806274385022258,2.449151385570668
0.75,2.45,1.4955699237214937,2.482034483944313
0.75,2.5,1.5388797044783882,2.5846118308026345
0.75,2.55,1.5288155983313723,2.5976648417851926
0.75,2.6,1.5880526873942922,2.742659389754141
0.75,2.65,1.5822352346388857,2.691050083476117
0.75,2.7,1.5916418929407792,2.8237835045095045
0.75,2.75,1.666879017802004,2.721513852594013
0.75,2.8,1.6378038205721623,2.738388538351346
0.75,2.85,1.637364357287415,2.784686592050561
0.75,2.9,1.6513941699002137,2.8118435364546475
0.75,2.95,1.6526414909204492,2.835431201024045
0.75,3.0,1.659025807731175,2.8883501994656027
0.75,3.05,1.6704951154518533,3.017129941358836
0.75,3.1,1.6586400270954083,2.9803680244491
0.75,3.15,1.809659007419952,3.0575988054565646
0.75,3.2,1.7483953994620252,3.121363220031303
0.75,3.25,1.758021450130685,3.123416663390992
0.75,3.3,1.7943613898699549,3.158475416013493
0.75,3.35,1.7890605852193096,3.145007432368078
0.75,3.4,1.780924334090704,3.253555328612277
0.75,3.45,1.7634076248811428,3.2476586038826603
