regular,Paper,Min Time,Time opt
0.8,1210852.7386622175,1396798.6884638406,654466.7297662625
0.9,1232518.9194190598,1428184.8081323833,654466.7297662625
1,1211152.6464980997,1401016.49926379,654466.7297662625
0.1,1266610.432181803,1479399.2700332135,671096.4806446494
0.2,1261054.9348584379,1468930.8954678965,671096.4806446494
0.3,1240633.379474559,1441511.754364171,671096.4806446494
0.4,1311023.097292927,1455896.2749295484,671096.4806446494
0.5,1267558.7408879686,1466305.6448986423,671096.4806446494
0.6,1243056.3693346826,1399203.9674650643,671096.4806446494
0.7,1313886.5693735555,1475345.936002586,671096.4806446494
0.8,1267670.6213955828,1455560.7926641596,671096.4806446494
0.9,1280646.4276330443,1485968.1428518172,671096.4806446494
1,1253845.757908573,1485352.842983299,671096.4806446494
