density,Paper,Min Time,Time opt
0.8,11474667,7855236,3526035.3436507527
0.8,10233742,7287784,3119447.216395687
0.9,10627560,6357844,3263772.350194008
0.9,10508196,6766835,3190092.1144088884
0.9,11456050,7132881,3423185.0097161755
0.9,11647071,7869899,3563260.1749835727
0.9,11392414,7461296,3417692.6339000715
0.9,12479137,6996733,3741379.793220399
0.9,14109619,7936034,4253365.648467059
0.9,12066367,8362929,3690733.503008376
0.9,10277041,6939150,3113100.934301085
0.9,11607385,7926877,3567181.835253078
0.9,12840549,8533010,3929954.6656587627
0.9,13004231,8220218,3983501.365046408
0.9,10393940,7231322,3224680.880556095
0.9,11601660,7923996,3554570.381837697
0.9,10703277,7029023,3197420.2483447213
0.9,11464516,6932733,3532461.57483622
0.9,12876334,8196672,3943457.3207873856
0.9,11795565,7836181,3593693.487902283
0.9,9758248,7214204,2981644.8494657604
0.9,14120998,8667368,4315132.575276961
0.9,10995548,6945748,3325536.2592582363
0.9,11845775,8208396,3615070.559141667
0.9,12401915,9480361,3797771.090702133
0.9,12482786,7351074,3834500.2416868815
0.9,11088324,7205548,3404520.3291561436
0.9,9372459,7293747,2828324.04404017
0.9,12905865,8089796,3969794.5856585866
0.9,12177422,8369853,3778911.412696513
0.9,10573569,7678499,3262341.3620390343
0.9,12173949,6839403,3679752.8216666076
1,10624961,6709575,3286679.203041665
1,11577449,7293201,3526500.8052280657
1,11111886,7237603,3353115.535667103
1,13899944,8287943,4296802.377925446
1,12199080,7748629,3636742.084588544
1,14113832,6907398,4212732.13543975
1,12313755,7825364,3715420.0850297958
1,12303205,8723495,3719822.845619263
1,10468557,7161449,3228802.0006964495
1,11544698,8214932,3521410.758270251
1,13820112,8566747,4200881.076880095
1,12570034,8112600,3844796.3136818106
1,9446184,7226812,2928448.9488530443
1,12152049,8020033,3726625.023224433
1,11982996,7251670,3595701.971120563
1,13029591,7251137,3984456.1762254452
1,12594568,7846456,3912396.2181247133
1,13156878,8232116,4037467.4319834607
1,10318361,6653794,3143734.628906402
1,15383031,8995012,4784623.047193747
1,12970259,7191116,3909717.275744199
1,13338130,8584826,4062381.802598921
1,13412835,8842955,4111837.236045034
1,11497782,7671784,3490385.3353785155
1,11322790,7079072,3410057.9892071653
1,11243060,7338752,3374614.8706165305
1,12661854,8310868,3857291.904213419
1,12278101,8273861,3803027.590128745
1,12401485,7473705,3788417.9031944177
1,11081569,7077648,3349468.9188320767
