regular,Paper,Min Time,Time opt
0.7,1105948.5972201577,1316487.4575190586,695185.5852770898
0.8,1142268.5485624664,1291820.2798159611,695185.5852770898
0.9,1137204.418431313,1323588.6284549318,695185.5852770898
1,1119268.976577567,1309716.5723956805,695185.5852770898
0.1,1105690.5256246866,1196660.3654508984,661964.7892956203
0.2,1051766.3909966324,1191786.041134993,661964.7892956203
0.3,1114118.650455787,1211358.6636774999,661964.7892956203
0.4,1080268.7487483749,1236566.9684809532,661964.7892956203
0.5,1087495.3313885299,1201259.5383383015,661964.7892956203
0.6,1074945.4461584028,1184091.5290133604,661964.7892956203
0.7,1090468.3917925803,1221828.918651019,661964.7892956203
0.8,1088429.6670291312,1149979.5739519235,661964.7892956203
0.9,1060723.5260060944,1189445.5335857489,661964.7892956203
1,1048096.2527498478,1206031.3666284399,661964.7892956203
0.1,1043543.6804793173,1155965.571508875,656762.2775112868
0.2,1016322.8137498727,1143544.5908015298,656762.2775112868
0.3,1061917.2553000853,1161442.0730359585,656762.2775112868
0.4,1090770.7329339995,1171463.1512571406,656762.2775112868
0.5,1059527.3782609706,1170865.6937042694,656762.2775112868
0.6,1024301.725071822,1186601.9553399147,656762.2775112868
0.7,1056805.0207888451,1197009.6098518835,656762.2775112868
0.8,1060474.6832469457,1143573.6907810587,656762.2775112868
0.9,1041942.4933243882,1168126.6998709464,656762.2775112868
1,1090057.8481151143,1184046.8450886577,656762.2775112868
0.1,1070895.5189476334,1204148.0607487545,688682.2888688851
0.2,1076883.1682358112,1212356.645825459,688682.2888688851
0.3,1088277.4047990935,1208294.0316844126,688682.2888688851
0.4,1120933.3437682649,1192061.145375586,688682.2888688851
0.5,1104449.8583735696,1249377.1799430721,688682.2888688851
0.6,1065211.7285949865,1219914.4103518974,688682.2888688851
0.7,1099808.2430574482,1232413.5744071335,688682.2888688851
0.8,1126508.1474101886,1231053.8020694484,688682.2888688851
0.9,1126686.255991625,1243018.6041660768,688682.2888688851
1,1108852.3885780524,1230330.0647684024,688682.2888688851
0.1,1085692.2947268195,1202686.1638186236,682390.0572946991
0.2,1088932.6397990824,1210698.9044672225,682390.0572946991
0.3,1066547.3965030876,1203496.9189565494,682390.0572946991
0.4,1083839.1124237813,1192055.8098586085,682390.0572946991
0.5,1065994.707914606,1244716.0220151437,682390.0572946991
0.6,1088082.3822003652,1182664.9521156508,682390.0572946991
0.7,1054679.2093752618,1192194.8302114075,682390.0572946991
0.8,1097423.8744374174,1226595.2101240277,682390.0572946991
0.9,1128207.3824041279,1225066.9446543718,682390.0572946991
1,1098646.988240896,1163325.5806096487,682390.0572946991
0.1,1045400.6198029811,1179751.3718172284,654466.7297662625
0.2,1044139.5443973955,1168104.9122523412,654466.7297662625
0.3,1116802.156906095,1188748.2809111606,654466.7297662625
0.4,1071065.9782313344,1184101.9777419209,654466.7297662625
0.5,1041603.2992595622,1169863.2829237224,654466.7297662625
0.6,1070847.359859885,1204091.5225381837,654466.7297662625
0.7,1065943.0587875654,1212724.949252548,654466.7297662625
0.8,1075548.5257363748,1193474.1824822251,654466.7297662625
0.9,1085441.1025068155,1216271.8452733,654466.7297662625
1,1075698.6262080157,1225170.457664731,654466.7297662625
0.1,1156888.668818023,1284049.0719789236,671096.4806446494
0.2,1131388.4460392632,1304787.5297207756,671096.4806446494
0.3,1155705.0533838177,1307251.9247592634,671096.4806446494
0.4,1153877.563771798,1316587.993643818,671096.4806446494
0.5,1125401.958778491,1306848.472021564,671096.4806446494
0.6,1118272.895340002,1312982.2906379814,671096.4806446494
0.7,1172992.1461547816,1296000.023511557,671096.4806446494
0.8,1144051.877430963,1302539.7451166757,671096.4806446494
0.9,1106549.6505841387,1317152.1030201926,671096.4806446494
1,1223786.579630908,1309064.0850168797,671096.4806446494
