regular,Paper,Min Time,Time opt
0.2,1016596.4684854868,1064763.981971476,661964.7892956203
0.3,1081444.6811508741,1089546.861324126,661964.7892956203
0.4,1071849.8845960759,1123125.8431673697,661964.7892956203
0.5,1080889.735524051,1072542.673811258,661964.7892956203
0.6,1082934.065747526,1080574.0956703983,661964.7892956203
0.7,1050338.1259707827,1038509.3545862534,661964.7892956203
0.8,1036757.6252166015,1112503.1697864768,661964.7892956203
0.9,1100710.6407667107,1094216.5927151982,661964.7892956203
1,994866.8349731369,1073448.6479851848,661964.7892956203
0.1,987464.4836223656,1025363.5764843124,656762.2775112868
0.2,1017261.8080052775,1077435.97177329,656762.2775112868
0.3,1016373.2700886374,1078159.6696692042,656762.2775112868
0.4,1013155.7566463882,1059129.4402680802,656762.2775112868
0.5,1022952.8352701648,1036877.3100275552,656762.2775112868
0.6,989775.4806591955,1041435.2502864939,656762.2775112868
0.7,988367.7431137125,1023906.5392254764,656762.2775112868
0.8,1018046.1946674163,1033603.275948372,656762.2775112868
0.9,1013380.2539259152,1037250.9371644462,656762.2775112868
1,1011486.1260197435,1046022.6922256367,656762.2775112868
0.1,1047674.230578616,1064900.5445956115,688682.2888688851
0.2,1025334.5840927989,1067212.405510285,688682.2888688851
0.3,1036785.247491965,1082094.9523753822,688682.2888688851
0.4,1090354.708142245,1074080.491108542,688682.2888688851
0.5,1067227.6007232952,1121071.9399234848,688682.2888688851
0.6,1029264.987014997,1093789.456994897,688682.2888688851
0.7,1096332.8368566525,1140353.1747901945,688682.2888688851
0.8,1040133.442163032,1076480.834313003,688682.2888688851
0.9,1109277.528511311,1130188.3812853538,688682.2888688851
1,1064918.607663261,1095820.5697700696,688682.2888688851
0.1,1043330.3641073501,1079282.5021008048,682390.0572946991
0.2,1053482.5821360813,1097827.8938223217,682390.0572946991
0.3,1099853.1893550216,1119199.510945689,682390.0572946991
0.4,1062746.2414785312,1091933.5460035577,682390.0572946991
0.5,1061744.3683431663,1089370.3679899247,682390.0572946991
0.6,1062467.2934890178,1077244.4032430644,682390.0572946991
0.7,1070790.6270414358,1082101.888159167,682390.0572946991
0.8,1072950.798042093,1106872.5234051852,682390.0572946991
0.9,1069108.481534422,1080483.5965484823,682390.0572946991
1,1027628.2182305778,1045991.8388551102,682390.0572946991
0.1,1012672.9452308649,1036048.0338184851,654466.7297662625
0.2,1007838.8621466409,1039541.8988137209,654466.7297662625
0.3,1011357.1298031876,1035547.0432700348,654466.7297662625
0.4,1081882.3981489623,1134300.8871136848,654466.7297662625
0.5,1057151.5361397513,1116620.5912873524,654466.7297662625
0.6,1070445.6770806452,1083768.7337674093,654466.7297662625
0.7,1041375.8844477005,1099613.1556734699,654466.7297662625
0.8,1040811.4377109065,1072394.8921183797,654466.7297662625
0.9,1014800.207306759,1057775.0215983451,654466.7297662625
1,1067829.948785423,1088352.254642665,654466.7297662625
0.1,1083685.3272687502,1187664.2465505318,671096.4806446494
0.2,1187912.3217408985,1192198.9903530623,671096.4806446494
0.3,1131265.7068401542,1154380.2115504493,671096.4806446494
0.4,1090973.8286612765,1148918.0529271166,671096.4806446494
0.5,1169263.9807774103,1222086.5074677826,671096.4806446494
0.6,1161389.5756831516,1197300.1286479284,671096.4806446494
0.7,1170395.1085615072,1185751.5464173516,671096.4806446494
0.8,1131015.2909802676,1172367.4905626203,671096.4806446494
0.9,1179115.9016984308,1257696.3450767251,671096.4806446494
1,1117243.3857698345,1186393.557625979,671096.4806446494
