regular,Paper,Min Time,Time opt
0.9,1060209,1478899,665668.3560278681
0.9,1046560,1412246,651305.3816708077
0.9,1076596,1490682,695183.7690020413
0.9,1042684,1456599,661962.9561917708
0.9,1049627,1426081,656760.4495093515
0.9,1065746,1519268,688680.4760887198
0.9,1076736,1521615,682388.2379183229
0.9,1042887,1428556,654464.7830271883
0.9,1031609,1419741,671094.6253296196
0.9,1076816,1501364,687968.1991749887
0.9,1086226,1475744,689580.9764586004
0.9,1049681,1408556,648486.2089159007
0.9,1037473,1426516,654292.812703227
0.9,1090204,1471560,680483.9164037626
0.9,1028173,1416765,648587.8302313236
0.9,1056083,1468137,677632.4893569172
0.9,1090626,1515680,676624.4427130695
0.9,1102838,1529973,705587.8103228756
0.9,1071014,1441019,664365.370392963
0.9,1023097,1404776,640319.276471287
0.9,1085586,1494355,690307.7181537312
0.9,1080937,1479492,685089.6095134421
0.9,1000432,1381057,630414.4107754435
0.9,1051633,1448929,662512.3984567322
0.9,1066455,1468995,668547.9561378651
0.9,1066949,1471877,680043.2235309207
0.9,1083192,1521853,693004.7815155316
0.9,1030906,1431025,669099.2209609596
0.9,1101759,1534157,708630.5724702912
1,1083322,1465805,680994.575741888
1,1068795,1462450,665668.3560278681
1,1039703,1374525,651305.3816708077
1,1078491,1475016,695183.7690020413
1,1039391,1458554,661962.9561917708
1,1045402,1398295,656760.4495093515
1,1074315,1501505,688680.4760887198
1,1069768,1501684,682388.2379183229
1,1060439,1422163,654464.7830271883
1,1035223,1447495,671094.6253296196
1,1074842,1515172,687968.1991749887
1,1083741,1500709,689580.9764586004
1,1050006,1441778,648486.2089159007
1,1043043,1418530,654292.812703227
1,1081179,1463067,680483.9164037626
1,1032179,1464058,648587.8302313236
1,1062343,1494277,677632.4893569172
1,1088011,1486483,676624.4427130695
1,1100206,1530877,705587.8103228756
1,1066705,1421093,664365.370392963
1,1018339,1406105,640319.276471287
1,1086569,1498149,690307.7181537312
1,1082868,1473893,685089.6095134421
1,990921,1379256,630414.4107754435
1,1061717,1433246,662512.3984567322
1,1069557,1478741,668547.9561378651
1,1078115,1472677,680043.2235309207
1,1079305,1504783,693004.7815155316
1,1040303,1445932,669099.2209609596
1,1110983,1541047,708630.5724702912
