Fat,Paper,Min Time,Time opt
0.5,1056750.237959161,1088309.6780791024,654466.7297662625
0.6,1032755.3740533675,1044395.5567076716,654466.7297662625
0.7,936294.1854354513,955312.9417358428,654466.7297662625
0.8,902861.3403757602,927220.6243836958,654466.7297662625
0.9,858172.7513715032,878888.5032425764,654466.7297662625
1,828157.2346591863,834378.1249286126,654466.7297662625
0.1,1501744.5811898827,1478955.9836209982,1478955.9836209982
0.2,1320344.0761004104,1355859.3441739588,680154.9436817646
0.3,1298064.2863881933,1327260.902292417,671096.4806446494
0.4,1212400.2137684268,1250332.4607978943,671096.4806446494
0.5,1129183.202383915,1226431.0175246587,671096.4806446494
0.6,1064119.6025357908,1137445.7901918776,671096.4806446494
0.7,1035497.8743210043,1034090.4996222298,671096.4806446494
0.8,943169.7951433152,966967.8739208562,671096.4806446494
0.9,893392.7334225076,939471.9538626326,671096.4806446494
1,829324.1646017152,830169.9365638575,671096.4806446494
