regular,Paper,Min Time,Time opt
0.4,3893985,8218275,3264364.4881804115
0.4,3426040,6832183,2578320.0160094886
0.4,4189176,8424720,3579634.5552682313
0.4,3234363,6787647,2712913.316574351
0.4,3952996,8341175,3206122.2960932334
0.4,4186110,9021529,3378820.400231584
0.4,3605641,7317655,3041648.277641381
0.4,3464296,7180793,2900926.7898165607
0.4,3526290,7206983,2839346.636669901
0.4,4129368,8092560,3681033.229551688
0.4,3984690,8122212,3330568.1938051996
0.4,3858688,7421153,3128941.6471132934
0.4,3479704,7083285,2994200.4405550696
0.5,3179912,6650082,2679676.0713980612
0.5,3784771,6986708,3180354.8637814973
0.5,3636736,6837968,3139336.0593927805
0.5,4172618,7784427,3737324.4103376744
0.5,3465925,7685380,2828747.7625493025
0.5,3704308,6423108,3292608.077196825
0.5,4190391,7921296,3796596.943956327
0.5,3645569,8633084,2984047.355601916
0.5,3689865,7477893,3034899.710813204
0.5,3752021,8159747,3068470.840778065
0.5,3894681,8801219,3323294.9042576673
0.5,3867098,7940839,3118383.0009980034
0.5,3485289,7333901,2741411.761001889
0.5,3470302,7789280,2909648.528237335
0.5,3950399,7028108,3346977.6340224575
0.5,3499101,6756944,2875220.492604845
0.5,4055040,8410584,3386689.596560268
0.5,4259123,8106397,3700265.9495160715
0.5,3501468,6667960,2952045.0470089912
0.5,4057822,8589706,3446232.302058217
0.5,3280774,6643214,2792835.7639077865
0.5,3945186,8082772,3365522.489579021
0.5,4405670,9445215,3962071.190623996
0.5,3647951,7487788,3272948.8857020494
0.5,3460489,7053268,2962515.3158999104
0.5,3499004,7079471,2866387.2422763123
0.5,3790293,7813865,3350324.210411562
0.5,3962201,8492013,3411819.575618264
0.5,3810188,7686593,2948409.816373387
0.5,3325093,7076033,2650554.404928691
0.6,3243391,6307890,2576758.1250808514
0.6,3428612,6705039,2853342.221467562
0.6,3270353,6813537,2684790.6173606333
0.6,3826040,7734678,3205394.345962152
0.6,3583101,7516882,3177590.394795266
0.6,3601718,6728605,3172597.948099086
0.6,3576800,7727082,3047846.9238726203
0.6,3778666,8495392,3106497.462764241
0.6,3472621,6907993,2881195.176112378
0.6,4165373,7908670,3478031.3790491265
0.6,4073790,8696485,3342467.6886383276
0.6,3907153,7828817,3222648.322614957
0.6,3673476,7040134,3009065.2427991545
0.6,3585716,7622411,3057778.9887071983
0.6,3778110,6803615,3192286.0010484187
0.6,3359048,6905888,2904777.3030884997
0.6,4441404,8332232,3932725.113098846
0.6,4554510,8405328,4160709.1215373827
0.6,3412147,6446811,2722206.797215033
0.6,4353792,8495516,3820038.414099045
0.6,3527897,6996422,2997352.2234780528
0.6,3974342,8335585,3461141.874850587
0.6,4372149,8724759,3645392.914662321
0.6,3269311,7039596,2769364.893748321
0.6,3597989,7185936,3091434.538560684
0.6,3555598,7202543,2670338.0412503583
0.6,4031182,7905264,3475667.6432883455
0.6,4007511,8019590,3397402.7733191987
0.6,3748401,7246972,3113220.820854376
0.6,3325553,6929167,2632477.5375778275
0.7,3243955,6504581,2432275.95012682
0.7,3396825,6827698,2809590.8464991013
0.7,3568353,6865701,3212667.2350113764
0.7,3719126,7874750,3032342.5103289513
0.7,3610037,7607175,3090037.704268515
0.7,3951394,6833390,3470355.7142130337
0.7,3497725,7931925,3137565.069798121
0.7,3788966,8363957,3112334.537276674
0.7,3799447,7232560,3235467.9734315486
0.7,3758429,7873159,3261513.570147821
0.7,4058797,8291684,3426211.920582872
0.7,3911168,8323568,3375043.102151843
0.7,3622999,7123249,2969964.097429743
0.7,3708853,7979867,3160249.047963643
0.7,3639844,7025245,2948257.5353741157
0.7,3402369,7030684,2938255.369392866
0.7,3977476,8320946,3451188.91619005
0.7,4249598,8304342,3774145.647329327
0.7,3430306,6763889,2864885.868937407
0.7,4161475,8437886,3527680.1874781293
0.7,3348599,6934090,2860720.118274499
0.7,4169688,7965260,3731249.463161775
0.7,4122485,8858286,3426535.923182141
0.7,3589074,7249264,3129873.7260513445
0.7,3467787,7271182,2947629.6407976267
0.7,3436809,6975271,2701399.6399736875
0.7,3783944,8304847,3296488.8457488636
0.7,3922735,8420388,3349906.9565453976
0.7,3764072,7709973,3050774.6824217667
0.7,3602902,6807218,3160072.568945146
0.8,3041808,6615730,2407809.510702763
0.8,3495737,6840107,2903276.9548633727
0.8,3527564,7086999,3061730.2605838133
0.8,4008498,8045843,3396705.1189741176
0.8,3567188,7735110,3016622.1016078517
0.8,3513770,6680377,3057525.295996673
0.8,3812074,7869308,3392872.089746583
0.8,4178459,8446295,3573930.08077016
0.8,3437922,7044586,2961605.0500061843
0.8,4017783,8093846,3517990.73508274
0.8,4243427,8394695,3488070.2523639677
0.8,3651665,7965131,3024400.8118430246
0.8,3377420,6896376,2731573.112288775
0.8,3771532,7703601,3252230.2134287367
0.8,3929726,7338446,3258582.560506636
0.8,3518762,7090548,3004177.893910689
0.8,4258935,7875921,3731033.8722257754
0.8,4118060,8039067,3533326.867409146
0.8,3508531,6772658,2648445.0838639764
0.8,4236223,8789202,3628213.723379842
0.8,3505596,6766734,3062904.592380375
0.8,4264839,8471184,3822238.6440644176
0.8,4136199,8854157,3409895.5634917603
0.8,3498426,7359204,3007696.6335105496
0.8,3671611,7430722,3168042.6098324
0.8,3543436,7205232,3062598.680624366
0.8,3837054,7932767,3396316.8775466755
0.8,4003031,8239493,3481163.8129555695
0.8,3865907,7746813,3162719.402757031
0.8,3673000,6868568,3041738.171939607
0.9,3103880,6596595,2577668.247503139
0.9,3559767,7108745,2789019.082945191
0.9,3374468,7060884,2878439.5044957185
0.9,4547167,7711336,3941748.77248306
0.9,3357403,7666554,2769292.4902865435
0.9,3606789,6693392,3169817.462997504
0.9,3378543,7656033,2896749.0374262733
0.9,3902436,8380890,3398464.914078978
0.9,3600934,6996045,3004824.9169474333
0.9,3815689,8326812,3221618.184396854
0.9,3925054,8812866,3061470.081885395
0.9,3700167,7897706,3109963.61431052
0.9,3642873,7081869,2992985.2953650407
0.9,3500841,7740433,2944872.265980097
0.9,3583758,6752162,3013184.2773709
0.9,3544754,6650714,2893546.2675565938
0.9,4068125,8209248,3520684.6125487927
0.9,4280282,8696324,3776008.8575592833
0.9,3378242,6751825,2772247.9562788825
0.9,4066828,8459924,3387956.605304754
0.9,3405245,7041305,2954819.0977985444
0.9,3793422,7960622,3037476.579669659
0.9,4481572,9198405,3909863.706683955
0.9,3634339,7379223,3149546.4992594584
0.9,3255558,7009210,2643512.327204115
0.9,3373656,7260149,2612825.6187697593
0.9,3878485,7791581,3438331.019231041
0.9,3862259,8594413,3245295.4746623905
0.9,3900737,7696195,2983051.877618018
0.9,3592366,7058865,3057718.8302366626
1,3136064,6353514,2444059.119628628
1,3643064,7074934,2976026.682417605
1,3495588,7065394,3030953.825728279
1,3847181,7554700,3297519.168316519
1,3507982,7579536,2937664.828328386
1,3537435,6774302,3117904.3486178415
1,3504983,7826689,3092973.348839525
1,3790829,8396095,3221923.0731078163
1,3669994,7396124,3162389.6427149177
1,4044576,8106751,3495034.8473165804
1,3889835,8402017,3327626.86352791
1,3994701,8076485,3459947.708309346
1,3606683,7170497,2880850.3040317316
1,3807103,7888431,3387960.6425600075
1,3589738,7077957,2907136.5822908417
1,3753782,6968654,3278241.9760940336
1,3717865,8035558,3068053.3749285406
1,4390834,8021120,3796000.4325607275
1,3663680,6687724,3186419.5408344376
1,3919756,8605259,3286135.3990776897
1,3369325,6833474,2824692.2399482103
1,3569752,8016316,2868561.228331617
1,4194745,9027314,3604846.235511311
1,3224005,7144197,2753555.8332671914
1,3561941,7217288,3034248.438676363
1,3547129,7122857,2750992.426030146
1,3861989,8052317,3266108.8046120424
1,3747687,8148546,3167138.826653218
1,4038453,7941221,3268066.784951712
1,3471234,6831970,2811704.231350725
