density,Paper,Min Time,Time opt
0.3,811949,1456324,680483.9164037626
0.3,779137,1388882,648587.8302313236
0.3,814669,1467395,677632.4893569172
0.3,819674,1499143,676624.4427130695
0.3,834384,1526890,705587.8103228756
0.3,800348,1427204,664365.370392963
0.3,762637,1395454,640319.276471287
0.3,822071,1502023,690307.7181537312
0.3,815734,1468150,685089.6095134421
0.3,742808,1358569,630414.4107754435
0.3,809765,1428136,662512.3984567322
0.3,799430,1468973,668547.9561378651
0.3,820242,1485963,680043.2235309207
0.3,821282,1498662,693004.7815155316
0.3,787603,1416965,669099.2209609596
0.3,842894,1526192,708630.5724702912
0.4,814013,1454033,680994.575741888
0.4,811564,1472422,665668.3560278681
0.4,766720,1427126,651305.3816708077
0.4,829211,1472150,695183.7690020413
0.4,800749,1459953,661962.9561917708
0.4,786016,1449162,656760.4495093515
0.4,813334,1492010,688680.4760887198
0.4,807006,1495854,682388.2379183229
0.4,782938,1424907,654464.7830271883
0.4,816657,1429558,671094.6253296196
0.4,818942,1505855,687968.1991749887
0.4,818575,1503136,689580.9764586004
0.4,774821,1421690,648486.2089159007
0.4,792276,1436259,654292.812703227
0.4,810692,1469635,680483.9164037626
0.4,772517,1409292,648587.8302313236
0.4,825209,1469118,677632.4893569172
0.4,818589,1487835,676624.4427130695
0.4,844615,1520307,705587.8103228756
0.4,795637,1425073,664365.370392963
0.4,786125,1401754,640319.276471287
0.4,815639,1468782,690307.7181537312
0.4,815674,1476573,685089.6095134421
0.4,746183,1374898,630414.4107754435
0.4,794518,1442895,662512.3984567322
0.4,800611,1477462,668547.9561378651
0.4,827222,1499285,680043.2235309207
0.4,827820,1543085,693004.7815155316
0.4,803177,1446423,669099.2209609596
0.4,850196,1544845,708630.5724702912
0.5,824606,1474762,680994.575741888
0.5,802799,1502502,665668.3560278681
0.5,781476,1405905,651305.3816708077
0.5,850477,1482464,695183.7690020413
0.5,806555,1450487,661962.9561917708
0.5,799990,1432607,656760.4495093515
0.5,824194,1525927,688680.4760887198
0.5,815812,1514451,682388.2379183229
0.5,824339,1438300,654464.7830271883
0.5,816530,1423232,671094.6253296196
0.5,835241,1494655,687968.1991749887
0.5,823723,1504269,689580.9764586004
0.5,775886,1432603,648486.2089159007
0.5,792974,1427687,654292.812703227
0.5,822337,1466848,680483.9164037626
0.5,773280,1411237,648587.8302313236
0.5,805747,1478751,677632.4893569172
0.5,815007,1517151,676624.4427130695
0.5,844333,1513814,705587.8103228756
0.5,791642,1433918,664365.370392963
0.5,777550,1401608,640319.276471287
0.5,836019,1509752,690307.7181537312
0.5,814046,1480516,685089.6095134421
0.5,771961,1396276,630414.4107754435
0.5,829890,1446036,662512.3984567322
0.5,817475,1478696,668547.9561378651
0.5,829117,1468762,680043.2235309207
0.5,834741,1528810,693004.7815155316
0.5,799518,1438755,669099.2209609596
0.5,846480,1519974,708630.5724702912
0.6,815031,1471508,680994.575741888
0.6,824123,1479817,665668.3560278681
0.6,791431,1418968,651305.3816708077
0.6,841902,1479731,695183.7690020413
0.6,793947,1467026,661962.9561917708
0.6,794574,1418397,656760.4495093515
0.6,831919,1504153,688680.4760887198
0.6,816648,1507685,682388.2379183229
0.6,793352,1445131,654464.7830271883
0.6,813944,1439380,671094.6253296196
0.6,842158,1529294,687968.1991749887
0.6,849075,1477764,689580.9764586004
0.6,777539,1421634,648486.2089159007
0.6,782756,1422322,654292.812703227
0.6,813393,1491480,680483.9164037626
0.6,781711,1413725,648587.8302313236
0.6,840519,1491204,677632.4893569172
0.6,815494,1511219,676624.4427130695
0.6,844588,1519158,705587.8103228756
0.6,782663,1430288,664365.370392963
0.6,795624,1418602,640319.276471287
0.6,816455,1486067,690307.7181537312
0.6,829273,1494406,685089.6095134421
0.6,765315,1366533,630414.4107754435
0.6,824478,1441135,662512.3984567322
0.6,839781,1476107,668547.9561378651
0.6,844403,1486093,680043.2235309207
0.6,823185,1519851,693004.7815155316
0.6,808650,1455755,669099.2209609596
0.6,841283,1533217,708630.5724702912
0.7,854745,1511750,680994.575741888
0.7,819362,1475114,665668.3560278681
0.7,801131,1439435,651305.3816708077
0.7,857035,1494193,695183.7690020413
0.7,792543,1474585,661962.9561917708
0.7,814327,1452948,656760.4495093515
0.7,821751,1509433,688680.4760887198
0.7,820873,1511716,682388.2379183229
0.7,810680,1428398,654464.7830271883
0.7,819636,1455594,671094.6253296196
0.7,825186,1520583,687968.1991749887
0.7,827819,1485469,689580.9764586004
0.7,790702,1451742,648486.2089159007
0.7,796019,1435440,654292.812703227
0.7,823150,1493312,680483.9164037626
0.7,787453,1397949,648587.8302313236
0.7,846650,1466707,677632.4893569172
0.7,820012,1504672,676624.4427130695
0.7,847173,1513187,705587.8103228756
0.7,805413,1457041,664365.370392963
0.7,784198,1424922,640319.276471287
0.7,822915,1504765,690307.7181537312
0.7,836742,1489522,685089.6095134421
0.7,774179,1398181,630414.4107754435
0.7,830318,1457312,662512.3984567322
0.7,811544,1470814,668547.9561378651
0.7,815577,1477583,680043.2235309207
0.7,858866,1514547,693004.7815155316
0.7,807236,1435361,669099.2209609596
0.7,865316,1561704,708630.5724702912
0.8,844628,1503451,680994.575741888
0.8,820619,1489062,665668.3560278681
0.8,789431,1408436,651305.3816708077
0.8,853932,1498648,695183.7690020413
0.8,799530,1456868,661962.9561917708
0.8,820800,1426578,656760.4495093515
0.8,853198,1522083,688680.4760887198
0.8,818649,1508468,682388.2379183229
0.8,855259,1423713,654464.7830271883
0.8,819919,1438275,671094.6253296196
0.8,829612,1517376,687968.1991749887
0.8,842166,1501445,689580.9764586004
0.8,782575,1455361,648486.2089159007
0.8,808578,1453837,654292.812703227
0.8,810285,1495797,680483.9164037626
0.8,819170,1425363,648587.8302313236
0.8,834277,1489287,677632.4893569172
0.8,811340,1500337,676624.4427130695
0.8,853855,1544148,705587.8103228756
0.8,821144,1442150,664365.370392963
0.8,779489,1407062,640319.276471287
0.8,829752,1497429,690307.7181537312
0.8,827858,1499411,685089.6095134421
0.8,772964,1407462,630414.4107754435
0.8,857248,1454593,662512.3984567322
0.8,807666,1483143,668547.9561378651
0.8,847685,1516133,680043.2235309207
0.8,845508,1538219,693004.7815155316
0.8,817238,1427782,669099.2209609596
0.8,869430,1533384,708630.5724702912
0.9,849781,1500333,680994.575741888
0.9,845794,1475149,665668.3560278681
0.9,800441,1424261,651305.3816708077
0.9,845156,1457331,695183.7690020413
0.9,835065,1492821,661962.9561917708
0.9,787040,1417337,656760.4495093515
0.9,864458,1518351,688680.4760887198
0.9,828828,1499199,682388.2379183229
0.9,805348,1429642,654464.7830271883
0.9,823877,1449261,671094.6253296196
0.9,834846,1523478,687968.1991749887
0.9,874668,1538309,689580.9764586004
0.9,777668,1457918,648486.2089159007
0.9,808754,1438422,654292.812703227
0.9,827127,1501151,680483.9164037626
0.9,798885,1422516,648587.8302313236
0.9,834769,1505807,677632.4893569172
0.9,822635,1492764,676624.4427130695
0.9,853670,1534944,705587.8103228756
0.9,815443,1465510,664365.370392963
0.9,778028,1400918,640319.276471287
0.9,834375,1506086,690307.7181537312
0.9,852790,1496039,685089.6095134421
0.9,788463,1403710,630414.4107754435
0.9,853638,1455112,662512.3984567322
0.9,832704,1479485,668547.9561378651
0.9,841602,1485225,680043.2235309207
0.9,846850,1521811,693004.7815155316
0.9,834858,1435493,669099.2209609596
0.9,856828,1563415,708630.5724702912
1,899131,1479883,680994.575741888
1,829684,1475651,665668.3560278681
1,814415,1432623,651305.3816708077
1,877205,1464592,695183.7690020413
1,801179,1461752,661962.9561917708
1,817172,1457818,656760.4495093515
1,863383,1515929,688680.4760887198
1,831657,1516087,682388.2379183229
1,813168,1440567,654464.7830271883
1,853993,1461042,671094.6253296196
1,834329,1516039,687968.1991749887
1,844980,1505984,689580.9764586004
1,790172,1436514,648486.2089159007
1,846190,1436777,654292.812703227
1,830691,1502801,680483.9164037626
1,848700,1430188,648587.8302313236
1,847048,1491137,677632.4893569172
1,847263,1536444,676624.4427130695
1,859402,1528892,705587.8103228756
1,814198,1459113,664365.370392963
1,819712,1432426,640319.276471287
1,841948,1528210,690307.7181537312
1,836595,1505645,685089.6095134421
1,790511,1374899,630414.4107754435
1,869117,1438836,662512.3984567322
1,824868,1478520,668547.9561378651
1,856894,1515969,680043.2235309207
1,848819,1522579,693004.7815155316
1,819000,1451831,669099.2209609596
1,869425,1549535,708630.5724702912
