n,Paper,Min Time,Time opt
300,2162589,4361181,1919808.117299604
300,2461811,5232904,2154228.3100774456
300,2884076,5321790,2465641.015052815
300,2560965,5414505,2252256.111084103
300,2470834,4254316,2130281.0688117435
300,2824891,5059721,2494283.7604681845
300,3002105,5934012,2626852.763246777
300,3132287,5070588,2811048.4306803253
300,2225698,5227387,1876501.5543746806
300,2568377,4930830,2232284.5014564837
300,2144578,4169765,1863225.4700173761
300,2586413,4514413,2372684.0636716876
300,2473707,4728294,2309871.5449760174
300,2448701,4131992,2252662.104480741
300,2471040,4250227,2311627.742647533
300,2708102,5290107,2342801.070251559
300,2439466,4200242,2216033.29129118
300,2023417,3973726,1683636.1945382622
300,2424506,3710786,2208091.8986684694
300,2009222,3869824,1783343.9510666796
300,2558421,4743274,2222968.5190467183
300,2544854,4059894,2251764.389677382
300,2540331,4716911,2317745.083207805
400,2858237,5666003,2427894.661141056
400,3218923,6251662,2984098.3940771786
400,3111346,6929288,2638249.9956363584
400,2646838,5013684,2193502.872550586
400,2739789,5065704,2254836.1599265886
400,3325001,7818958,2525166.710370604
400,3132628,5491347,2744465.216208369
400,3166892,6541178,2660990.796231597
400,2885447,5720294,2381505.2362372526
400,2983472,6617944,2639558.7098424174
400,3472258,6329678,3104457.266527344
400,2989622,5167296,2653132.540701111
400,3129657,5908547,2769580.7273304597
400,3109625,6143368,2820209.4218713446
400,2965808,5906462,2521454.7518305993
400,3198285,6011057,2807084.400300323
400,3159266,6627722,2803773.7386572594
400,2543693,6058591,2126763.5639504273
400,3705534,7686635,3187125.618629848
400,3367324,6230476,2976656.8078425555
400,3372962,6069110,3018808.4106229027
400,3572547,6925610,3162525.673581196
400,3157194,6309917,2605297.0200108876
400,2845630,5739093,2378954.6805966753
400,3527660,7583815,3024778.764264653
400,3290441,6192421,2893551.7210729322
400,2909688,5850853,2568657.6952314996
400,3263101,6081387,2700236.725198061
400,3786655,7024364,3413527.3540699747
400,3125735,6548279,2588246.2644818854
500,3333320,6173840,2879092.715088128
500,3361380,6957550,2864633.2215555953
500,3340980,6834665,2870927.8797837486
500,3926221,8063728,3295134.6541828066
500,3555299,7547290,2827487.824944062
500,3591904,6565582,3021501.8277351647
500,3616218,7650065,2963535.322954082
500,3853171,8222612,3255548.851049696
500,3540012,6991206,2958713.9282889394
500,3995739,7933071,3327404.291406895
500,4170004,8701179,3478070.848782607
500,4131053,8163581,3582097.603939598
500,3587400,7080689,2930627.54300927
500,3677918,7553804,3314796.6159156878
500,3494723,6843017,2888784.7614537133
500,3435448,7057173,2715085.223602311
500,4079879,8312959,3581145.2419648897
500,4080153,8359022,3612759.0820470876
500,3532840,6967882,2817050.7747952356
500,3952053,8883706,3369391.803987682
500,3396463,7153952,2985828.9131401284
500,3844195,8402506,3226696.1696625995
500,4170015,8870042,3422618.07640233
500,3382023,7111491,2906101.922184059
500,3343543,7072874,2679106.798656257
500,3535778,7231700,2832183.588171257
500,3745245,7912041,3174033.26009372
500,3852277,8097154,3267139.4066371354
500,3795285,7953187,2958065.9145024735
500,3488306,6763985,3027486.170750653
600,3930476,7192666,2991455.1886981903
600,4407375,9393418,3418230.554286315
600,4822001,8787602,4277752.5340535585
600,4364121,9313796,3768481.326612148
600,4897287,10000747,3702340.4872888536
600,4753293,9864399,3707615.565408803
600,4087887,8380357,3535945.209247728
600,4356508,8439165,3792057.6706556254
600,4322023,8964750,3537442.516527078
600,4027180,8428966,3282619.9921035767
600,4560525,9256904,3824749.618693218
600,4559812,10171266,3715110.9934267798
600,4492352,9300922,3632306.725039176
600,4499014,8838051,3765198.427051168
600,4666923,9168762,3762332.9224245176
600,4624940,10363553,3567848.0563577586
600,4024989,8665082,3364727.8064147965
600,4286468,8830406,3568682.688407702
600,3670486,7527398,2675171.423457393
600,4621457,9246055,3824967.5661379625
600,4086531,8147088,3296992.7545130183
600,5321681,10767201,4487281.552475588
600,4655980,9232163,3738931.0033229617
600,5140173,10589644,4272835.311679401
600,4767756,9157563,3803113.7073834306
600,3953353,8042588,3109740.271133117
600,4451479,9967734,3414254.167440786
600,3961956,7509527,3222300.157139921
600,3878309,8442263,3042838.9911318496
600,4216725,8759742,3508521.2718558675
700,4688686,10221177,3404155.547878198
700,4553589,9498726,3419244.4474540795
700,4752481,9336764,4124224.998564992
700,5770484,12223070,4547306.032054893
700,5055478,10723651,3877820.6918535996
700,4888506,10960166,3920171.467109946
700,6031888,12641862,4859472.9699593615
700,4845182,10443152,3968008.308949625
700,5029948,11145838,3912282.2285528695
700,5831970,11590993,4791824.156434177
700,5442695,11584764,4208896.860949058
700,4761146,9642019,3882887.1600621054
700,4922580,9458397,3929580.972724154
700,5328608,11353062,4248647.0026834095
700,4977010,10649206,3850358.275753013
700,4411714,8842500,3712032.406408012
700,4780308,9728229,4009842.5408158572
700,4957333,10252696,4052716.0534149646
700,4865992,10205080,3733509.346992751
700,5213731,10974655,3841834.289154141
700,4836686,10906186,3724345.2815443818
700,5210905,10074770,4216811.376727077
700,4450168,9607847,3386804.997474214
700,5443235,11938221,4411890.935029635
700,5136756,11019546,4040145.1653582766
700,4853142,9941991,3896959.2420565058
700,5186756,10598773,4144458.32142224
700,4473420,9600141,3375091.483936691
700,4477709,9120364,3498895.068587086
700,4841071,10588481,3727888.713608941
800,5931567,13384223,4272185.574222265
800,5304150,11946784,4101879.8557687104
800,5307491,11570154,4308580.851171774
800,5241926,11135342,4201833.290060219
800,6427669,13049480,5504025.485483283
800,5869500,12511472,4250175.4808496
800,5587919,11206560,4281620.35324328
800,4948396,10313517,3783275.8596060523
800,5443974,12628809,3771315.121552144
800,5555788,12415508,4364685.789545239
800,6103126,13618140,4778948.397716364
800,5856244,12198392,4866449.39578304
800,5563739,11931396,4196647.189668701
800,5825108,13345704,4774798.537416461
800,5537879,11189827,4458322.874265752
800,6046488,12873538,4563847.567532163
800,4987334,10757843,3850729.1386677665
800,5593309,11976197,4370854.354027155
800,5247236,11152754,4102246.052174063
800,5937725,13605357,4397119.394293241
800,5215849,11255008,3813571.416891046
800,5963048,13100753,4827814.588874234
800,5973261,12625836,4732906.224699075
800,5501161,11393639,4375550.036997166
800,4617682,9449764,3239685.7678957037
800,5192751,11098225,3783138.2283645174
800,5436760,12524024,4354665.328516406
800,5743012,12275724,4433650.928222009
800,5510743,11058756,3985839.432982171
800,5424204,12835462,3784684.7075957623
900,6535786,13958356,4694330.76100381
900,7612904,16952611,5712829.853043944
900,6158106,13446556,4914802.800403607
900,6313346,14022216,4790156.430520415
900,6721028,14872412,4844561.744222841
900,5983376,11930762,4721712.617622577
900,5307246,11317489,3676000.5553591745
900,6402426,12509305,4913801.713733147
900,5932840,11561065,4378532.533291017
900,6104600,13299346,4756218.964564075
900,6929804,16156438,5374479.327992678
900,6833005,15021194,5349703.779709827
900,6413783,14310034,4893841.10509546
900,6138105,13410602,4978566.8774037445
900,5512111,11807224,4082957.324556827
900,6383089,13616717,4809607.880889031
900,5609486,10976802,4240483.018140147
900,5783322,12066689,4189356.9535504463
900,6723255,15313381,5572341.859149611
900,6900795,14298004,5635554.776687184
900,5776269,12281364,4396339.234155871
900,6042055,12276969,4477860.731710746
900,5929491,11781024,4558357.477337517
900,6462931,13320789,4883473.865506363
900,6719151,13545198,5261214.727578985
900,6359876,13205566,4727963.101324884
900,6563458,13387726,5247203.382254648
900,6209508,13472438,4565489.612604255
900,6394444,14033301,4577065.717458255
900,5821200,12248182,4384831.638695168
1000,7028457,16216643,5336041.550357559
1000,6675675,14195605,5145917.3553681085
1000,7332774,15835714,5845078.979042562
1000,6589074,14268029,5116231.177517758
1000,7468091,16084562,5236329.489324176
1000,6291601,13279508,4922034.097429081
1000,7098021,14929240,5379865.46167003
1000,7240418,15839676,5325012.182218059
1000,7677135,16295696,5913129.653437381
1000,6208949,12250527,4666555.180235328
1000,6346470,13196669,4426874.545473846
1000,6693850,14644075,5170307.888598904
1000,6558209,14927896,5195375.138938075
1000,7144470,13897311,5632593.079857212
1000,6695006,15203635,5303317.917470177
1000,6269112,13895503,4708565.422458996
1000,6073405,12986100,4457662.819642066
1000,6628732,13449912,4661651.146402255
1000,7773648,16879738,5623208.693871209
1000,6681734,14105410,5311242.036746445
1000,6736644,15110609,5011178.311450327
1000,7113401,15793096,5430822.159261185
1000,6633873,15012887,5160386.829398983
1000,6661402,14772384,5055258.823210916
1000,6312995,13399621,4473475.861945631
1000,6854119,14380722,5029698.974411525
1000,6958249,15693755,5202978.6176541485
1000,7651448,16368358,5860465.749879585
1000,6927386,14923440,4960553.907845176
1000,6124242,12760817,4500282.043643629
