fat,Paper,Min Time,Time opt
0.2,1584265,1921039,1348156.4078973227
0.2,1629578,1942316,1374447.6033909041
0.2,1708659,2018785,1463343.0766804786
0.2,1658631,1893755,1418024.3158392746
0.2,1626338,1956897,1376587.70112533
0.3,1197853,1631215,820640.9682921763
0.3,1152453,1664643,799705.3019524646
0.3,1132651,1591926,803824.7790499447
0.3,1184885,1661248,818938.7638504644
0.3,1159527,1659451,827763.8252382833
0.3,1136635,1550813,766969.648229285
0.3,1165602,1636837,795328.5550999091
0.3,1162520,1645208,793460.9220780972
0.3,1148370,1572145,823737.583379931
0.3,1217929,1623513,936518.1053002594
0.3,1156621,1678817,774223.1876043845
0.3,1183313,1711420,834762.3122718078
0.3,1149739,1568710,817064.6536745826
0.3,1110837,1545352,748311.4552081928
0.3,1204583,1627030,821589.7544314736
0.3,1126261,1573488,803967.9866049853
0.3,1204215,1643479,875985.5139243979
0.3,1182335,1662507,813037.5313953644
0.3,1220898,1718942,842933.8880837451
0.3,1159495,1551542,815559.2264632542
0.3,1144962,1582720,816365.0512998364
0.3,1198983,1672625,845724.3499992418
0.3,1203699,1616247,808812.0501878378
0.3,1075290,1488612,756296.1422655052
0.3,1185595,1610472,831026.9208670208
0.3,1183672,1632915,804579.5973302013
0.3,1172938,1650541,829046.8435784634
0.3,1179681,1673264,799696.5939965372
0.3,1126081,1593364,797070.5598475491
0.3,1204821,1682698,830943.0580761367
0.4,1103352,1533056,680994.575741888
0.4,1081506,1494743,665668.3560278681
0.4,1060462,1438931,651305.3816708077
0.4,1097801,1537080,695183.7690020413
0.4,1061006,1492506,661962.9561917708
0.4,1060885,1471583,656760.4495093515
0.4,1090323,1557410,688680.4760887198
0.4,1100096,1576475,682388.2379183229
0.4,1050870,1465017,654464.7830271883
0.4,1062060,1488121,671094.6253296196
0.4,1088138,1563428,687968.1991749887
0.4,1105592,1547275,689580.9764586004
0.4,1057689,1470850,648486.2089159007
0.4,1042573,1471488,654292.812703227
0.4,1114237,1528391,680483.9164037626
0.4,1050779,1509636,648587.8302313236
0.4,1064405,1520047,677632.4893569172
0.4,1100740,1553044,676624.4427130695
0.4,1115114,1586771,705587.8103228756
0.4,1072442,1501745,664365.370392963
0.4,1041024,1471235,640319.276471287
0.4,1101484,1558432,690307.7181537312
0.4,1095108,1526455,685089.6095134421
0.4,1008152,1422182,630414.4107754435
0.4,1063415,1515879,662512.3984567322
0.4,1083913,1516858,668547.9561378651
0.4,1093221,1529939,680043.2235309207
0.4,1093403,1557383,693004.7815155316
0.4,1049299,1478584,669099.2209609596
0.4,1118665,1584555,708630.5724702912
0.5,1082621,1478798,680994.575741888
0.5,1066135,1469227,665668.3560278681
0.5,1045329,1395075,651305.3816708077
0.5,1079150,1486217,695183.7690020413
0.5,1042122,1446246,661962.9561917708
0.5,1046509,1417689,656760.4495093515
0.5,1068022,1494438,688680.4760887198
0.5,1072118,1520105,682388.2379183229
0.5,1041649,1446671,654464.7830271883
0.5,1036201,1434076,671094.6253296196
0.5,1069957,1513708,687968.1991749887
0.5,1081018,1510151,689580.9764586004
0.5,1041926,1417426,648486.2089159007
0.5,1036851,1421532,654292.812703227
0.5,1089625,1479282,680483.9164037626
0.5,1033293,1427250,648587.8302313236
0.5,1052988,1477438,677632.4893569172
0.5,1077108,1501254,676624.4427130695
0.5,1094602,1512080,705587.8103228756
0.5,1072674,1434659,664365.370392963
0.5,1028790,1417686,640319.276471287
0.5,1081913,1508887,690307.7181537312
0.5,1081452,1486534,685089.6095134421
0.5,1001060,1375980,630414.4107754435
0.5,1056210,1446214,662512.3984567322
0.5,1068716,1457227,668547.9561378651
0.5,1092208,1469070,680043.2235309207
0.5,1079401,1504452,693004.7815155316
0.5,1037039,1439062,669099.2209609596
0.5,1119102,1537587,708630.5724702912
0.6,1077382,1437018,680994.575741888
0.6,1058157,1428123,665668.3560278681
0.6,1043174,1381020,651305.3816708077
0.6,1071160,1443168,695183.7690020413
0.6,1029618,1409708,661962.9561917708
0.6,1034698,1394163,656760.4495093515
0.6,1056541,1462989,688680.4760887198
0.6,1063219,1474290,682388.2379183229
0.6,1040032,1396390,654464.7830271883
0.6,1027131,1368131,671094.6253296196
0.6,1069396,1461767,687968.1991749887
0.6,1072717,1468773,689580.9764586004
0.6,1038496,1394028,648486.2089159007
0.6,1030926,1387999,654292.812703227
0.6,1076925,1448703,680483.9164037626
0.6,1019679,1369346,648587.8302313236
0.6,1044003,1441076,677632.4893569172
0.6,1075298,1454944,676624.4427130695
0.6,1097202,1461961,705587.8103228756
0.6,1060915,1414120,664365.370392963
0.6,1013246,1361798,640319.276471287
0.6,1069903,1455511,690307.7181537312
0.6,1074717,1445782,685089.6095134421
0.6,982150,1350523,630414.4107754435
0.6,1035552,1403194,662512.3984567322
0.6,1063561,1440631,668547.9561378651
0.6,1069140,1462708,680043.2235309207
0.6,1083195,1476245,693004.7815155316
0.6,1031821,1399041,669099.2209609596
0.6,1103747,1508897,708630.5724702912
0.7,1057882,1402494,680994.575741888
0.7,1059480,1401404,665668.3560278681
0.7,1028479,1343816,651305.3816708077
0.7,1061734,1399402,695183.7690020413
0.7,1026974,1393754,661962.9561917708
0.7,1027749,1358737,656760.4495093515
0.7,1058726,1413220,688680.4760887198
0.7,1058196,1440402,682388.2379183229
0.7,1038744,1353768,654464.7830271883
0.7,1026929,1382044,671094.6253296196
0.7,1055408,1427760,687968.1991749887
0.7,1063823,1436625,689580.9764586004
0.7,1032102,1357723,648486.2089159007
0.7,1028617,1352372,654292.812703227
0.7,1079266,1427987,680483.9164037626
0.7,1013153,1339776,648587.8302313236
0.7,1049061,1438837,677632.4893569172
0.7,1074684,1438941,676624.4427130695
0.7,1081730,1453627,705587.8103228756
0.7,1051331,1364448,664365.370392963
0.7,1006800,1321250,640319.276471287
0.7,1068418,1427641,690307.7181537312
0.7,1073827,1400099,685089.6095134421
0.7,987981,1317824,630414.4107754435
0.7,1037393,1386429,662512.3984567322
0.7,1060490,1405027,668547.9561378651
0.7,1076577,1434887,680043.2235309207
0.7,1072292,1453046,693004.7815155316
0.7,1022544,1382392,669099.2209609596
0.7,1105024,1489857,708630.5724702912
0.8,1062376,1386788,680994.575741888
0.8,1052020,1357125,665668.3560278681
0.8,1029877,1314755,651305.3816708077
0.8,1053962,1375027,695183.7690020413
0.8,1022591,1354884,661962.9561917708
0.8,1030171,1340349,656760.4495093515
0.8,1055054,1403518,688680.4760887198
0.8,1051897,1426213,682388.2379183229
0.8,1032596,1325095,654464.7830271883
0.8,1021161,1348597,671094.6253296196
0.8,1066230,1444398,687968.1991749887
0.8,1057514,1398262,689580.9764586004
0.8,1027705,1349620,648486.2089159007
0.8,1028856,1337965,654292.812703227
0.8,1064225,1368151,680483.9164037626
0.8,1010938,1324270,648587.8302313236
0.8,1044662,1385054,677632.4893569172
0.8,1070033,1425372,676624.4427130695
0.8,1079867,1459466,705587.8103228756
0.8,1050977,1343642,664365.370392963
0.8,1008731,1303375,640319.276471287
0.8,1057732,1403386,690307.7181537312
0.8,1070582,1388117,685089.6095134421
0.8,986075,1294880,630414.4107754435
0.8,1047462,1358639,662512.3984567322
0.8,1056722,1368922,668547.9561378651
0.8,1064379,1382779,680043.2235309207
0.8,1062344,1429388,693004.7815155316
0.8,1019938,1368516,669099.2209609596
0.8,1100858,1440067,708630.5724702912
0.9,1066678,1354800,680994.575741888
0.9,1060190,1350927,665668.3560278681
0.9,1029213,1318029,651305.3816708077
0.9,1057996,1370455,695183.7690020413
0.9,1016726,1358292,661962.9561917708
0.9,1026710,1330744,656760.4495093515
0.9,1053598,1385681,688680.4760887198
0.9,1060663,1399106,682388.2379183229
0.9,1026860,1315810,654464.7830271883
0.9,1027403,1331313,671094.6253296196
0.9,1055940,1416570,687968.1991749887
0.9,1070397,1403131,689580.9764586004
0.9,1025286,1364334,648486.2089159007
0.9,1027704,1321321,654292.812703227
0.9,1066783,1359435,680483.9164037626
0.9,1015600,1323533,648587.8302313236
0.9,1045242,1386431,677632.4893569172
0.9,1069315,1377193,676624.4427130695
0.9,1077130,1407802,705587.8103228756
0.9,1037639,1338269,664365.370392963
0.9,1013696,1313066,640319.276471287
0.9,1063290,1408986,690307.7181537312
0.9,1066575,1382516,685089.6095134421
0.9,985259,1285575,630414.4107754435
0.9,1033783,1352154,662512.3984567322
0.9,1053787,1380022,668547.9561378651
0.9,1067987,1371389,680043.2235309207
0.9,1061953,1402611,693004.7815155316
0.9,1024507,1336190,669099.2209609596
0.9,1099697,1445924,708630.5724702912
1,1065273,1354592,680994.575741888
1,1060078,1359910,665668.3560278681
1,1045817,1304691,651305.3816708077
1,1057657,1363947,695183.7690020413
1,1012657,1323339,661962.9561917708
1,1014493,1316611,656760.4495093515
1,1058015,1397325,688680.4760887198
1,1058823,1404092,682388.2379183229
1,1021539,1339552,654464.7830271883
1,1029101,1357689,671094.6253296196
1,1069740,1383052,687968.1991749887
1,1064887,1392102,689580.9764586004
1,1034249,1306903,648486.2089159007
1,1026407,1329300,654292.812703227
1,1074646,1366434,680483.9164037626
1,1010615,1294227,648587.8302313236
1,1044150,1387017,677632.4893569172
1,1075332,1438682,676624.4427130695
1,1085152,1388636,705587.8103228756
1,1045446,1334345,664365.370392963
1,1018048,1357308,640319.276471287
1,1059767,1384613,690307.7181537312
1,1068672,1359750,685089.6095134421
1,986762,1300399,630414.4107754435
1,1028275,1353990,662512.3984567322
1,1048691,1378832,668547.9561378651
1,1067095,1345840,680043.2235309207
1,1078107,1425370,693004.7815155316
1,1033610,1370071,669099.2209609596
1,1095225,1432260,708630.5724702912
