fat,Paper,Min Time,Time opt
0.2,24061676,10879817,7239983.395420683
0.2,22777066,8855763,6909514.249866463
0.2,18911344,8867909,5702745.221083446
0.2,20922291,8610736,6277315.499638106
0.2,19795765,10059678,5984132.32899585
0.2,24257569,10751819,7295471.293132234
0.2,21064496,9065037,6344093.28953588
0.2,17208835,8339915,5171612.857663702
0.3,15285539,7090662,4671932.284888832
0.3,16100812,7638361,4865695.755445727
0.3,16262562,7998699,4879308.275154981
0.3,19460746,9066465,6001154.586765936
0.3,16600874,8167812,4964801.201884946
0.3,16416300,7693588,4894496.805880016
0.3,15154431,8430166,4560239.529311659
0.3,18006305,9128160,5430390.392337964
0.3,15655800,7689836,4754077.200063029
0.3,20869982,9049751,6388614.857020573
0.3,17533217,9897106,5271080.3496467415
0.3,17022778,8763954,5158704.403770921
0.3,16502245,7975934,5040155.856027362
0.3,19569176,8512554,5938610.2322141165
0.3,16521788,7937454,4959041.652630353
0.3,16844979,7966385,5139845.551386471
0.3,19626162,9240621,5935704.162287666
0.3,20282612,9315883,6147614.472225365
0.3,16929893,8264446,5110850.097448795
0.3,19831084,9752059,6056368.182273059
0.3,16261743,7542216,4877889.395518357
0.3,17752132,9257085,5400683.413923838
0.3,17622465,10286133,5396898.4923118455
0.3,16065661,7786354,4892823.750265413
0.3,14757275,8000469,4434530.074256435
0.3,15014601,7802149,4508585.945072403
0.3,18632987,8961114,5620528.077726513
0.3,18696519,9436553,5771537.237893766
0.3,19506038,8633594,5915906.468574181
0.3,15248494,7742226,4564344.2993186135
0.4,12332965,6795878,3793737.3664368554
0.4,12778838,7108150,3869332.915852119
0.4,14273247,7470805,4298764.367092779
0.4,15628377,7995277,4847649.440944121
0.4,14150702,7972552,4262944.914268235
0.4,13917093,7380411,4172390.893630789
0.4,14630654,8234228,4424365.9212454995
0.4,13319635,9329566,4001413.7347469446
0.4,12056691,7124247,3718352.924329575
0.4,14167553,8541116,4341506.163460603
0.4,14656366,8650732,4476419.940619633
0.4,15600109,8322713,4743461.178804473
0.4,12738329,7343507,3915648.835842021
0.4,14437228,8057801,4415945.522008801
0.4,13708144,7355944,4108472.180249887
0.4,15056016,7661328,4637502.868918713
0.4,16987912,8516890,5224312.344489556
0.4,14030184,8433317,4247996.675252441
0.4,13355245,7511007,4043953.22524258
0.4,15886823,9076353,4860500.220379586
0.4,13953898,7282121,4195515.549990956
0.4,14301283,8294010,4352549.669814669
0.4,14400274,9477895,4410150.420416755
0.4,13225623,7609916,4045274.6779174204
0.4,11805312,7252783,3590233.1190882153
0.4,11947113,7392140,3619323.6963433223
0.4,13604245,8726767,4150579.258137493
0.4,15570473,8372691,4861636.991350769
0.4,14062658,7830869,4288073.324514928
0.4,11011623,7082926,3341393.5286367275
0.5,8384066,6302611,2581739.504260413
0.5,10364797,6923488,3142649.4933561287
0.5,8690172,7236704,2612834.0297466796
0.5,10971067,7909849,3341941.194925884
0.5,9781593,7404106,2923921.690556501
0.5,10236893,6953307,3016541.343298261
0.5,10698161,7536499,3251757.05439846
0.5,10510931,8477654,3173489.4613413615
0.5,8527620,7083475,2637991.099899391
0.5,11144721,7975473,3411381.123836032
0.5,11562458,8192376,3519168.081369262
0.5,10002256,8129768,3072943.2115693428
0.5,10385857,7023716,3223494.9455088745
0.5,9281418,7505014,2839444.858006797
0.5,10308100,6880369,3122377.2667080103
0.5,10196129,6929649,3145393.942718295
0.5,10920267,7962001,3366647.0313128633
0.5,11873655,8242221,3634542.2716907174
0.5,9058925,7072383,2765141.567359146
0.5,11697969,8786906,3646238.7838349612
0.5,10362355,6995637,3118243.4448313196
0.5,10437892,8209656,3195411.5288300714
0.5,10627053,9038077,3283585.2197547713
0.5,9185997,7178781,2844095.234436954
0.5,9216075,7045096,2837903.5616231514
0.5,8565407,7125191,2586850.8443692173
0.5,10214708,7839651,3100429.573594238
0.5,11099352,8461021,3435408.6077335225
0.5,9138142,7302214,2784461.1017739275
0.5,10081694,6938275,3050838.849159628
0.6,4979496,6405356,1535616.4781887885
0.6,5539552,6579034,1665027.7810596854
0.6,7410814,6622765,2249821.3440790256
0.6,8131589,7508705,2498130.7884007962
0.6,6750599,7149919,2012020.106074844
0.6,7298061,6645811,2179235.9639629223
0.6,7696457,7564590,2317200.3957648203
0.6,8483878,7966341,2570359.596677721
0.6,5874659,6914697,1847502.4042240728
0.6,6549188,7678035,1997329.4224319605
0.6,7775779,7982255,2340576.927259703
0.6,8204000,7681996,2497689.0276233503
0.6,6873762,6852561,2155535.323588368
0.6,6152029,7466590,1926585.392918609
0.6,5920123,6482151,1808752.04981497
0.6,7041355,6429371,2183058.183881611
0.6,7847957,7722039,2436957.2024570755
0.6,8011082,7865661,2476861.8231191905
0.6,5954946,6390986,1826609.1511433136
0.6,8782809,8046712,2656544.804920124
0.6,5889720,6696875,1769615.1741714275
0.6,7419983,7843049,2244094.201351618
0.6,7361660,8560618,2286352.141487527
0.6,7607314,6858588,2349532.591278626
0.6,6051964,6391680,1863204.4169254617
0.6,6701395,6869174,2029410.9421884282
0.6,8224452,7836721,2509329.1964021334
0.6,8705598,8175851,2675391.1248095795
0.6,7077818,7366447,2167560.9094027234
0.6,7157063,6795315,2171860.90303256
0.7,4342704,6152780,1337660.537787677
0.7,4403678,6589236,1363453.843796614
0.7,4675066,6351180,1430042.7241591983
0.7,4331413,7011551,1333315.4629840802
0.7,5201627,7067732,1548299.139498753
0.7,5860374,6351180,1702121.2537081244
0.7,5226416,7245820,1620427.0550207433
0.7,4716610,8032757,1430838.0208448863
0.7,5305900,6678355,1638575.7260117773
0.7,6083044,7576719,1845635.839972363
0.7,4992373,7862781,1521881.1721104141
0.7,5182585,7586914,1578346.0134388534
0.7,3948147,6541148,1215528.287450806
0.7,4917117,6972609,1485669.4095576364
0.7,4518738,6530409,1331467.033405686
0.7,4520519,6410765,1404351.754722638
0.7,6700745,7767265,2076482.2424952998
0.7,4721174,7356489,1471771.1890189298
0.7,3967237,6023426,1202733.0326929144
0.7,5056616,7789740,1547813.9387955617
0.7,4913777,6101186,1478578.416849813
0.7,4324170,7551713,1360763.955436014
0.7,4974158,8377749,1540323.4945032941
0.7,5064902,6699855,1564587.6976495408
0.7,4630312,6305801,1461104.2375592233
0.7,4823734,6794970,1456588.2207186124
0.7,4443144,7519365,1354379.0470114024
0.7,5872016,7798024,1848865.931170027
0.7,4722371,6651464,1472903.0766679419
0.7,4045996,6221321,1208214.3459331403
0.8,2492339,5561827,800288.529562872
0.8,2453067,6358376,745314.4604738071
0.8,2910317,6072056,870756.9496513397
0.8,2534074,6745425,827674.7807781283
0.8,3687408,6589711,1087991.8186209113
0.8,4589209,6593407,1351866.0629643027
0.8,2826061,7155708,851678.6710617981
0.8,2556193,7633291,763142.4443630157
0.8,3681227,6091794,1166984.196059994
0.8,3528228,7292419,1092411.9082908249
0.8,3515850,7779601,1061946.1568888226
0.8,3662638,7479789,1137522.420444162
0.8,3166091,6554956,966729.7221394144
0.8,2877693,6968131,885184.4989812276
0.8,2945831,6104653,898245.6927726867
0.8,3493491,5816276,1105984.317586338
0.8,2694445,7288199,821913.7524091975
0.8,3190217,7577430,990988.8376749125
0.8,2988234,5947363,916351.1259223109
0.8,3634793,7600775,1137538.2287163036
0.8,3955965,6065705,1205721.1231132892
0.8,3761106,7319986,1108357.0829049423
0.8,3514721,8347967,1073389.98332567
0.8,2936922,6395280,892138.9027607918
0.8,3853028,6320834,1200188.173956344
0.8,3327170,6585165,1001861.1529106648
0.8,3652066,7107044,1112492.8918627745
0.8,3165373,7589527,954377.7840320361
0.8,3521274,6747990,1057284.760196518
0.8,2960214,6221807,889418.5744323349
0.9,2144804,5655523,680994.575741888
0.9,2209206,6078425,674071.605301415
0.9,2265404,6245303,690075.3041228554
0.9,2207373,6668813,695183.7690020413
0.9,2737997,6789348,823759.0768715963
0.9,2099577,5982865,656760.4495093515
0.9,2178349,7062125,688680.4760887198
0.9,1905319,7609242,682388.2379183229
0.9,2059242,6043513,654464.7830271883
0.9,2253821,6988622,694243.5007374336
0.9,2073574,7333813,687968.1991749887
0.9,2129144,7134129,689580.9764586004
0.9,1753231,6456873,648486.2089159007
0.9,1764114,6715992,654292.812703227
0.9,2055411,5934214,680483.9164037626
0.9,2677149,5806443,826853.9745995139
0.9,3235207,7144852,1002690.0248441556
0.9,2138521,7236341,676624.4427130695
0.9,1823291,5872559,705587.8103228756
0.9,2276820,7430427,731023.6660183677
0.9,1841414,6027792,640319.276471287
0.9,2919370,7376251,878760.137151134
0.9,2218681,8034978,692885.6783873285
0.9,2137071,6318683,662003.7117180271
0.9,2029336,6129251,662512.3984567322
0.9,2131138,6365389,668547.9561378651
0.9,2078867,7118754,680043.2235309207
0.9,2781664,7511166,875200.9168348445
0.9,2545588,6465405,797148.5766668969
0.9,3320985,6219055,1000749.520084543
1,1009026,5581021,680994.575741888
1,2209643,6183433,670916.7688598617
1,1783522,6074967,651305.3816708077
1,1180082,6561454,695183.7690020413
1,1315584,6375417,661962.9561917708
1,2233346,6131205,656760.4495093515
1,2196192,7086838,688680.4760887198
1,1024241,7403341,682388.2379183229
1,1095243,6278599,654464.7830271883
1,1344369,6891244,671094.6253296196
1,1614769,7144368,687968.1991749887
1,2085721,7074982,689580.9764586004
1,1034213,6127845,648486.2089159007
1,1764114,6768564,654292.812703227
1,1786453,6054677,680483.9164037626
1,1897255,5840981,648587.8302313236
1,2112180,7245417,677632.4893569172
1,1753965,7100321,676624.4427130695
1,1058243,5731210,705587.8103228756
1,2276820,7493931,731023.6660183677
1,1275977,6009033,640319.276471287
1,1965789,7312586,690307.7181537312
1,1286856,7640210,685089.6095134421
1,1300904,6410056,630414.4107754435
1,1157772,6150257,662512.3984567322
1,2132162,6524181,668547.9561378651
1,2054504,7284956,680043.2235309207
1,1422898,7256471,693004.7815155316
1,1866177,6373502,669099.2209609596
1,1359845,5987683,708630.5724702912
