n,Paper,Min Time,Time opt
500,773799,1408821,676624.4427130695
500,798948,1388636,705587.8103228756
500,754597,1343990,664365.370392963
500,729783,1300452,640319.276471287
500,789276,1416039,690307.7181537312
500,783260,1383618,685089.6095134421
500,718609,1264454,630414.4107754435
500,763001,1355143,662512.3984567322
500,769244,1380974,668547.9561378651
500,780726,1365851,680043.2235309207
500,795162,1406070,693004.7815155316
500,762648,1359080,669099.2209609596
500,808591,1459695,708630.5724702912
600,956568,1753622,810752.6431626381
600,976582,1755778,815429.436989417
600,918420,1644970,772065.0070346941
600,1012961,1815735,835802.8700134807
600,1007274,1861058,836158.0084916332
600,967212,1786288,820026.635954944
600,959319,1770658,808500.1381526012
600,957194,1727037,796310.5517534814
600,973068,1774925,808417.8742937929
600,921581,1683883,776749.1510552632
600,910872,1586663,805607.5029466652
600,925077,1663565,812931.9803677327
600,914618,1581075,803710.4793955043
600,916089,1603162,812768.4995630041
600,933533,1648660,817400.1528878827
600,914064,1607991,795006.6458947838
600,893117,1579003,783448.1000541326
600,892615,1563092,789298.9137192363
600,903416,1573093,795624.9866965152
600,885559,1589371,780614.165207067
600,927512,1634573,819492.0931064385
600,885210,1584656,775567.3257960264
600,909525,1614944,795413.0333719507
600,903622,1618471,796575.7391405118
600,895996,1596841,786063.0910167503
600,855943,1497595,754566.8258117366
600,918328,1619258,803613.5496523128
600,907763,1585511,804209.9389278324
600,894330,1574508,787480.8989238718
600,910199,1624558,794706.8778904192
700,1129291,2049587,950160.9664814121
700,1114279,2031260,942669.0211432279
700,1116363,2045730,943130.441858742
700,1138762,1987510,918673.9310559325
700,1129798,2043822,959848.6105146747
700,1139864,2075444,955614.8494181846
700,1145105,2056366,966037.9415197767
700,1025885,1867956,876164.5223701039
700,1082869,1975814,903611.3820643929
700,1086884,2008272,917312.0237686938
700,1077941,1892537,952095.4546467185
700,1097915,1907591,962256.3678389275
700,1047365,1837442,920479.3401797042
700,1102899,1972776,964494.3570188988
700,1046432,1861805,918568.9310448653
700,1083931,1894157,953177.5717235516
700,1036692,1797481,915995.1048247466
700,1033929,1849126,910660.5712032485
700,1050353,1855077,929237.8674711693
700,1087687,1926212,959173.9116160651
700,1053370,1831740,922841.9076816961
700,1057409,1879941,929415.9048598892
700,1047636,1883530,922311.6994032844
700,1071513,1953631,940578.4523945717
700,1064125,1949073,938944.4955239854
700,1027907,1815588,907594.7244623161
700,1087537,1952365,955114.0559169108
700,1022543,1810846,897603.1734579015
700,1032776,1818040,910541.6114805706
700,1059702,1868108,930934.0413376777
800,1324140,2406305,1089101.3585835067
800,1297173,2382795,1095096.4500514562
800,1292891,2324068,1091462.301144986
800,1223337,2214739,1036905.8603255189
800,1233821,2257324,1047139.8979693472
800,1262334,2282267,1071427.358158738
800,1275500,2308545,1067057.608011531
800,1304944,2314090,1092902.44475554
800,1265721,2302123,1063715.965358084
800,1267440,2332142,1077381.0639859766
800,1226892,2120840,1087658.5992467455
800,1221404,2260652,1071028.2456838442
800,1217850,2138623,1071315.7550936139
800,1191704,2108679,1051820.6820644764
800,1221315,2131873,1073443.971159189
800,1212472,2120842,1070285.5394161742
800,1202262,2129487,1061089.4329431092
800,1162796,2043054,1022765.9780034719
800,1203185,2147258,1066627.9589584807
800,1249914,2204744,1101176.699978575
800,1211567,2127553,1067316.9036839926
800,1233416,2261328,1090307.7171985866
800,1178584,2102795,1042137.0788991381
800,1220764,2227578,1075494.4056706573
800,1168375,2096490,1029810.2706698014
800,1249097,2216138,1099217.2335141522
800,1181836,2071469,1040609.1048369225
800,1249416,2231983,1101937.7848855555
800,1197140,2099516,1053338.7516629393
800,1253531,2216975,1101459.2277214269
900,1413260,2561066,1200420.4190975963
900,1452829,2622679,1234367.3352328413
900,1425854,2598237,1211849.0721664052
900,1424326,2614555,1209444.9745925602
900,1398837,2573295,1188119.1878513996
900,1405781,2520921,1177485.9993456504
900,1401845,2579916,1200844.1283749081
900,1380282,2511270,1168644.0656474705
900,1402598,2521267,1187154.0541903009
900,1440158,2585238,1213624.7074727179
900,1360548,2406574,1204863.7766133305
900,1388575,2448497,1234871.0117607177
900,1343894,2371661,1187896.5889687599
900,1389665,2487516,1228368.728502434
900,1320498,2390212,1169361.2974597204
900,1384574,2403052,1219326.525939064
900,1358035,2399525,1191940.3539242437
900,1320313,2318919,1166627.4880490315
900,1376109,2424038,1214516.825077578
900,1393681,2439177,1231398.2774890924
900,1353709,2396399,1197346.2944274405
900,1341740,2429032,1183901.9017217208
900,1324216,2330205,1173717.6219892078
900,1340068,2349137,1179533.039436119
900,1349930,2365523,1183570.9721648926
900,1339696,2378734,1175380.3988256436
900,1383187,2440573,1227434.1126656034
900,1374492,2409009,1210157.5620000996
900,1360965,2416161,1198654.9790071456
900,1370014,2445593,1209524.9465744616
1000,1608659,2913954,1364616.3845054149
1000,1539544,2789245,1310236.572839959
1000,1558668,2809867,1315742.6001533493
1000,1508850,2788073,1288360.9693238875
1000,1574417,2889821,1345047.1341998023
1000,1574737,2864022,1343462.4150484968
1000,1573374,2818376,1339714.0408837418
1000,1596681,2934793,1356490.9992859592
1000,1600062,2920222,1374270.2114800527
1000,1509601,2723610,1275217.8093126304
1000,1506522,2645455,1329865.33463068
1000,1522679,2719922,1346562.2045410827
1000,1480505,2585023,1311863.727742892
1000,1520021,2667482,1339002.7337044496
1000,1504504,2690623,1330630.5973270081
1000,1522502,2697409,1350746.7576722526
1000,1500816,2627711,1331111.5480749963
1000,1536185,2681591,1350341.092615029
1000,1509733,2713058,1337771.268515034
1000,1491351,2633447,1309840.9385758806
1000,1515449,2616219,1329887.784140817
1000,1482422,2601319,1300477.850969946
1000,1469995,2587248,1303720.344477205
1000,1500397,2654575,1327812.6455256327
1000,1472165,2587571,1303887.4897683451
1000,1496493,2588419,1320663.8621760192
1000,1469695,2562741,1297756.9143654632
1000,1514510,2643746,1336406.4313907234
1000,1540056,2737896,1361453.3889902541
1000,1505283,2631763,1333820.8931205326
