fat,Paper,Min Time,Time opt
0.7,2964406,6221321,1208214.3459331403
0.8,2802341,5561827,800288.529562872
0.8,3250831,6358376,745314.4604738071
0.8,2934517,6072056,870756.9496513397
0.8,3391973,6745425,827674.7807781283
0.8,3179688,6589711,1087991.8186209113
0.8,2919323,6593407,1351866.0629643027
0.8,3122314,7155708,851678.6710617981
0.8,3354904,7633291,763142.4443630157
0.8,3070264,6091794,1166984.196059994
0.8,3375263,7292419,1092411.9082908249
0.8,3541017,7779601,1061946.1568888226
0.8,3388682,7479789,1137522.420444162
0.8,3086417,6554956,966729.7221394144
0.8,3221230,6968131,885184.4989812276
0.8,3192525,6104653,898245.6927726867
0.8,3132286,5816276,1105984.317586338
0.8,3371646,7288199,821913.7524091975
0.8,3471751,7577430,990988.8376749125
0.8,3065051,5947363,916351.1259223109
0.8,3674752,7600775,1137538.2287163036
0.8,2964267,6065705,1205721.1231132892
0.8,3505205,7319986,1108357.0829049423
0.8,3721126,8347967,1073389.98332567
0.8,2955203,6395280,892138.9027607918
0.8,2998788,6320834,1200188.173956344
0.8,3153144,6585165,1001861.1529106648
0.8,3422062,7107044,1112492.8918627745
0.8,3467659,7589527,954377.7840320361
0.8,3370284,6747990,1057284.760196518
0.8,3015274,6221807,889418.5744323349
0.9,2826938,5655523,680994.575741888
0.9,3118396,6078425,674071.605301415
0.9,2930145,6245303,690075.3041228554
0.9,3388749,6668813,695183.7690020413
0.9,3154099,6789348,823759.0768715963
0.9,2836817,5982865,656760.4495093515
0.9,3163929,7062125,688680.4760887198
0.9,3347282,7609242,682388.2379183229
0.9,3028815,6043513,654464.7830271883
0.9,3416258,6988622,694243.5007374336
0.9,3534825,7333813,687968.1991749887
0.9,3333946,7134129,689580.9764586004
0.9,2998583,6456873,648486.2089159007
0.9,3199505,6715992,654292.812703227
0.9,3161898,5934214,680483.9164037626
0.9,3168049,5806443,826853.9745995139
0.9,3401074,7144852,1002690.0248441556
0.9,3452017,7236341,676624.4427130695
0.9,3038778,5872559,705587.8103228756
0.9,3770776,7430427,731023.6660183677
0.9,2913239,6027792,640319.276471287
0.9,3367798,7376251,878760.137151134
0.9,3861634,8034978,692885.6783873285
0.9,2920134,6318683,662003.7117180271
0.9,2950053,6129251,662512.3984567322
0.9,3148486,6365389,668547.9561378651
0.9,3418581,7118754,680043.2235309207
0.9,3486178,7511166,875200.9168348445
0.9,3520335,6465405,797148.5766668969
0.9,3013947,6219055,1000749.520084543
1,2799229,5581021,680994.575741888
1,3113741,6183433,670916.7688598617
1,2860113,6074967,651305.3816708077
1,3339165,6561454,695183.7690020413
1,3097666,6375417,661962.9561917708
1,2755301,6131205,656760.4495093515
1,3161650,7086838,688680.4760887198
1,3346650,7403341,682388.2379183229
1,3051701,6278599,654464.7830271883
1,3422944,6891244,671094.6253296196
1,3548349,7144368,687968.1991749887
1,3412322,7074982,689580.9764586004
1,2989388,6127845,648486.2089159007
1,3176809,6768564,654292.812703227
1,3153845,6054677,680483.9164037626
1,3032232,5840981,648587.8302313236
1,3375058,7245417,677632.4893569172
1,3404005,7100321,676624.4427130695
1,3018578,5731210,705587.8103228756
1,3663335,7493931,731023.6660183677
1,2929555,6009033,640319.276471287
1,3394136,7312586,690307.7181537312
1,3695050,7640210,685089.6095134421
1,3029909,6410056,630414.4107754435
1,2957245,6150257,662512.3984567322
1,3176783,6524181,668547.9561378651
1,3261076,7284956,680043.2235309207
1,3434032,7256471,693004.7815155316
1,3573666,6373502,669099.2209609596
1,2997780,5987683,708630.5724702912
