Fat,Paper,Min Time,Time opt
0.4,1124866.1322559486,1283986.0614983395,661964.7892956203
0.5,1095012.806932719,1255032.9597817983,661964.7892956203
0.6,1025926.4518923006,1127292.3632769377,661964.7892956203
0.7,981522.779486943,1093313.0738670386,661964.7892956203
0.8,961663.8831064495,1041195.5425505852,661964.7892956203
0.9,960474.9870166978,1032584.3610143784,661964.7892956203
1,902388.6538090453,945167.6441546169,661964.7892956203
0.1,1485168.8402599543,1398933.8747254065,1398933.8747254065
0.2,1240471.2406538026,1286380.5431068228,656762.2775112868
0.3,1168270.0821214262,1257292.8049939265,656762.2775112868
0.4,1091598.2219561657,1207377.5196011995,656762.2775112868
0.5,1059338.8537753203,1167260.814689593,656762.2775112868
0.6,1016182.3907565229,1105331.9672360176,656762.2775112868
0.7,977629.4996290467,1073764.889307522,656762.2775112868
0.8,948544.7313482077,1041978.7764225033,656762.2775112868
0.9,929540.7275903814,985064.1314602464,656762.2775112868
1,930240.7740975542,982827.6587930621,656762.2775112868
0.1,1554031.693779983,1472668.390020154,1472668.390020154
0.2,1263346.6070614613,1339272.4876846028,688682.2888688851
0.3,1213611.4595605684,1302163.7298783862,688682.2888688851
0.4,1157082.449465961,1267003.4269301938,688682.2888688851
0.5,1092811.5420535135,1248351.5403320785,688682.2888688851
0.6,1034695.8790807619,1173339.4999274288,688682.2888688851
0.7,990609.0638327872,1113919.7079284266,688682.2888688851
0.8,957876.8863120811,1029424.9937306916,688682.2888688851
0.9,953476.2767361021,1029040.8121269633,688682.2888688851
1,932155.6479402673,979940.7602627999,688682.2888688851
0.1,1483826.9948684303,1396403.0043554865,1396403.0043554865
0.2,1242874.2294090192,1311675.6116733567,682390.0572946991
0.3,1173503.137889178,1271592.2962997954,682390.0572946991
0.4,1106530.6044268792,1278633.5407716488,682390.0572946991
0.5,1118845.7393132702,1195590.5547086666,682390.0572946991
0.6,1011121.3825486794,1188806.162658931,682390.0572946991
0.7,1015521.382166221,1161623.8582723367,682390.0572946991
0.8,973582.8714344505,1042341.114395511,682390.0572946991
0.9,937233.0780254225,1014225.2865517406,682390.0572946991
1,930420.1541815056,984603.26799773,682390.0572946991
0.1,1550580.5525262929,1459949.1038175279,1459949.1038175279
0.2,1299913.7224916136,1343059.309799085,682883.5459436034
0.3,1160927.2739398277,1288650.469562879,654466.7297662625
0.4,1146089.2938462503,1290660.5721838414,654466.7297662625
0.5,1066292.688122911,1232736.709899863,654466.7297662625
0.6,1051250.9876543118,1179931.7518886635,654466.7297662625
0.7,972921.0841832166,1099115.7567448374,654466.7297662625
0.8,964288.3375345679,1063984.9748007117,654466.7297662625
0.9,926769.1003018732,1014732.0722585594,654466.7297662625
1,921885.6176380833,975627.3855961626,654466.7297662625
0.1,1697001.7286441491,1616224.600534297,1616224.600534297
0.2,1353132.1789350556,1439877.8461072631,730047.4187803806
0.3,1336812.2006725974,1405499.7317096284,671096.4806446494
0.4,1192272.3446207254,1337607.8527842974,671096.4806446494
0.5,1116397.3506454036,1275145.3484264626,671096.4806446494
0.6,1075164.313945654,1205981.8685844734,671096.4806446494
0.7,1049667.9093223447,1154212.9188152768,671096.4806446494
0.8,964588.8198882971,1065738.018999398,671096.4806446494
0.9,913758.605520493,1002407.9623369821,671096.4806446494
1,876494.0117084295,958915.3622099162,671096.4806446494
