p,Paper,Min Time,Time opt
5000,2799590,2807887,2688117.486223984
5000,3647148,3686740,3567757.22441211
5000,3009780,3005656,2967594.1101571866
5000,3345033,3383122,3215202.2244276493
5000,3517742,3549358,3431072.902321005
5000,3107096,3185961,3053971.7112605283
5000,3358525,3414858,3302758.6023614015
5000,2840787,2827519,2775768.5473004733
5000,3101516,3245584,3052851.462433091
5000,3677479,3755845,3607054.502984223
5000,3249147,3252651,3232334.408957011
5000,2843770,2853649,2806757.8224841706
