P,n,Paper,Min Time,Time opt
2700,600,15856.071906204703,803831.2065892833,454111.19604882365
2700,700,0,853036.5673289995,510316.0728027028
2700,800,15466.942854888699,1071153.8213244786,596357.761755105
2700,900,5643.303904952473,1173497.983780982,649645.1652554001
2700,1000,2610.9178373014815,1309938.5727563458,739239.2207372267
2700,100,58.549152585803434,138324.7896352979,83245.31715375649
2700,200,12639.233033069142,254868.41847560287,154971.31958818863
2700,300,2426.24277260516,375363.73302171956,221773.85031254953
2700,400,16281.77455211641,445409.30958347174,286632.09867790074
2700,500,15052.171809832853,639874.5231975588,360326.57235073525
2700,600,0,730676.616863093,441670.3588304354
2700,700,0,896890.4944475377,529543.0954019731
2700,800,14680.498584686815,1148185.1214909083,594603.07745343
2700,900,0,1186314.8904304986,677403.6255217023
2700,1000,22007.236255574833,1197044.2884419104,750414.8653734735
2700,100,23816.88529063115,143212.32151278268,82425.52820982493
2700,200,29503.297848709444,306873.9757062036,146656.42075001006
2700,300,1371.291403987117,371634.5014201705,225417.82397903863
2700,400,207.36201543531428,533445.2113577221,311480.10069899535
2700,500,2511.519521744292,716505.1115917508,376462.49408717616
2700,600,4880.265905126621,796669.0466851941,435248.944474518
2700,700,7182.92780133758,925449.4995840678,508886.16934708133
2700,800,0,1059459.4069578298,589494.1294128384
2700,900,7720.935152591603,1127691.2722252917,662189.0855134687
2700,1000,0,1212720.0534518496,739506.4155972202
2700,100,0,122933.93457307256,75337.81191950096
2700,200,6926.522529908154,306132.0394588122,150550.754733298
2700,300,13402.531524124897,439292.59745083924,209054.903656594
2700,400,18101.68678219661,464984.28555966815,282772.96168539755
2700,500,14045.992350036651,590079.1458235666,375902.4681739274
2700,600,0,765333.835936152,438499.3965106868
2700,700,0,894112.4364972692,505922.5395573603
2700,800,17165.525538135716,868130.5401144391,568203.3211130399
2700,900,8506.685929410665,1159423.6576177566,648126.382249462
2700,1000,3202.867965358651,1219517.1273347023,750189.4958972383
2700,100,0,139788.5607572279,75223.55035388163
2700,200,9669.225374999061,293630.4353272551,151933.8106340575
2700,300,10443.958412002543,415965.24282251776,225609.01897328082
2700,400,15151.040945045932,480172.20280266873,288183.9080607891
2700,500,0,657307.1388981163,391993.2279571531
2700,600,0,823099.0467977804,442013.8814980639
2700,700,13210.747796552067,977702.42172678,516243.259706205
2700,800,6099.86427071133,1019230.4908310582,592571.0883102671
2700,900,13203.440323130073,1205973.889481001,674731.5694875432
2700,1000,8442.514381476776,1241013.7630199671,743206.26028613
2700,100,0,144563.31396313044,70234.45374102317
2700,200,13819.092208430402,259733.64832846157,151319.08700729482
2700,300,0,442473.93263278255,221778.527866559
2700,400,0,576195.1867156042,299631.4445512353
2700,500,0,617644.8521185751,369091.87244053493
2700,600,22406.058263121093,873422.5230763827,433674.53622614825
2700,700,21652.777819320247,919036.0537115374,532874.3953422584
2700,800,16542.665960330974,987563.2261167293,611764.8333214306
2700,900,25985.26268990189,1211194.1542665989,684110.1541606069
2700,1000,17248.869427681402,1178650.436677054,727689.4103199336
2700,100,0,123949.87759253205,69262.76634728754
2700,200,0,279058.9606030344,143256.21558694262
2700,300,22601.531158482845,451243.4369382,224242.4442256366
2700,400,12813.849529158359,558100.4732914764,289810.01486887556
2700,500,0,604194.762526657,355732.9313729371
2700,600,25310.611158213535,788074.7312307784,455273.3850591325
2700,700,18673.09117960145,823862.6621888932,512689.94871205336
2700,800,15136.359122949374,938731.1826998251,592953.8353799956
2700,900,0,1166534.6900768306,665192.3857930223
2700,1000,0,1225330.6604741032,738826.546744898
2700,100,0,110799.33723330313,75460.13368577704
2700,200,0,219326.8610873979,146984.09576769444
2700,300,15524.052788306357,429125.49861893035,207408.9043409873
2700,400,0,562608.0813669728,302926.7286868262
2700,500,11051.218991724512,663338.2399462019,383504.287863184
2700,600,12414.476527051282,687805.4465119927,430870.7365533479
2700,700,15905.87241122104,859339.1404217771,516342.1693666048
2700,800,3564.9166672357387,983891.3402102971,605726.5095547703
2700,900,11167.331352116295,1047896.2870090107,657723.2787342893
2700,1000,13138.336691347982,1147420.3225216973,722487.6949833032
2700,100,0,152232.64875803332,67550.1978335562
2700,200,2009.8638681958926,272042.0518416218,156801.35804897232
2700,300,0,392898.41719796153,223685.54974906772
2700,400,0,601301.0962208753,301362.9688433827
2700,500,10865.47799497042,647397.3096931987,380605.338618579
2700,600,0,750964.1058113908,441896.1296510838
2700,700,0,868366.7917723587,512395.38855738007
2700,800,7743.537154758651,935741.0177598745,578965.0438328544
2700,900,16464.131644505116,1170114.642394296,652065.3455495598
2700,1000,8448.784218985362,1280107.8314153159,724289.0802651139
2700,100,17849.597956397138,133438.14688531274,78705.6565244461
2700,200,0,236811.33259079666,141811.66484927048
2700,300,0,446671.828029124,220189.25417934585
2700,400,0,512886.3844063726,295131.79096098064
2700,500,2193.5694286515336,583722.197422986,350230.2282085797
2700,600,0,743756.3774721735,442542.0773002843
2700,700,0,861447.7474348408,522543.5846636509
2700,800,10854.594209425197,1015865.1991790518,597496.892039254
2700,900,10742.055078017,1112117.7907116993,655296.133020066
2700,1000,0,1226015.494407484,737673.6919586847
2700,100,2066.5106872105257,130074.61285689077,71714.07350253593
2700,200,0,271136.59672310756,148065.1527389748
2700,300,0,388783.35182129417,208271.8537107491
2700,400,0,570335.0816299075,295755.386651316
2700,500,32857.23345622962,686893.5106565575,368062.44358707336
2700,600,2639.069644651707,742326.2255420149,436701.7172315279
2700,700,14344.328810729436,818902.9433336647,521635.83084665856
2700,800,15326.684279080177,953047.4942621794,572116.8170387783
2700,900,13575.51100139484,1011514.2677371084,657539.4289804958
2700,1000,17667.42893068063,1268596.9996390261,724381.9387601918
2700,100,0,100498.88916103076,63171.12336655358
2700,200,24174.650074556503,285666.1437895699,150229.26932890745
2700,300,20400.54597156998,468774.6155562485,220515.73226710435
2700,400,33543.44712482383,587779.6960817551,301065.036718657
2700,500,26919.787025233978,672006.7394929705,371415.5311877028
2700,600,22992.962385545998,809429.8453520106,419203.7921176314
2700,700,8197.132934823196,823461.4722846086,504219.29136795335
2700,800,18243.389132225715,993375.8862036816,610676.2408411957
2700,900,9009.872556243652,1159687.061711052,652989.1104586908
2700,1000,22643.135753609244,1293338.1005817708,733702.1456533439
2700,100,0,134742.3707729125,73866.74435951996
2700,200,0,261958.68624191877,161026.0192161499
2700,300,0,406552.8903215311,224654.27119122038
2700,400,0,501475.0698983361,283147.6715135506
2700,500,0,678568.0188971689,377801.79085051146
2700,600,14244.30281485644,722735.6151034113,446451.9720290626
2700,700,0,908091.6525795611,530618.9199538393
2700,800,10150.616492265728,900364.957363311,578116.1693538458
2700,900,10783.780503053495,1182888.8110144048,681907.8403697796
2700,1000,16255.365793032304,1204024.856210016,720976.0635363682
2700,100,0,126036.21185878673,73661.6051354287
2700,200,12973.054793199142,324262.26131028833,151710.4899527843
2700,300,18934.94053780046,408580.2409321985,227468.22432498427
2700,400,12454.549789910629,531158.8107070823,291405.56905048713
2700,500,10660.479050991462,653540.2340922254,385002.65639751754
2700,600,0,819873.9297624591,446783.29940435133
2700,700,10797.923722291496,849214.5418225712,498668.4296988341
2700,800,4932.419455178565,994277.9269780233,612187.658269753
2700,900,0,1080415.669027151,672309.7566667218
2700,1000,25542.51157395561,1178065.7785061284,742448.0174392906
2700,100,0,181244.6195718899,80780.00347827206
2700,200,4103.017778692871,264130.9088143574,143480.13292416104
2700,300,0,371357.40873546526,215047.06061493166
2700,400,8043.232110023832,475312.48394230026,289554.49627287907
2700,500,16882.752283231344,714441.4103746902,371721.78942275525
2700,600,28872.215227989218,701955.4484597077,437489.3882910399
2700,700,0,857709.2428129666,505856.45082253916
2700,800,9479.304701061572,969368.9399534147,585188.1953682993
2700,900,0,1213055.208631353,665919.4327817477
2700,1000,0,1176907.7119559795,756362.9938834743
2700,100,0,153507.75804572666,78029.66201153591
2700,200,0,269986.88028830895,151099.4353876205
2700,300,19269.73304990752,421489.59460317035,228767.08101378707
2700,400,0,491919.956436834,290985.1513453431
2700,500,9687.946208060033,659522.6888879087,393683.651372384
2700,600,19893.596443591337,779940.255243839,441503.8210502328
2700,700,8667.502716096029,862737.2196612193,517185.578520932
2700,800,14838.9593631959,975743.3270632594,611921.7931785703
2700,900,0,1125811.4579253267,671958.3036524785
2700,1000,14531.648863519109,1244277.8974821854,741011.6072891847
2800,100,0,127890.12947364734,72463.36709818599
2800,200,3598.4085059918557,221920.73353889427,144168.97251737976
2800,300,0,392862.4255610117,224349.83316052685
2800,400,0,505119.63967540575,282331.9138886223
2800,500,0,624779.4177900056,364818.52271886845
2800,600,0,706518.6084068373,434331.7731228417
2800,700,0,863940.9661003493,509014.80347218487
2800,800,0,986840.9975531738,583447.1563840213
2800,900,0,1032822.363949485,643082.3673737124
2800,1000,18695.423855554774,1210479.3990127626,731044.4916993293
2800,100,25737.677330983726,151699.7278853494,82944.9888369952
2800,200,0,289971.7602341357,153374.9916632095
2800,300,8179.007973851711,393664.96637410077,213014.23876688213
2800,400,8625.78420172544,462606.6054803522,271886.6711003905
2800,500,8048.8103362946285,611446.1898408924,356608.0478720722
2800,600,8712.680264633686,745308.8632698234,436837.19838718756
2800,700,21410.220575881605,868620.4091037848,505001.2613267292
2800,800,0,939188.5415154458,586658.8125275655
2800,900,0,1118413.4053764432,661268.2153033076
2800,1000,24667.07287224157,1257282.6969705184,701912.4497356924
2800,100,36082.46036986055,162729.11920586543,72673.71003135137
2800,200,22831.72788653753,302728.1505157747,145063.9587181204
2800,300,0,378412.714302071,225743.78123827814
2800,400,9550.973124732487,481448.97875090904,282421.2474404159
2800,500,0,599048.2775028466,348913.59732364694
2800,600,0,817931.1801579817,413606.2537685861
2800,700,18256.173236771756,841760.5379316367,505248.4509957545
2800,800,10906.136689290053,961870.1177521503,584711.9470419567
2800,900,15819.921569848226,1059847.296211708,649204.8600891456
2800,1000,4159.932045009821,1290120.1252095182,704862.1072250084
2800,100,0,162051.4305639792,72698.99980517384
2800,200,0,353330.8830821214,154364.66132239698
2800,300,0,401391.736032858,212574.2528828604
2800,400,0,498631.099216312,278835.52028445917
2800,500,23589.80282364846,729095.7804816071,372419.8762510935
2800,600,18112.861338816158,844287.3383214895,447751.5375072218
2800,700,0,829762.9440069098,492146.74877996376
2800,800,0,938582.1095879318,555485.2823172421
2800,900,14656.080053352634,1138216.760178563,647916.9506745858
2800,1000,0,1227791.872044127,690193.3764235111
2800,100,0,121267.8371507896,74579.94261426183
2800,200,22062.44154318267,293810.6370700921,127048.40680627653
2800,300,0,413521.9936870604,216183.6154188966
2800,400,13084.439411880534,539310.2038596127,296599.36092424154
2800,500,11857.900320832165,643161.7791073695,354623.01224559156
2800,600,0,738586.3679347355,447941.790263375
2800,700,23205.25996809903,864696.1687249874,514204.6127757185
2800,800,12508.547807473908,953315.357988545,560967.8024835788
2800,900,0,1016523.3682753707,636492.4220632496
2800,1000,0,1288336.736605584,720560.9647498939
2800,100,0,136150.4483399045,68011.66382795967
2800,200,0,243383.79514453173,138073.93785601715
2800,300,0,387600.1041882363,195159.22809988397
2800,400,0,466732.2836398008,292922.6202600885
2800,500,6534.620351156281,634266.1474148228,351835.95509429544
2800,600,17059.783740370363,724668.1317931195,439299.9835472914
2800,700,13669.746158463591,900202.5585370396,511936.52647402737
2800,800,28096.275331080433,967520.7046353493,573978.9418707525
2800,900,15199.994875421007,1086809.296995403,630796.071078027
2800,1000,12182.879041091288,1212735.6732110693,719712.0080616948
2800,100,37041.09012644325,170659.40705581836,96621.71431835281
2800,200,0,214359.10202753052,141030.24368678863
2800,300,0,371595.1187802382,213811.8591733316
2800,400,19607.352014001142,452929.75471802003,273004.03869257367
2800,500,22784.572097976026,644964.612009595,368935.96933324274
2800,600,6070.46422981985,715846.2310073558,433125.0740103221
2800,700,29148.527397077294,940594.3466561686,517520.325814166
2800,800,0,992806.183981684,571638.0042918916
2800,900,8337.180745463422,1090544.7455164054,643309.3544865579
2800,1000,14830.124351183698,1216211.4162710293,717703.9504734329
2800,100,15087.188536729906,117814.62717197897,71025.73748646492
2800,200,3201.2508225397473,279502.0376990111,154755.6533438329
2800,300,0,371849.29824774695,216636.10585696713
2800,400,5984.886940189347,522197.9935950049,276997.9320305372
2800,500,0,598505.0423480308,365565.12745624443
2800,600,75.64037280806065,761867.366433556,426594.938439365
2800,700,24009.78264768029,836477.5072060347,469373.85126969847
2800,800,0,1055891.838004758,585483.4525476106
2800,900,0,963674.8395210282,626059.3208825735
2800,1000,7068.988403832054,1197179.1124016875,726691.6067603353
2800,100,0,134199.55967695455,67389.56274533026
2800,200,0,236996.87346230712,143252.54361893586
2800,300,0,360676.5854045422,215889.80765441383
2800,400,0,488667.5484511603,285453.34596925386
2800,500,9671.70314981792,661196.5853592558,350606.1337645651
2800,600,8313.548841797545,705996.969881856,433081.00408596045
2800,700,3299.015463202819,786747.3349914633,484077.5261059247
2800,800,0,944987.0953029707,569847.8385846879
2800,900,15666.757548412661,1050850.5322384774,635975.3861733753
2800,1000,0,1245033.5885157546,736216.1847214568
2800,100,22617.33140783212,183087.92673086977,100921.3549899889
2800,200,6253.409505407856,284343.4097785867,151929.59042458478
2800,300,0,365929.7561397883,220978.3085710224
2800,400,23063.356209222336,517962.5100843684,298184.0684714141
2800,500,32135.209885061613,727112.9020710135,359514.9778551533
2800,600,14017.547417173868,653298.238794792,416115.6166367481
2800,700,0,842419.6461713722,491417.1555903716
2800,800,22154.537646158256,891874.8595254909,577168.4271353445
2800,900,0,1132826.2327962178,650156.093288956
2800,1000,4661.635067240016,1071781.7012049372,683152.3978460518
2800,100,0,109390.67742962432,76365.71792027974
2800,200,8049.464254969578,256263.32360543794,145057.1650001958
2800,300,4972.455577537473,344524.83245657524,215221.0478771236
2800,400,12273.503783251526,512957.3477446178,280152.6943294228
2800,500,7033.097003322598,616866.0860083313,368554.39241517236
2800,600,3701.80841495543,757665.533332168,431575.44800714194
2800,700,0,928491.5170888936,510051.1364178849
2800,800,25102.009246876994,1063143.3804132235,582674.2495964706
2800,900,33954.256184458485,1077735.595640159,645462.737471427
2800,1000,36559.35814187228,1119204.302041657,712427.8578378642
2800,100,0,106621.5038896774,65683.03160044174
2800,200,16627.012169992744,258332.18336526406,141744.59351879652
2800,300,0,389248.5617345315,221198.96000804348
2800,400,18252.044155714568,551979.8011307353,284860.7965890088
2800,500,12802.781301419256,701911.3252528671,369418.3802456787
2800,600,8607.683448755637,739669.7342130555,435499.2751969995
2800,700,14942.147222152369,912663.8327137068,515494.48277085397
2800,800,0,980816.454399652,573765.131616345
2800,900,0,1249678.52945594,661538.0420146701
2800,1000,27014.23337282847,1157516.5598170504,721372.6095755799
2800,100,0,146106.13263315713,66750.16833845682
2800,200,0,211136.89436286344,139972.30630566602
2800,300,16526.790537463654,443249.95917175454,212805.248805337
2800,400,1229.0370580119218,469196.8012817993,284813.37378641526
2800,500,14743.968226042936,553124.9399695141,347403.3262049468
2800,600,20342.517499960857,683687.6623156576,430559.18539044866
2800,700,6403.644461934891,825710.5744530143,493113.93223912717
2800,800,20603.576290302106,1012541.196294453,573919.1545144358
2800,900,2278.3561142993794,1106557.2317842979,636373.1726618357
2800,1000,0,1124392.5370866465,702784.1398622633
2800,100,0,165979.05994552307,75221.02793838554
2800,200,16025.78305456971,274337.6394795709,140951.37287523397
2800,300,0,360826.3176912628,215271.73309724146
2800,400,0,469382.51845855406,276701.35592677793
2800,500,14299.59465890346,632457.452278612,350514.00680530013
2800,600,16733.87363997866,834797.8792644136,435411.6961944665
2800,700,31639.9723432066,850801.2931179743,516693.4055458386
2800,800,1827.8137331893845,929231.1411724128,563475.3653916839
2800,900,0,1169509.328700753,658054.6759834467
2800,1000,0,1280854.8425449908,717322.893055955
2800,100,16493.410061261962,173999.8482497072,94915.35276715463
2800,200,0,294837.4322010777,147221.3260576792
2800,300,0,366085.5328636676,210632.07815684736
2800,400,0,467589.8683328488,290359.3685842512
2800,500,0,585899.2798185467,364544.9552163013
2800,600,15856.071906204703,769895.1776958075,437892.93904707994
2800,700,0,824609.1236257461,492090.4987740348
2800,800,15466.942854888699,1024736.45750935,575059.2702638512
2800,900,5643.303904952473,1120167.993731213,626443.5522105645
2800,1000,2610.9178373014815,1267546.855797743,712837.8199966114
2800,100,12835.427433841936,147555.11676969007,80272.2701125509
2800,200,12639.233033069142,255699.01691691997,149436.6296028962
2800,300,2426.24277260516,364029.7699284777,213853.3556585299
2800,400,16281.77455211641,462243.04055218503,276395.23801083287
2800,500,15052.171809832853,649971.5376765329,347457.76619535184
2800,600,0,719893.1775843139,425896.4174436341
2800,700,0,848948.5939497033,510630.8419947598
2800,800,14680.498584686815,1071777.4305792605,573367.2532586647
2800,900,0,1148949.42376408,653210.6388959272
2800,1000,22007.236255574833,1131229.7861014062,723614.3344672781
2800,100,23816.88529063115,131500.19150597937,82342.33913345548
2800,200,29503.297848709444,313819.85488934896,141418.6914375097
2800,300,1371.291403987117,349324.6605007496,217367.18740835867
2800,400,207.36201543531428,502716.9163419742,300355.811388317
2800,500,2511.519521744292,671025.316948968,363017.4050126341
2800,600,4880.265905126621,796960.2573239697,419704.33931471384
2800,700,7182.92780133758,836144.0573854026,490711.6632989713
2800,800,0,1026998.3892094471,568440.7676480941
2800,900,7720.935152591603,1158728.8141854515,638539.4753165591
2800,1000,0,1245234.9389327916,713095.4721830337
2800,100,0,116075.05971910401,72647.17577951879
2800,200,6926.522529908154,316482.2083618232,145173.94206425163
2800,300,13402.531524124897,405806.2464853276,201588.65709742994
2800,400,18101.68678219661,479339.1290713936,272673.9273394905
2800,500,14045.992350036651,584186.1583478906,362477.3800248586
2800,600,0,718005.0009010787,422838.70377816225
2800,700,0,835339.1164889646,487853.8774303117
2800,800,17165.525538135716,850389.0183071682,547910.3453590027
2800,900,8506.685929410665,1145885.4016754085,624979.0114548382
2800,1000,3202.867965358651,1224718.8018126234,723397.0139009083
2800,100,0,123201.7511925342,72536.99498410014
2800,200,9669.225374999061,294851.9496635833,146507.60311141258
2800,300,10443.958412002543,380658.20168875676,217551.55400994935
2800,400,15151.040945045932,467839.0725118197,277891.62563004665
2800,500,0,642515.3632748539,377993.4698158262
2800,600,0,803697.0845691342,426227.6714445616
2800,700,13210.747796552067,897667.0363931807,497806.0004309834
2800,800,6099.86427071133,982525.2098255543,571407.835156329
2800,900,13203.440323130073,1173995.866095752,650634.0134344166
2800,1000,8442.514381476776,1222246.1764213638,716663.1795616254
2800,100,0,138186.28775270213,68021.43177162258
2800,200,13819.092208430402,252835.43913637853,145914.83389989144
2800,300,0,420332.0159454486,213857.866157039
2800,400,0,524174.61526567576,288930.32153154834
2800,500,0,608980.197120304,355910.019853373
2800,600,22406.058263121093,843946.374437125,418186.15993235726
2800,700,21652.777819320247,899018.5490704525,513843.1669371777
2800,800,16542.665960330974,967749.3255076589,589916.0892742367
2800,900,25985.26268990189,1157863.1193232855,659677.6486548709
2800,1000,17248.869427681402,1168301.431669949,701700.5028085073
2800,100,0,115631.21535263646,66789.0961205987
2800,200,0,272297.2679681949,138139.92217312325
2800,300,22601.531158482845,454335.46654982836,216233.78550329243
2800,400,12813.849529158359,532504.9868577125,279459.6571949872
2800,500,0,586068.262661362,343028.1838239036
2800,600,25310.611158213535,792498.8433298968,439013.6213070206
2800,700,18673.09117960145,811282.6500883306,494379.59340090863
2800,800,15136.359122949374,952542.3636306121,571776.9126878529
2800,900,0,1105106.4298835865,641435.514871843
2800,1000,0,1171925.4201914256,712439.8843611516
2800,100,0,105367.03772333346,72765.12891128499
2800,200,0,225387.62456053414,141734.66377599107
2800,300,15524.052788306357,444926.75914958544,200001.4434716663
2800,400,0,527775.4820420068,292107.91694801097
2800,500,11051.218991724512,606736.9558470558,369807.7061537846
2800,600,12414.476527051282,679948.5239565847,415482.4959621569
2800,700,15905.87241122104,855035.6245497927,497901.3776035118
2800,800,3564.9166672357387,954379.6025281913,584093.4199278142
2800,900,11167.331352116295,1019175.0190192304,634233.1616366361
2800,1000,13138.336691347982,1147548.4031104755,696684.5630196139
2800,100,0,160987.2395097343,65137.690768072054
2800,200,2009.8638681958926,279068.9690192264,151201.30954722333
2800,300,0,357528.446709527,215696.78011517244
2800,400,0,551877.3356345306,290600.00567040476
2800,500,10865.47799497042,634491.8905896839,367012.29081077257
2800,600,0,718738.5282304975,426114.12502068793
2800,700,0,847509.8144708925,494095.5532517593
2800,800,7743.537154758651,885968.5128520502,558287.7208388238
2800,900,16464.131644505116,1121175.4261442258,628777.2974942183
2800,1000,8448.784218985362,1234167.1630152157,698421.6131127884
2800,100,17849.597956397138,132678.6676519213,75894.74022000158
2800,200,0,248341.34942429492,136746.96253322513
2800,300,0,432500.5534577442,212325.35224436922
2800,400,1447.0467772498803,510623.79412907315,284591.3698552314
2800,500,2193.5694286515336,603001.7249853407,337722.00577255903
2800,600,0,712432.2983434807,426737.0031109884
2800,700,0,814724.5243162186,503881.3137828062
2800,800,10854.594209425197,997040.3429390745,576157.7173235663
2800,900,10742.055078017,1062244.023034179,631892.6996979208
2800,1000,0,1168210.738463365,711328.2029601602
2800,100,2066.5106872105257,130539.89144812903,69152.85659173108
2800,200,0,258440.7904765393,142777.1115697257
2800,300,0,393715.21373554814,200833.57322107948
2800,400,0,538204.9006531386,285192.6942709119
2800,500,32857.23345622962,673319.32621957,354917.35631610645
2800,600,2639.069644651707,721506.7235694263,421105.2273304019
2800,700,14344.328810729436,848335.7702596986,503005.97974499216
2800,800,15326.684279080177,979625.783756887,551684.0735731077
2800,900,13575.51100139484,986839.3763728647,634055.8779454781
2800,1000,17667.42893068063,1215818.5501246436,698511.1552330421
2800,100,0,93432.2605789505,60915.01181774809
2800,200,24174.650074556503,265356.1955947347,144863.9382814465
2800,300,20400.54597156998,458998.67331265286,212640.17040042204
2800,400,33543.44712482383,540758.3201639156,290312.713978705
2800,500,26919.787025233978,628331.6971209503,358150.690788142
2800,600,22992.962385545998,761150.5937782737,404232.2281134303
2800,700,8197.132934823196,802431.9160756633,486211.4595333836
2800,800,18243.389132225715,978327.015321834,588866.3750968672
2800,900,9009.872556243652,1141394.991462742,629668.0707994518
2800,1000,22643.135753609244,1243976.4487197823,707498.4975942959
2800,100,0,126104.52865351351,71228.64634667996
2800,200,0,258713.96743327533,155275.08995843027
2800,300,0,414283.09255568474,216630.9043629625
2800,400,0,457898.2388016067,273035.254673781
2800,500,0,648996.7265807915,364308.8697487075
2800,600,14244.30281485644,712521.1149538314,430507.2587423104
2800,700,0,889023.3691929042,511668.24424120213
2800,800,10150.616492265728,834525.2349002276,557469.1633054941
2800,900,10783.780503053495,1159474.738472229,657553.9889280017
2800,1000,16255.365793032304,1183075.853523209,695226.9184100693
2800,100,0,145730.74494499076,71030.83352344911
2800,200,12973.054793199142,316284.72371204867,146292.2581687563
2800,300,18934.94053780046,389126.79216623877,219344.35917052056
2800,400,12454.549789910629,515930.9881313756,280998.227298684
2800,500,10660.479050991462,657087.0525378291,371252.5615261776
2800,600,0,764423.6507330934,430826.7529970531
2800,700,10797.923722291496,795880.3088490772,480858.8429238757
2800,800,4932.419455178565,976668.7503917866,590323.8133315475
2800,900,0,1070983.615314295,648298.6939286246
2800,1000,25542.51157395561,1172404.9091706548,715932.0168164589
2800,100,0,160633.28951393606,80732.2346880884
2800,200,4103.017778692871,256395.52796295605,138355.84246258385
2800,300,0,386986.3779703818,207366.80845011267
2800,400,8043.232110023832,472639.2727947722,279213.26426313334
2800,500,16882.752283231344,674000.3478446247,358446.0112290854
2800,600,28872.215227989218,722703.1348207409,421864.7672806456
2800,700,0,837793.4593614569,487790.14900744846
2800,800,9479.304701061572,928939.2830903007,564288.6169622886
2800,900,0,1088512.1803912094,642136.5958966853
2800,1000,0,1146385.0020194142,729350.0298162074
2800,100,0,147901.68363809888,75242.88836826678
2800,200,0,242850.8574666034,145703.02698091976
2800,300,19269.73304990752,418081.1079559699,220596.8281204375
2800,400,0,471136.57498644834,280592.82451158087
2800,500,9687.946208060033,676099.0863318141,379623.52096622746
2800,600,19893.596443591337,740881.5154606985,425735.8274412959
2800,700,8667.502716096029,851676.7814449102,498714.6650023273
2800,800,14838.9593631959,934188.4224103838,590067.4434221928
2800,900,0,1065257.8814159275,647959.7928077471
2800,1000,14531.648863519109,1200634.6036890482,714546.9070288567
2900,100,0,118218.03028748989,69964.63030169682
2900,200,3598.4085059918557,212995.80726775172,139197.6286374701
2900,300,0,403535.1138291844,216613.6320170604
2900,400,0,465245.68463397556,272596.3306510836
2900,500,0,616100.5866230668,352238.57365959714
2900,600,0,692998.6506091212,419354.81542895065
2900,700,0,867945.5426564302,491462.56886969577
2900,800,0,943382.378279194,563328.2889225034
2900,900,0,1023961.4352297329,620907.1133263429
2900,1000,18695.423855554774,1122447.951820711,705836.0609510767
2900,100,30148.262053925515,137188.74701281983,82903.92042485606
2900,200,0,266514.1431815712,148086.19884723678
2900,300,8179.007973851711,359301.84147993906,205668.92018871376
2900,400,8625.78420172544,482892.28363744455,262511.2686486529
2900,500,8048.8103362946285,587514.5645514136,344311.2186351042
2900,600,8712.680264633686,746600.2017109515,421773.8467186638
2900,700,21410.220575881605,845019.797434447,487587.4247292558
2900,800,0,964432.5015777702,566429.198302477
2900,900,0,1079279.5490937773,638465.8630514694
2900,1000,24667.07287224157,1209000.548490225,677708.5721585995
2900,100,36082.46036986055,165689.969892112,70167.72003027028
2900,200,22831.72788653753,300021.5924484327,140061.75324508178
2900,300,0,386384.17619663646,217959.51291971683
2900,400,9550.973124732487,458987.15182907536,272682.5837355739
2900,500,0,567416.7158865252,336882.0939676591
2900,600,0,773975.0245473093,399343.9691558762
2900,700,18256.173236771756,854750.3140683785,487826.0906165906
2900,800,10906.136689290053,957393.2382723193,564549.4661094755
2900,900,15819.921569848226,1120130.5052882112,626818.4856033131
2900,1000,4159.932045009821,1247001.0317246881,680556.5173206978
2900,100,0,147562.91592850484,70336.67268244541
2900,200,0,365457.69118413236,154293.44126561526
2900,300,0,371407.90827616974,205244.10623172726
2900,400,0,482938.0696426902,269220.50234361575
2900,500,23589.80282364846,751122.6098025343,359577.81155278
2900,600,18112.861338816158,867190.4712267126,432311.8293173176
2900,700,12523.673284825218,780916.7953014543,475176.1712358271
2900,800,0,963560.5660176894,536330.617409751
2900,900,14656.080053352634,1105243.4666667012,625574.9868582208
2900,1000,0,1209303.4512870822,666393.6048227004
2900,100,0,120217.01898699054,72008.22045514936
2900,200,22062.44154318267,277741.1376573783,122667.42726123251
2900,300,0,335931.8424192292,208729.00799065878
2900,400,13084.439411880534,500296.758164755,286371.7967544401
2900,500,11857.900320832165,615766.3665959847,342394.6325129849
2900,600,0,702500.8277992527,432495.52163360344
2900,700,23205.25996809903,917213.6797064974,496473.4192317282
2900,800,12508.547807473908,927357.9204399454,541624.0851565589
2900,900,0,1013955.7357264229,614544.4075093444
2900,1000,0,1250667.4383786523,695714.034930932
2900,100,0,134571.51279872638,67972.02274811617
2900,200,0,241127.78187015906,133312.76758512002
2900,300,0,376705.8557581327,188429.59954471554
2900,400,0,463289.42539116094,282821.84025111987
2900,500,6534.620351156281,578654.3572397906,339703.68078069907
2900,600,17059.783740370363,702580.173568977,424151.7082525572
2900,700,13669.746158463591,845334.8018852974,494283.5428025092
2900,800,28096.275331080433,1018248.1246866032,554186.5645648645
2900,900,15199.994875421007,1052498.9466057078,609044.482420164
2900,1000,12182.879041091288,1159688.3987442057,694894.3526112915
2900,100,37041.09012644325,178128.17860090625,96621.71431835281
2900,200,0,200986.98296885006,136167.13183552006
2900,300,0,358911.47232042253,206439.03644321673
2900,400,19607.352014001142,467184.9411702462,263590.1063238642
2900,500,22784.572097976026,641731.2630657009,356214.03935623437
2900,600,6070.46422981985,682777.2472433953,418189.7266306558
2900,700,29148.527397077294,837777.336178629,499674.79733781546
