P,n,Paper,Min Time,Time opt
2000,900,0,1256699.3105540527,887678.2291236692
2000,1000,0,1585703.962889064,977915.6173262589
2000,100,0,116861.92389629915,85281.01654484733
2000,200,0,362555.0643049022,202809.51359402508
2000,300,0,550472.7997081816,297696.23856059083
2000,400,0,701791.8849205987,406437.799570187
2000,500,0,762859.5583646612,501410.96710339875
2000,600,0,983355.554193258,565925.1193588024
2000,700,0,1042764.0580026122,680696.043346737
2000,800,0,1232620.0850369248,824412.9251356141
2000,900,0,1365638.7294315484,881535.2991192326
2000,1000,0,1581542.7331944865,990497.8966320143
2000,100,0,151519.20386507307,99720.10488535195
2000,200,0,329322.4683102557,217385.12594180237
2000,300,0,488643.03760353924,303283.2661081475
2000,400,0,586780.2481760157,382249.35654329334
2000,500,0,842213.6238049803,510032.4176481905
2000,600,0,867888.0277050309,602710.1622392345
2000,700,0,1102817.4467493007,716335.541937683
2000,800,0,1098700.3045582036,780456.8286276917
2000,900,0,1542714.8161593426,920575.5844992024
2000,1000,0,1428488.3630320819,973317.6857740971
2000,100,0,168954.14778729307,99443.16693282875
2000,200,0,363428.19075721345,204809.1614362588
2000,300,0,466084.3111996809,307082.1028387288
2000,400,0,691563.6483395154,393397.5182181576
2000,500,0,807758.6681453721,519753.58613664866
2000,600,0,957857.9235905923,603157.4541958743
2000,700,0,1040432.1931285914,673202.380093426
2000,800,0,1238820.6233983897,826453.3386641667
2000,900,0,1467109.9142072764,907618.1715000744
2000,1000,0,1418951.0495504506,1002304.8235430424
2000,100,0,202983.57844530564,108643.18801844792
2000,200,0,304545.17293769063,193698.1794476174
2000,300,0,461633.24340872007,290313.53183015774
2000,400,0,565448.4912121028,390898.5699683867
2000,500,0,841009.5765981355,501824.41572071955
2000,600,0,858775.2298484267,590610.6741929039
2000,700,0,1018992.767789455,682906.2086104278
2000,800,0,1153656.281974974,790004.063747204
2000,900,0,1460985.197673021,898991.2342553593
2000,1000,0,1499764.432877341,1021090.0417426904
2000,100,0,182348.91862581138,105340.04371557348
2000,200,0,330333.94562618143,203984.23777328766
2000,300,0,479390.8734057944,308835.55936861254
2000,400,0,576032.4831359985,392829.9543162132
2000,500,0,831241.7798238081,531472.9293527184
2000,600,0,893321.6093829065,596030.1584178143
2000,700,0,1051203.9958167104,698200.5310032582
2000,800,0,1208666.2622433347,826094.42079107
2000,900,0,1355191.192269753,907143.709930846
2000,1000,0,1537669.2397568314,1000365.6698403994
2100,100,0,154950.4741841101,96617.8227975813
2100,200,0,249354.0582452923,192225.29668983968
2100,300,0,469195.39266996895,299133.11088070244
2100,400,0,586715.521216883,376442.5518514964
2100,500,0,729792.8664986377,486424.69695849135
2100,600,0,928211.1527030986,579109.0308304556
2100,700,0,1100819.0814753,678686.4046295799
2100,800,0,1167183.2921279632,777929.5418453617
2100,900,0,1303477.4467495678,857443.1564982831
2100,1000,0,1461224.520864988,974725.9889324391
2100,100,0,160497.3793525554,94338.99683431353
2100,200,0,325099.64222984057,204499.98888427936
2100,300,0,467829.2398399333,284018.98502250947
2100,400,0,558678.8404688465,362515.56146718736
2100,500,0,708199.1541478408,475477.39716276294
2100,600,0,967509.3421140766,582449.5978495834
2100,700,0,1020171.4347749841,673335.0151023057
2100,800,0,1244540.0880190749,782211.7500367541
2100,900,0,1418565.1258189962,881690.9537377435
2100,1000,0,1570586.1290876153,935883.2663142566
2100,100,0,205033.3417346404,96898.28004180182
2100,200,0,342765.67846207094,193418.61162416055
2100,300,0,462651.24694918684,300991.7083177042
2100,400,0,576155.9881411063,376561.66325388785
2100,500,0,727503.475196338,465218.1297648626
2100,600,0,979845.7150805654,551475.0050247815
2100,700,0,1074327.7832473153,673664.6013276727
2100,800,0,1220226.4060217806,779615.9293892756
2100,900,0,1357351.722309348,865606.4801188608
2100,1000,0,1545664.8619939403,939816.1429666779
2100,100,0,187667.50574715732,96931.99974023178
2100,200,0,434317.9721334002,195652.55927289012
2100,300,0,486705.20756745705,283432.33717714716
2100,400,0,567426.7551251001,371780.6937126122
2100,500,0,871678.6548339737,496559.83500145806
2100,600,0,1047697.3609537532,597002.050009629
2100,700,0,1038253.8658552123,656195.6650399517
2100,800,0,1171958.6922745772,740647.0430896562
2100,900,0,1431661.9381213412,863889.2675661144
2100,1000,0,1532827.7339781255,920257.835231348
2100,100,0,154883.2484536318,99439.92348568245
2100,200,0,313980.66596077726,169397.87574170204
2100,300,0,469842.3517934315,288244.82055852877
2100,400,0,659825.5697444417,395465.81456565537
2100,500,0,762680.8058439853,472830.68299412203
2100,600,0,881806.917939391,597255.7203511666
2100,700,0,1097295.6097700472,685606.1503676246
2100,800,0,1171472.940401389,747957.0699781051
2100,900,0,1320247.5443819906,848656.5627509995
2100,1000,0,1545489.370932125,960747.9529998585
2100,100,0,155428.31609389652,87846.2702907037
2100,200,0,301882.83120229235,184098.58380802287
2100,300,0,436698.17555309227,260212.3041331786
2100,400,0,619966.431285184,390563.49368011794
2100,500,0,747799.6207855967,469114.6067923939
2100,600,0,869070.0286058732,585733.3113963886
2100,700,0,1079376.9259141746,682582.0352987031
2100,800,0,1268012.0791467875,765305.25582767
2100,900,0,1310843.998643733,841061.4281040361
2100,1000,0,1462771.7267377197,959616.0107489263
2100,100,0,197849.7974566158,96986.26142741814
2100,200,0,268349.02561817656,188040.32491571817
2100,300,0,456748.6604466701,285082.47889777547
2100,400,0,555851.1390039509,364005.38492343156
2100,500,0,804215.1046768534,491914.62577765697
2100,600,0,904701.54928493,577500.0986804295
2100,700,0,1107431.2089161181,690027.1010855547
2100,800,0,1197230.888765983,762184.0057225222
2100,900,0,1381861.6986768625,857745.8059820773
2100,1000,0,1539696.6869447147,956938.6006312439
2100,100,0,142586.29904963967,94700.98331528656
2100,200,0,348940.271068744,206340.87112511057
2100,300,0,445640.92715705023,288848.14114262286
2100,400,0,628342.1410286688,369330.57604071626
2100,500,0,744432.086180751,487420.16994165926
2100,600,0,961290.6397890158,568793.2512524867
2100,700,0,1010653.6211177899,625831.8016929313
2100,800,0,1271015.9889180474,780644.6033968142
2100,900,0,1252630.510661307,834745.7611767646
2100,1000,0,1453117.0327668253,968922.1423471136
2100,100,0,152832.6102354546,89852.75032710702
2100,200,0,300034.9667890045,191003.3914919145
2100,300,0,433621.44402106426,287853.07687255176
2100,400,0,562688.8145437512,380604.4612923385
2100,500,0,784945.1173018573,467474.84501942014
2100,600,0,878411.5429176654,577441.3387812807
2100,700,0,977648.1540587617,645436.7014745662
2100,800,0,1124362.2789643412,759797.1181129172
2100,900,0,1353756.142755003,847967.1815645003
2100,1000,0,1528951.7929429803,981621.5796286091
2100,100,0,215240.43724867984,101653.04462974092
2100,200,0,349577.0769700662,202572.7872327797
2100,300,0,451315.9789950189,294637.7447613632
2100,400,0,637175.5928873199,397578.7579618855
2100,500,0,884574.5530662485,479353.30380687106
2100,600,0,828703.7689727254,554820.8221823308
2100,700,0,975268.1331380816,655222.8741204954
2100,800,0,1117291.5599074054,769557.902847126
2100,900,0,1405264.4039422444,866874.7910519412
2100,1000,0,1333403.7080183502,910869.8637947357
2100,100,0,126768.87201586692,101820.95722703966
2100,200,0,319592.78286042437,193409.55333359438
2100,300,0,468795.88688376587,286961.39716949814
2100,400,0,592181.789452561,373536.92577256367
2100,500,0,768938.8194693694,491405.85655356315
2100,600,0,967412.2962421217,575433.9306761893
2100,700,0,1122707.7855201014,680068.1818905132
2100,800,0,1259927.813660264,776898.9994619607
2100,900,0,1335972.3382089955,860616.9832952359
2100,1000,0,1388076.613176724,949903.8104504856
2100,100,0,134912.37862827728,87577.37546725565
2100,200,0,366977.48983262636,188992.79135839536
2100,300,0,519684.45862445026,294931.9466773913
2100,400,0,656575.2642197071,379814.3954520118
2100,500,0,797547.076569992,492557.84032757155
2100,600,0,920665.7996575705,580665.7002626661
2100,700,0,1094461.6441262732,687325.9770278053
2100,800,0,1178346.6675023348,765020.1754884601
2100,900,0,1539778.8759799206,882050.7226862268
2100,1000,0,1454588.4926388063,961830.1461007731
2100,100,0,159009.3854459666,89000.22445127575
2100,200,0,277081.7912408687,186629.741740888
2100,300,0,492934.0235930273,283740.3317404493
2100,400,0,614769.5953973747,379751.1650485537
2100,500,0,702153.3767694798,463204.434939929
2100,600,0,903867.4843907579,574078.9138539316
2100,700,0,1022836.7054967217,657485.2429855029
2100,800,0,1226707.7769252532,765225.539352581
2100,900,0,1413375.1050035832,848497.5635491142
2100,1000,0,1374881.1711658083,937045.5198163511
2100,100,0,181530.15674496346,100294.7039178474
2100,200,0,322744.11314982106,187935.16383364526
2100,300,0,476146.88725500205,287028.97746298864
2100,400,0,562133.4868335788,368935.1412357039
2100,500,0,763534.3934057616,467352.00907373347
2100,600,0,986008.6555921143,580548.9282592887
2100,700,0,1092065.9589106045,688924.5407277847
2100,800,0,1169345.1539961472,751300.4871889118
2100,900,0,1432976.7515110844,877406.2346445955
2100,1000,0,1562738.6524972834,956430.5240746067
2100,100,0,222195.79220852436,96696.21298182996
2100,200,0,354122.9285707482,196295.10141023895
2100,300,0,437079.23295074893,280842.7708757965
2100,400,0,603211.2791237908,387145.8247790016
2100,500,0,751298.31967495,486059.9402884018
2100,600,0,915830.329673798,583857.2520627732
2100,700,0,999436.6259773837,656120.6650320466
2100,800,0,1225855.531152896,766745.693685135
2100,900,0,1319200.128038496,835258.069614086
2100,1000,0,1501902.6573545693,950450.4266621487
2100,100,0,168656.62880990858,107029.6934834012
2100,200,0,299179.46715028264,199248.83947052824
2100,300,0,464979.77741071605,285137.80754470656
2100,400,0,553521.8140511871,368526.98401444376
2100,500,0,796875.4602994212,463277.0215938025
2100,600,0,943297.1214999204,567861.8899248454
2100,700,0,1041126.6893614386,680841.1226596797
2100,800,0,1274560.770827914,764489.6710115529
2100,900,0,1457005.3183135039,870947.518527903
2100,1000,0,1446297.3583623397,964819.1126230374
2100,100,0,179256.03757040296,97628.5606960299
2100,200,0,365790.64869473554,188558.25525001294
2100,300,0,444730.9232957647,289822.9165444782
2100,400,0,626973.4036290846,400474.4151844226
2100,500,0,846412.1794961302,484023.2066835122
2100,600,0,982910.4021259649,559605.7857529517
2100,700,0,1091271.3118398457,654282.2177319617
2100,800,0,1271083.7783634888,757921.0235307922
2100,900,0,1304799.160753144,851385.9670887454
2100,1000,0,1473797.2292653958,950793.9629107116
2100,100,0,135576.12762252742,96862.90103935837
2100,200,0,365196.60725468065,193565.25608566887
2100,300,0,489503.75392584084,268784.87612990657
2100,400,0,552663.8718783711,363565.236452654
2100,500,0,753446.8496576741,483303.1733664781
2100,600,0,872362.117637257,563784.938370883
2100,700,0,958044.0391253005,650471.836573749
2100,800,0,1039946.9431968615,730547.1271453369
2100,900,0,1379087.868694994,833305.3486064511
2100,1000,0,1496598.6888427483,964529.3518678778
2100,100,0,149358.24951344155,96715.99331213352
2100,200,0,334184.60409730865,195343.47081521677
2100,300,0,506662.0469403253,290068.7386799325
2100,400,0,593466.1036663771,370522.16750672885
2100,500,0,803424.1267498083,503991.29308776825
2100,600,0,981120.431977637,568303.5619260822
2100,700,0,1095089.2191253689,663741.3339079779
2100,800,0,1218986.9833093453,761877.1135417719
2100,900,0,1406219.9047191069,867512.0179125555
2100,1000,0,1503830.3062016456,955550.9060821672
2100,100,0,175099.7752584944,90301.44052417263
2100,200,0,308853.17414614983,194553.1118665219
2100,300,0,486918.1720029707,285143.8215427187
2100,400,0,611373.639163785,385240.4287087311
2100,500,0,780698.5380853991,474546.69313783065
2100,600,0,997639.4738661898,557581.5465764763
2100,700,0,1135247.4356481417,685124.2225829036
2100,800,0,1187330.1233460112,786554.7856989822
2100,900,0,1414383.8646574062,879570.1982064946
2100,1000,0,1416119.8853056834,935600.6704113431
2100,100,0,132303.57962076593,89052.12816079827
2100,200,0,335353.51405999495,184186.56289749767
2100,300,0,536756.522450083,288311.7140043899
2100,400,0,622716.2029359491,372612.8762599829
2100,500,0,712171.5953858331,457370.91176520486
2100,600,0,950032.81301034,585351.4950760275
2100,700,0,1018823.413663712,659172.7912012115
2100,800,0,1152237.7202770105,762369.2169171371
2100,900,0,1364971.037445909,855247.3531624574
2100,1000,0,1430314.3262668273,949919.8458148688
2100,100,0,132373.10541462112,97020.17188171332
2100,200,0,288348.1246653036,188979.55170132144
2100,300,0,535841.5737892806,266668.5912955551
2100,400,0,621885.1337948791,389477.222597348
2100,500,0,727766.3160030446,493076.9415383794
2100,600,0,831671.9014452085,553976.6612828759
2100,700,0,1059242.0227327433,663868.5034713491
2100,800,0,1195622.4812082541,778791.2265704189
2100,900,0,1266230.6633021198,845644.215515515
2100,1000,0,1385638.7050733604,928912.7506928184
2100,100,0,178355.62153251472,86850.2543574294
2100,200,0,307542.72064963146,201601.74606296443
2100,300,0,422340.3680649169,287595.70682022994
2100,400,0,663056.8439438716,387466.6742272064
2100,500,0,786371.7895433755,489349.7210810301
2100,600,0,856050.6696158486,568152.1666942505
2100,700,0,1022455.3402785687,658794.0710023458
2100,800,0,1082195.1381890955,744383.6277850984
2100,900,0,1398994.3826202527,838369.7299922911
2100,1000,0,1531681.0332213321,931228.8174837178
2100,100,0,165891.63133777116,101192.98696000212
2100,200,0,267083.8558801196,182329.2833776335
2100,300,0,509127.84099366516,283100.46965915896
2100,400,0,651304.5654685535,379455.1598069751
2100,500,0,683612.5045418637,450296.00769674534
2100,600,0,875081.3969760261,568982.6708146512
2100,700,0,1032296.6868788655,671841.7517104083
2100,800,0,1206498.0173048927,768210.289764755
2100,900,0,1280030.2573355427,842523.5995972276
2100,1000,0,1413373.5165494897,948437.6039468803
2100,100,0,144253.33879624834,92203.80878897477
2100,200,0,310730.405276843,190369.4820929676
2100,300,0,455328.528960911,267778.097628106
2100,400,0,674343.2153229238,380256.9256945492
2100,500,0,781052.0206140174,473223.1417548086
2100,600,0,898821.4781296565,561473.6364405359
2100,700,0,1019836.6731063055,670674.6396599895
2100,800,0,1126842.7277870432,735578.7647641436
2100,900,0,1230606.7583709501,845407.8372606374
2100,1000,0,1498630.728619899,931348.2069773894
2100,100,0,111412.14253800604,81220.01575699745
2100,200,0,331967.23535703943,193151.9177085953
2100,300,0,528429.4493433232,283520.2272005627
2100,400,0,696139.9715536388,387083.6186382733
2100,500,0,753203.7627929242,477534.25438418926
2100,600,0,946434.2682365213,538976.3041512404
2100,700,0,976597.1531363322,648281.9460445115
2100,800,0,1162626.7903452653,785155.166795823
2100,900,0,1331934.5240472574,839557.4277326025
2100,1000,0,1537930.3565372943,943331.3301257279
2100,100,0,154216.67194919995,94971.52846223995
2100,200,0,315929.01779379597,207033.45327790704
2100,300,0,477913.13506156404,288841.20581728336
2100,400,0,599038.1339183646,364047.006231708
2100,500,0,820169.6961408426,485745.15966494335
2100,600,0,872699.2182464089,574009.6783230805
2100,700,0,1045475.7563198052,682224.3256549361
2100,800,0,1103011.5332459367,743292.2177406588
2100,900,0,1406993.7847101234,876738.6519040024
2100,1000,0,1510726.7934124365,926969.2245467592
2100,100,0,170302.9980869989,94707.77803126548
2100,200,0,361965.2196162347,195056.34422500836
2100,300,0,425360.2060340135,292459.1455606941
2100,400,0,642609.6549152865,374664.303064912
2100,500,0,814472.3590826034,495003.41536823683
2100,600,0,908622.2871598311,574435.6706627375
2100,700,0,976584.1993683876,641145.1238985009
2100,800,0,1236736.6602489331,787098.4177753968
2100,900,0,1394199.1774075476,864398.2585714994
2100,1000,0,1394158.5241051498,954576.0224219451
2100,100,0,176437.04248065766,103469.70287471231
2100,200,0,306677.5426068671,184474.45661677848
2100,300,0,464314.7925349726,276489.0779334836
2100,400,0,581506.9191855063,372284.3523508445
2100,500,0,806488.8655554065,477928.0149721139
2100,600,0,848907.5919699054,562486.3563741941
2100,700,0,1023564.9371639177,650386.8653432647
2100,800,0,1136465.6445396568,752384.8226163848
2100,900,0,1396163.345292354,856182.1278622469
2100,1000,0,1428457.880129405,972466.7064216099
2100,100,0,180658.39617087395,100323.85115768903
2100,200,0,297037.13081673224,194270.70264122635
2100,300,0,471158.01921165513,294129.10416058335
2100,400,0,564815.5615306778,374123.76601544116
2100,500,0,735328.5915780758,506164.6946216366
2100,600,0,902911.8116430687,567647.7699217278
2100,700,0,1012565.96946299,664952.8866697698
2100,800,0,1176832.6487316424,786756.5912295905
2100,900,0,1287228.1707044456,863946.3904103294
2100,1000,0,1487021.4268219077,952729.2093718089
2200,100,0,142891.6880246425,92226.10357950944
2200,200,0,259046.78484434108,183487.78320393787
2200,300,0,439617.0476519836,285536.151295216
2200,400,0,568692.7967199147,359331.52676733746
2200,500,0,802728.63365564,464314.4834603781
2200,600,0,875113.0819534338,552785.8930654349
2200,700,0,1054794.2993408872,647837.0226009625
2200,800,0,1173876.7252544693,742569.1081251181
2200,900,0,1205037.7708713012,818468.4675665429
2200,1000,0,1451523.7133058263,930420.2621627828
2200,100,0,173369.57519182668,90050.86061457201
2200,200,0,312503.27321514173,195204.53484408485
2200,300,0,436998.4354812728,271109.03115785
2200,400,0,572686.4476552726,346037.581400497
2200,500,0,715923.1279916449,453864.78820081917
2200,600,0,935045.0293803073,555974.6161291478
2200,700,0,1000701.8050844625,642728.8780522009
2200,800,0,1179354.543823632,746656.6704896288
2200,900,0,1328670.5125133162,841614.0922042098
2200,1000,0,1505169.0925945188,893343.1178454267
2200,100,0,198015.30914059666,92493.81276717446
2200,200,0,340521.98920517147,184626.85655033507
2200,300,0,462594.9938169274,287310.26703053585
2200,400,0,564634.1979356539,359445.2240150747
2200,500,0,702667.1038787303,444071.851139187
2200,600,0,975707.225832887,526407.9593418369
2200,700,0,1061188.858438083,643043.4830855058
2200,800,0,1178562.9281955115,744178.8416897631
2200,900,0,1309069.846662443,826260.731022549
2200,1000,0,1508452.0438125508,897097.2273772835
2200,100,0,194273.83229228822,92525.99975203944
2200,200,0,408993.1112016044,186759.2611241224
2200,300,0,478123.830135445,270549.0491236405
2200,400,0,559655.2092157735,354881.5712711298
2200,500,0,840762.308269349,473988.93341048266
2200,600,0,1015346.3990549449,569865.5931910096
2200,700,0,990735.6346554692,626368.5893563175
2200,800,0,1127765.5677765158,706981.2684037627
2200,900,0,1384005.5224375469,824621.5735858364
2200,1000,0,1469380.2070787605,878427.9336299232
2200,100,0,152019.65869358828,94919.92696360598
2200,200,0,331269.58535155834,161697.9722988974
2200,300,0,442634.5056019863,275142.78326041385
2200,400,0,643271.8492194554,377490.095721762
2200,500,0,712497.6717163104,451338.37922166195
2200,600,0,895036.9802943775,570107.7330624772
2200,700,0,1037305.7272199867,654442.2344418236
2200,800,0,1168874.4136183972,713959.0213427367
2200,900,0,1258735.3697547973,810081.2644441358
2200,1000,0,1536752.8309415388,917077.5914998649
2200,100,0,151083.90403457815,83853.25800476263
2200,200,0,284007.6162190008,175730.46636220365
2200,300,0,425721.30869461194,248384.47212712505
2200,400,0,594781.2615633652,372810.6076037489
2200,500,0,721866.2387976662,447791.21557455783
2200,600,0,860862.4198885412,559109.06996928
2200,700,0,1024217.6228481224,651555.5791487622
2200,800,0,1172481.142625472,730518.6532900486
2200,900,0,1290408.9492734883,802831.3631902162
2200,1000,0,1419352.0362845985,915997.1011694297
2200,100,0,198961.31911217808,96748.51380656994
2200,200,0,253393.46198257216,179493.03741954916
2200,300,0,426818.88527222327,272124.18440242205
2200,400,0,584710.804218836,347459.6856087301
2200,500,0,743533.5395642105,469554.87006049074
2200,600,0,865257.0006062305,551250.0941949554
2200,700,0,1074436.3387196285,658662.2328543931
2200,800,0,1237748.8682948772,727539.2781896803
2200,900,0,1311422.7079686087,818757.3602556192
2200,1000,0,1454332.3154749193,913441.3915116418
2200,100,0,151330.99528708548,90396.39316459172
2200,200,0,338378.35186575516,196961.7406194237
2200,300,0,452148.55697578675,275718.68018159457
2200,400,0,591854.1957510287,352542.8225843201
2200,500,0,740261.8198383551,465264.70767158386
2200,600,0,870107.1421573004,542939.0125591919
2200,700,0,973394.743215889,597384.9016159798
2200,800,0,1223225.72931462,745160.7577878681
2200,900,0,1189186.5947222114,796802.7720323663
2200,1000,0,1402075.042823553,924880.2267858812
2200,100,0,183641.54594193178,85768.5344031476
2200,200,0,285658.7824309449,182321.41915137292
2200,300,0,446056.08636100247,274768.8461056176
2200,400,0,572505.6195587665,363304.2585063231
2200,500,0,773694.9046298108,446225.98842762836
2200,600,0,866990.2578482409,551194.0052003133
2200,700,0,942319.252625866,616098.6695893587
2200,800,0,1085985.7808730747,725260.885471421
2200,900,0,1316380.5559122432,809423.218766114
2200,1000,0,1493324.2672935035,937002.4169182178
2200,100,0,210572.67830846956,101520.01014978602
2200,200,0,320585.2164085339,193364.93326765334
2200,300,0,431319.3011162711,281245.11999948305
2200,400,0,610848.2978541295,379506.9962363452
2200,500,0,877126.9445559843,457564.5172701951
2200,600,0,797951.362009692,529601.6939013157
2200,700,0,976581.4324363959,625440.0162059275
2200,800,0,1100579.1509476444,734577.9981722566
2200,900,0,1320968.1741398745,827471.3914586712
2200,1000,0,1286845.8812922116,869466.6881677023
2200,100,0,122652.58342943725,97192.73189853787
2200,200,0,320995.70173871197,184618.21000024918
2200,300,0,437892.8677129105,273917.6972981573
2200,400,0,566219.9333771329,356557.9746010835
2200,500,0,754752.8085711595,469069.2267102194
2200,600,0,902020.7833348576,549277.8429181806
2200,700,0,1113386.4192746459,649155.9918045808
2200,800,0,1220211.5639261345,741585.4085773262
2200,900,0,1327541.802044385,821498.0295090887
2200,1000,0,1333780.2341711738,906726.364520918
2200,100,0,130780.9752891191,83596.58567328949
2200,200,0,342707.07676897204,180402.20993301374
2200,300,0,448222.6784650642,281525.94910114625
2200,400,0,640096.7605063462,362550.1047496476
2200,500,0,792949.1420413887,470168.84758540924
2200,600,0,893794.1213811481,554271.8047961812
2200,700,0,1074150.2867400057,656083.8871629051
2200,800,0,1166612.7572992546,730246.5311480755
2200,900,0,1447997.6227147828,841957.5080186711
2200,1000,0,1394019.7821769994,918110.5940052834
2200,100,0,156927.04037868985,84954.75970349049
2200,200,0,265862.60422683525,178146.57166175675
2200,300,0,495621.6714150103,270843.04393406527
2200,400,0,599681.2085149388,362489.74845543766
2200,500,0,651444.1660501444,442149.68789720495
2200,600,0,904885.4657821647,547984.4177696619
2200,700,0,977746.4066956298,627599.5501225254
2200,800,0,1188491.1236491436,730442.5602911001
2200,900,0,1319646.3433443345,809929.4924786999
2200,1000,0,1391270.987234511,894452.5416428806
2200,100,0,197451.85500356872,95735.8537397634
2200,200,0,314770.4672568135,179392.6563866614
2200,300,0,480087.6371044744,273982.20576012554
2200,400,0,557361.3686720115,352165.3620886265
2200,500,0,731215.9324792133,446108.73593401833
2200,600,0,952424.7140708553,554160.3406111392
2200,700,0,1037537.6417357418,657609.7888765218
2200,800,0,1117006.3086094675,717150.4650439612
2200,900,0,1369087.0521696361,837524.1330698412
2200,1000,0,1536975.218680248,912956.4093439428
2200,100,0,227224.04763887814,95246.24436237266
2200,200,0,330571.1575952931,187372.59680068263
2200,300,0,437399.4358147092,268077.1903814421
2200,400,0,571208.0031241147,369548.287289047
2200,500,0,721915.6730239661,463966.306638929
2200,600,0,918555.8923629707,557318.28605992
2200,700,0,955972.5280407392,626296.9984396807
2200,800,0,1186052.8384764912,731893.6166994469
2200,900,0,1332722.1850411955,797291.7937225365
2200,1000,0,1462168.250783815,907248.1345411418
2200,100,0,148854.36786789697,102164.70741597388
2200,200,0,296505.5026185402,190192.0740400497
2200,300,0,467717.8547111731,272176.9981108563
2200,400,0,532069.4385531417,351775.7574683327
2200,500,0,764529.3145184381,442218.97515772056
2200,600,0,895582.9932358746,542049.9858373525
2200,700,0,1057944.8589650365,649893.7989024215
2200,800,0,1251830.354693746,729740.1405110278
2200,900,0,1373875.693149743,831358.9949584529
2200,1000,0,1366982.444548858,920963.6984128993
2200,100,0,158877.67386846742,93190.89884621036
2200,200,0,360737.0454127681,179987.42546592143
2200,300,0,424648.4979292098,276649.1476106383
2200,400,0,579652.6778575361,382271.0326760398
2200,500,0,809378.1431649944,462022.15183426166
2200,600,0,924027.7954189554,534169.1591278176
2200,700,0,1012546.4356553641,624542.1169259634
2200,800,0,1191987.5028616884,723470.0679157561
2200,900,0,1296863.1058512055,812686.6049483479
2200,1000,0,1448165.7940940757,907576.0555056793
2200,100,0,135528.90488253074,92460.04190120572
2200,200,0,347803.43288210715,184766.83535450208
2200,300,0,461431.94101450924,256567.38176036536
2200,400,0,544881.7242764529,347039.5438866243
2200,500,0,694524.2623450286,461334.8473043655
2200,600,0,870627.6170053325,538158.3502631156
2200,700,0,974340.2296131796,620904.9349113058
2200,800,0,1001615.0910885893,697340.4395478216
2200,900,0,1379262.905531251,795427.8327607033
2200,1000,0,1472341.150971215,920687.108601156
2200,100,0,139728.96259164356,92319.81179794563
2200,200,0,328321.02259571914,186464.22214179783
2200,300,0,487637.2634647732,276883.7960126628
2200,400,0,562037.9042003292,353680.2508018775
2200,500,0,764278.4705166414,481082.59794741514
2200,600,0,941876.9813338558,542471.581838533
2200,700,0,1042133.9859288486,633571.273275797
2200,800,0,1180072.305992337,727246.3356535096
2200,900,0,1379597.5247985364,828079.6534619848
2200,1000,0,1440654.4129651668,912116.7739875232
2200,100,0,160646.65950605588,86196.82959125571
2200,200,0,309260.84534732765,185709.78859986184
2200,300,0,517073.4375066033,272182.7387453224
2200,400,0,631095.0895006852,367729.50013106153
2200,500,0,724819.021881067,452976.3889042929
2200,600,0,986628.3147175367,532236.9308230001
2200,700,0,1047400.371783967,653982.2124654988
2200,800,0,1167633.0111784285,750802.2954399375
2200,900,0,1383729.8663396554,839589.7346516539
2200,1000,0,1314618.5778290594,893073.3672108275
2200,100,0,145527.32294490203,85004.30415348925
2200,200,0,311180.24613844795,175814.44640215687
2200,300,0,487544.98725886457,275206.63609509944
2200,400,0,623037.9292517201,355675.92733907455
2200,500,0,678343.8344709477,436581.3248667864
2200,600,0,946541.3817055438,558744.6089362081
2200,700,0,972401.947390604,629210.3916011564
2200,800,0,1090614.023025303,727716.070693631
2200,900,0,1277147.3174021717,816372.4734732548
2200,1000,0,1378096.9328653987,906741.6710051021
2200,100,0,121784.73591021959,92610.16406890818
2200,200,0,278185.8332708224,180389.57207853408
2200,300,0,477799.42403887946,254547.2916912117
2200,400,0,597446.8663321458,371773.71247928665
2200,500,0,795009.590508612,470664.3532866349
2200,600,0,784031.6276059434,528795.903951836
2200,700,0,1022215.6158881206,633692.6624044696
2200,800,0,1175498.4984248765,743391.6253626726
2200,900,0,1220635.1436163888,807205.8420829915
2200,1000,0,1365162.7675825465,886689.4438431448
2200,100,0,171414.3937623185,82902.5155230008
2200,200,0,322729.24755016924,192438.0303328297
2200,300,0,420826.25362177345,274523.17469203763
2200,400,0,643760.5478770636,369854.5526714243
2200,500,0,747105.1015142073,467106.5519409833
2200,600,0,814199.1779303468,542327.0682081482
2200,700,0,1013950.1842858429,628848.8859567846
2200,800,0,1047689.367480341,710548.0083403212
2200,900,0,1324914.5721763244,800262.0149926415
2200,1000,0,1467122.0935601126,888900.2348708216
2200,100,0,185377.39105860807,96593.30573454747
2200,200,0,274408.1916273931,174041.58867865015
2200,300,0,485980.05162550183,270232.26649283356
2200,400,0,583921.0694563333,362207.1979975672
2200,500,0,706633.4734809848,429828.00734689325
2200,600,0,827918.1675372287,543119.8221412579
2200,700,0,981043.7086360694,641303.4902690261
2200,800,0,1180986.7155514932,733291.6402299935
2200,900,0,1251823.817630234,804227.0723428082
2200,1000,0,1397517.1833621738,905326.8037674766
2200,100,0,156156.19963431504,88012.7265712941
2200,200,0,280025.0414864954,181716.32381601454
2200,300,0,404045.861769074,255606.36591773754
2200,400,0,626313.069801542,362972.5199811606
2200,500,0,766168.8791613474,451712.99894777185
2200,600,0,879375.1287262026,535952.1075114206
2200,700,0,1017481.1301510871,640189.4287663536
2200,800,0,1086862.874437403,702143.3663657735
