n,Paper,Min Time,Time opt
800,1656276.7199779488,1752166.8460926942,1071430.2907001453
900,1739617.9152958845,1905110.136295107,1177489.4069455904
1000,2060172.901082652,2128368.4073138894,1343466.4580755432
100,235089.6217644289,256601.36229316867,135781.11966650275
200,370189.2063711372,378712.99713683355,263257.1795394107
300,602136.149821466,625169.9390711029,399116.60072818206
400,763347.2811073283,813504.949745232,509609.10896063247
500,1095268.9709590173,1106788.69324727,688682.2888688851
600,1247314.9106037824,1291870.629481128,808502.4861934956
700,1506686.117646464,1565782.9736320276,966040.5296124725
800,1630610.339375741,1719209.9821844003,1067060.6678171605
900,1806095.727429885,1897056.276859504,1200847.5092545433
1000,2101494.2155964035,2161975.105836288,1339717.995657805
100,209277.75399289446,209025.89136351668,132581.7427352931
200,464863.24637743924,469068.8794472726,288877.90892573434
300,612288.0555426732,632064.0510192891,404388.45227704063
400,844631.0854709076,872052.4294982573,517064.3624457273
500,1066126.766448219,1034823.4590683633,682390.0572946991
600,1252689.5595104555,1274957.6730643893,796312.8104777542
700,1354009.052023711,1390651.5996378656,876167.0650217815
800,1712715.903073902,1773600.8151230104,1092905.3723919664
900,1710019.7388783821,1759561.5440674168,1168647.4069514158
1000,2029381.1267168717,2125999.432452448,1356494.7857752524
100,211101.54199991512,229468.04854833792,125794.21532877443
200,431890.56424915843,434500.389766105,267405.4854193728
300,615663.4694112503,632125.1260435953,402995.5194350668
400,841328.8377801783,860234.0202462678,532847.8587000904
500,1035205.9956333191,1073079.113487993,654466.7297662625
600,1265211.0083636034,1292786.0047896332,808420.1890592348
700,1364364.1382247016,1391171.2449557194,903614.0357209735
800,1665160.611539107,1657048.2616193055,1063718.9347667655
900,1857384.7095286215,1878247.3070013523,1187157.4681880812
1000,2154435.664791659,2201285.6418438936,1374274.0153844566
100,262439.05208951404,271436.54738319037,142190.2083890204
200,458560.7406620606,480129.6030500151,283602.64182854834
300,632794.577759183,641092.3133237807,412493.9045690554
400,878855.1176017735,888582.1277266924,556611.7305140332
500,1160726.882609148,1180250.6804725497,671096.4806446494
600,1150073.9275254726,1212511.5323561379,776751.4217715072
700,1378836.822586665,1429833.4140649708,917314.7013988987
800,1612693.4447845803,1634635.0128869044,1077384.1556501235
900,1869400.9092508422,1916206.501187754,1213628.0838431732
1000,1900965.092167764,1952100.6813344993,1275221.562436
100,201406.6717865702,200022.43197690445,142549.70110937813
200,418410.1746587956,426355.19498717634,270774.123515135
300,605327.8098524665,613963.2574535039,401747.0786985618
400,801531.7498826616,815534.3329107157,522953.2546570525
500,1054660.6886038268,1082788.5426740253,687970.0183323394
600,1250665.528776991,1311178.750782859,805609.6561457237
700,1506347.2797120498,1563201.4772335186,952098.0645090494
800,1697247.8715137693,1801735.0802510104,1087661.706458279
900,1861534.964106383,1890310.6805798998,1204867.040722314
1000,1947127.613032976,1974505.3930958814,1329869.030549293
100,186826.44427183917,187921.69865961606,122608.67227272641
200,460589.7881675348,485665.4935947184,264590.62726792484
300,651358.2064337665,675130.4205723597,412905.8392530478
400,883652.0116958255,910052.4866444273,531741.6763878869
500,1083474.9519764765,1129285.557402935,689582.8436450296
600,1202320.3916625478,1274600.9298023542,812934.1981051345
700,1502789.93757686,1524057.9923522382,962259.0270756073
800,1652054.7087820417,1721339.5335651175,1071031.2846706074
900,1982626.8371325023,2038846.2329359925,1234874.3679287275
1000,1975870.3299283294,2080059.163011398,1346565.8667362186
100,221883.46755136835,224735.97414406223,124600.68269017134
200,405691.61189238454,408235.57313951576,261282.44933718996
300,630451.0112606481,661474.9726940138,397237.5753497611
400,852198.9004661799,867276.7582948082,531653.0735021433
500,971855.104765162,995476.1118997029,648488.121548061
600,1247752.5846615452,1284287.3409344102,803712.7474697037
700,1424530.2285955683,1459351.4954010725,920482.1256792768
800,1684256.50596759,1718676.2386692986,1071318.7275722919
900,1857310.4172288198,1939382.2961126864,1187899.9387112581
1000,1943497.6299900857,2017905.0701662872,1311867.5021275817
100,232781.3779740741,247654.2108490594,140413.0188563519
200,418757.67655414634,446652.4233391039,263109.9258519444
300,623122.2504846875,632544.8691661485,401841.63106643956
400,817036.4676553013,819491.4037905651,516510.77229126176
500,1008013.5665609032,1030250.7307442855,654294.5919532479
600,1322385.1856856719,1342248.8870370728,812770.7725146087
700,1506068.1099384148,1527592.4959471778,964496.9713749611
800,1622754.7431696886,1663926.795873056,1051823.6173123983
900,1920824.160847048,1955905.8442193004,1228371.9667929823
1000,2147505.696348201,2221061.6741252253,1339006.4369208629
100,246269.40528228614,249544.86589214866,135375.08957291907
200,442513.5567537284,461785.86546916707,274813.9423614642
300,580101.5218131483,634454.2333248003,393180.9945472676
400,812571.7483847546,857495.0217466073,542005.7087216737
500,1047553.8264019169,1055882.776258652,680485.7969386008
600,1232834.397076452,1289371.1270672602,817402.4254636238
700,1388407.8564907273,1415549.0907766945,918571.5806574951
800,1691146.415530846,1735999.3808038565,1073446.9856813457
900,1849223.7355684526,1878075.1842103116,1169364.695819505
1000,2088141.1283619204,2118600.0429443996,1330634.3214678
100,225666.0509202977,227624.45313481466,149841.9563480062
200,423945.4121203368,421995.12936232716,278949.08213949157
300,607936.2750872943,632678.1077392104,399194.04196501645
400,778198.2694248615,828497.1018421886,515939.2528369329
500,1026803.189198882,1052837.6532097212,648589.7717613281
600,1286146.5506791358,1326684.9916563209,795008.9232234216
700,1441127.6890250496,1532374.665057547,953180.2511896485
800,1669959.510983369,1740258.89326389,1070288.5362974494
900,1846289.2573020235,1920310.909880396,1219329.7200202122
1000,2060106.2378498556,2143945.255259625,1350750.6727051092
100,238066.19257608213,238041.59233925786,136680.33301284513
200,449725.5616054843,438145.1015200346,263982.3323144644
300,617667.9633867226,608523.6605955765,405753.17149377166
400,826018.8506011294,839121.5434321135,560665.6589853886
500,1092146.9518564397,1123628.3497871412,677634.3557375467
600,1220466.9188371443,1294265.787106591,783450.286613888
700,1410203.319165634,1426555.950295143,915997.7597530901
800,1639925.7257921372,1709728.8063399247,1061092.4788395825
900,1798661.1345975664,1833543.51926477,1191943.682809024
1000,2095026.3365030133,2167766.009683188,1331115.2519224344
100,199528.18876152806,200649.48302013025,135608.3618795841
200,450822.91525403294,467655.43455103994,270992.1027365967
300,642709.2221710817,662432.4362333241,376299.9467203983
400,745800.8297453816,756787.402250162,508992.6744742002
500,986721.7955318175,1035401.8119447274,676626.2869371668
600,1255073.8474912993,1257534.432972669,789301.1288152707
700,1425794.1788552923,1458035.5553313342,910663.1546726511
800,1516810.4184557274,1550882.3839786141,1022768.9577357577
900,1865708.1187662403,1945551.312612727,1166630.9233936693
1000,2021236.77107586,2072870.4723912159,1350344.7676056535
100,210067.21004232744,220324.84771798513,135402.73148579235
200,449772.1758989929,473242.5208056042,273481.6001993272
300,602487.6531127472,626667.220312921,406097.32437203487
400,791825.9628136434,802736.5349229132,518732.45949364663
500,1096363.1021623467,1142693.3656511935,705589.6442948779
600,1281204.034945557,1284025.4011537868,795627.13782901
700,1484595.3174043465,1542754.729920069,929240.394398035
800,1643702.8894908684,1741442.4031671353,1066630.8316967087
900,1869626.302864043,1957190.1283618263,1214520.1357817978
1000,2020167.8365367418,2051310.4475285348,1337775.0392033234
100,199314.86512883363,211224.44925017498,126422.40912835072
200,425517.82199885516,437776.91774835176,272375.16285953496
300,690568.9245736593,692500.9909388168,399202.49719417165
400,866490.873735924,928040.9119033176,539338.0941273529
500,1042414.1626046993,1088252.7994683466,664367.3074321809
600,1322280.7965275578,1358016.3775384952,780616.4584756646
700,1429702.183476948,1469861.880370253,959176.514941437
800,1676437.8970540075,1708753.7139429718,1101179.7751624305
900,1923850.5921794393,1992300.0597692123,1231401.6208396705
1000,2006157.3821957663,2025672.1726255415,1309844.7882195269
100,200469.30377406586,200149.10809840713,124673.4119032333
200,412207.16488137085,434562.6106253737,257861.99761408003
300,711992.5109755285,722475.000386317,403637.494590517
400,825343.2990907548,841632.8668455172,521659.47679301776
500,952185.2121347057,1004635.457325376,640321.1544213261
600,1278237.7290226114,1304121.2080913947,819494.3616406233
700,1380540.1256794657,1457543.6959281322,922844.6474307509
800,1638641.920379213,1650794.325813018,1067319.9061084548
900,1825300.9980737208,1921565.8157109388,1197349.7127749596
1000,1984831.958001287,2032987.8386038363,1329891.5571077506
100,195255.32412480604,197333.69933784104,135828.5981887774
200,386701.6569471689,394135.83308912395,264572.14440747426
300,662437.6275462746,677057.7970063548,373337.2099530939
400,867290.8572265105,894796.9994700203,545269.6689205747
500,1087399.1691420348,1083501.713050628,690309.5775551525
600,1171551.7065821062,1227143.0163873099,775569.5959607263
700,1419659.115602634,1475905.629207518,929418.5854778707
800,1661155.769649093,1640706.6900229384,1090310.736080273
900,1742439.996120543,1792632.05498163,1183905.3254310295
1000,1934957.2145456562,1993468.5474330988,1300481.507184265
100,206121.67850207753,204517.82674492517,121590.68196170754
200,445369.75623619615,465506.40391015593,282243.2693626978
300,634270.8139462689,629627.4866193162,402635.06164249347
400,876504.1368392335,885451.4925645195,542454.9087666986
500,1038281.4138331692,1056251.641985103,685091.4786078577
600,1269556.258219886,1293722.1756512104,795415.2912058277
700,1403999.0461639003,1472869.5589227579,922314.2408378582
800,1528471.6936325731,1574898.0031134847,1042139.9519943281
900,1884843.9339044418,1960317.0245647,1173721.087771852
1000,2026911.4888825086,2110363.553584449,1303723.9445580756
100,210704.67037484856,222819.27277195855,141670.57981288544
200,389234.5660591491,404644.4295024667,255261.79414054437
300,683117.3443214684,696464.0853687568,396341.7310569137
400,839180.0486854838,903224.5015687138,531238.655192099
500,986593.8386547661,1017347.1869034782,630416.2504328134
600,1188188.5178698446,1213405.055814973,796578.007370224
700,1449148.008147099,1494741.020525522,940581.0458686982
800,1616645.4126726838,1675391.178054921,1075497.5297089054
900,1788820.5631547198,1843313.9789406466,1179536.310647514
1000,1979235.2866973924,2027680.92556529,1327816.3561883953
100,189667.88935427341,202222.68642840596,129085.70287477931
200,426634.56380061345,437885.6782932894,266518.0342756463
300,622718.3739813305,617494.8148760173,374890.467231937
400,862557.0979951248,885251.6329240176,532361.1431018556
500,1052967.6952103814,1103295.7161885956,662514.2726409236
600,1216579.500851793,1244478.2812203818,786065.3432826144
700,1429773.2434093421,1452809.5834964293,938947.1079713951
800,1536600.6585282674,1651732.990746634,1029813.3220236036
900,1754694.0259747682,1847772.921836982,1183574.4365643885
1000,2007919.0134404215,2095357.1988139907,1303891.2091959224
100,175784.1551917906,175052.5719457805,113708.41699140776
200,425218.74811797345,443576.6566507539,270413.4457172737
300,646943.4165595047,699357.9258361023,396929.5574193868
400,869586.628079566,922693.0050636864,541918.6514363396
500,1031030.2835801124,1061013.873855354,668549.9223011032
600,1216537.1586522395,1223353.517486652,754568.9491158618
700,1374803.724626759,1428544.7814785924,907597.3785325742
800,1679541.8828436842,1733625.5228366654,1099220.2149824174
900,1835825.2108519431,1906137.9167846153,1175383.6961033884
1000,2070003.1246061856,2119784.2286224123,1320667.543844476
100,214840.5302843267,210398.3571246495,132960.5319370927
200,449551.93843137886,456416.93513293436,289847.618778674
300,623997.6656055241,672560.4218050861,404378.77367697563
400,801202.8344556644,808729.576290214,509667.38094470627
500,1068039.7013515653,1136474.7256287017,680045.171947364
600,1193018.981434227,1240599.241589403,803615.7420597413
700,1451643.2820615056,1503391.4249468027,955116.6367935351
800,1570700.872567786,1589988.3712725223,1040611.9848032582
900,1895953.9491540096,1967811.2397392024,1227437.611486738
1000,1962812.5708881973,2026449.7561132233,1297760.8042089879
100,220587.09204195038,228741.12446371172,132591.25681814013
200,451709.73583856813,454786.3519136088,273079.59710131696
300,622334.1985175312,632110.703600026,409444.00129297294
400,843575.7143530657,896638.0098102343,524531.6293303528
500,1099498.9500955858,1114207.31835553,693006.6378143007
600,1274761.1926357741,1316252.5869807454,804212.2465327708
700,1368899.5328798553,1405618.767650521,897605.8991068801
800,1650911.3643603758,1659419.93617731,1101940.7069490715
900,1937609.889321276,1976844.861129036,1210160.8525718458
1000,1996244.6023099683,2024239.5819988453,1336410.2494520256
100,239424.97661525887,242791.3893158579,144857.96508224905
200,414033.5721345189,413376.786398649,258264.91204062247
300,626619.3511100298,629223.7007221758,387085.8751111299
400,777313.8027550997,784960.3290702986,521199.5896012999
500,1073112.9453537974,1105160.9961945137,669101.0108577217
600,1224174.8936796922,1262366.6360791943,787483.0078478538
700,1386020.549980203,1468288.329132802,910544.2713318784
800,1587548.0165773053,1649911.4757629524,1053341.7285412038
900,1895536.6245731413,1981420.9814945364,1198658.4220156858
1000,2026839.396820175,2116856.9362401557,1361457.1483316182
100,235876.96788065686,235268.07315574208,140453.77163547033
200,439649.6674338766,421324.4477143829,271979.7625308973
300,656455.9241722984,647141.6954922292,411781.91896002815
400,790770.6697860176,831031.8490304234,523774.747834728
500,1049627.3495999144,1073472.4240151602,708632.3638445716
600,1184295.4788177188,1228798.8916178844,794709.0596499273
700,1402423.3961106746,1463856.5551485356,930936.6447196625
800,1615114.6990751736,1657457.600149381,1101462.2941433033
900,1837312.1945516053,1841090.4943838671,1209528.4109030017
1000,2009733.3883339444,2092330.0041513944,1333824.6228583218
