fat,Paper,Min Time,Time opt
0.4,8260706,9308307,3646017.3357262146
0.4,9207325,8887051,4044245.513574129
0.4,10363992,10542539,4587996.309565542
0.4,9074270,9383096,3999936.5442832885
0.4,8866037,8332544,3909757.4684174946
0.4,9448324,9560579,4151977.5884709684
0.4,8487776,10477204,3761632.8245518687
0.4,7912098,9458910,3471796.2162801516
0.4,9121449,10706024,4092140.523404604
0.4,9556201,11222302,4220153.855079935
0.4,10180266,10235725,4498053.513500365
0.4,8487238,8988649,3707183.468654433
0.4,9362744,10168916,4164238.1359762372
0.4,8675431,9611635,3824673.1500898413
0.4,9811044,9439614,4330106.97552625
0.4,11288117,10763977,4980458.923838166
0.4,9045106,11041016,3971120.594492957
0.4,8618476,9387986,3803642.990945729
0.4,10513191,11534488,4621686.181453832
0.4,8958064,8979934,3954763.305198567
0.4,9445416,10361387,4144488.594297012
0.4,9429918,11919939,4176949.3195502353
0.4,8724456,9230930,3834167.495937587
0.4,7598256,9161463,3338910.03399486
0.4,7716178,9371202,3361278.1049233773
0.4,8857906,10320805,3893920.3147457847
0.4,10331789,10917568,4611654.581419093
0.4,9100430,10925801,4013846.646254428
0.4,7066503,8714170,3090384.7049104013
0.5,5587948,8732862,2425280.548435411
0.5,6781719,9308307,2997522.495563436
0.5,5654522,8887051,2453089.146122103
0.5,7176510,10542539,3181660.603885416
0.5,6284695,9383096,2784866.340403349
0.5,6525459,8332544,2884996.3224685835
0.5,7047961,9560579,3122809.1033193143
0.5,6863565,10477204,3033628.495375763
0.5,5678578,9458910,2505719.0926306243
0.5,7373625,10706024,3296917.4194094455
0.5,7630533,11222302,3402777.053063046
0.5,6672002,10235725,2957219.537894562
0.5,7106046,8988649,3108836.2248174
0.5,6181749,10168916,2722277.180938156
0.5,6692110,9611635,2967481.3939880813
0.5,6815477,9439614,2996385.770032308
0.5,7280567,10763977,3215855.1236846317
0.5,7931427,11041016,3493796.758136776
0.5,5960273,9387986,2628976.6956422115
0.5,8001766,11534488,3483351.5937830987
0.5,6688694,8979934,2962590.7682668897
0.5,6981408,10361387,3082749.6670616977
0.5,7048203,11919939,3143078.2428756333
0.5,6134782,9230930,2710749.5868193517
0.5,6154812,9161463,2711774.1870059767
0.5,5573939,9371202,2450448.7463458246
0.5,6700993,10320805,2961578.561638666
0.5,7407636,10917568,3304075.3136286894
0.5,5975770,10925801,2649315.0781679903
0.5,6562616,8714170,2894841.2882923507
0.6,3247171,8732862,1437456.6641774694
0.6,3609269,9308307,1583306.9972135597
0.6,4941809,8887051,2161369.061226958
0.6,5392864,10542539,2403323.7039423697
0.6,4342643,9383096,1941221.3202935993
0.6,4787238,8332544,2114320.411203043
0.6,5031374,9560579,2229240.849787243
0.6,5606823,10477204,2499520.603289179
0.6,3954677,9458910,1720014.341915108
0.6,4350833,10706024,1956606.8574498754
0.6,5073179,11222302,2268986.876740294
0.6,5475924,10235725,2420978.433523507
0.6,4751571,8988649,2093561.13418842
0.6,4162811,10168916,1843558.7568391075
0.6,3905027,9611635,1726966.3986731514
0.6,4819466,9439614,2122992.1333562657
0.6,5303198,10763977,2341894.338721965
0.6,5412474,11041016,2393633.0926781134
0.6,3974448,9387986,1757998.306776667
0.6,5779991,11534488,2570792.7306426656
0.6,3873849,8979934,1703871.4601316466
0.6,4893746,10361387,2173699.9957243395
0.6,4946797,11919939,2201133.936444707
0.6,5174975,9230930,2281358.8398370896
0.6,4006022,9161463,1791673.4844848933
0.6,4436748,9371202,1956092.9720168933
0.6,5522741,10320805,2437183.627088437
0.6,5827229,10917568,2597145.846108747
0.6,4712049,10925801,2096695.5596224456
0.6,4764263,8714170,2107752.04868651
0.7,2920029,8732862,1285037.3006960263
0.7,2995703,9308307,1310963.9288538226
0.7,3125851,8887051,1381091.0815783078
0.7,2983275,10542539,1307447.3703259288
0.7,3376351,9383096,1502542.1162031253
0.7,3840544,8332544,1661746.7440345408
0.7,3607043,9560579,1585995.838049847
0.7,3110869,10477204,1396246.1490286265
0.7,3629851,9458910,1591419.4152633497
0.7,3999887,10706024,1807279.5436212257
0.7,3350777,11222302,1486126.1869620944
0.7,3498943,10235725,1550070.4755964417
0.7,2694883,8988649,1190960.392271041
0.7,3280289,10168916,1436961.9870843238
0.7,2858587,9611635,1272613.396543511
0.7,3059999,9439614,1341516.914393126
0.7,4594217,10763977,2029098.79979236
0.7,3221757,11041016,1419611.1755831293
0.7,2584124,9387986,1157402.1206344906
0.7,3426316,11534488,1500727.5124599913
0.7,3250694,8979934,1444026.3492739997
0.7,3003186,10361387,1327855.708984621
0.7,3415165,11919939,1501232.1983575884
0.7,3468159,9230930,1532432.160330609
0.7,3225999,9161463,1420215.8645650833
0.7,3235120,9371202,1416858.352807634
0.7,2962604,10320805,1318930.921798163
0.7,4024111,10917568,1806811.147522811
0.7,3289089,10925801,1430288.2361213325
0.7,2651343,8714170,1171867.7611639043
0.8,1796005,8732862,770617.0417028224
0.8,1653908,9308307,719103.529335719
0.8,1901024,8887051,850924.5551177259
0.8,1902142,10542539,820098.5255544082
0.8,2392726,9383096,1068978.4477030237
0.8,2970302,8332544,1328387.65718064
0.8,1915736,9560579,834522.1942139068
0.8,1674038,10477204,740867.6783856449
0.8,2585773,9458910,1145008.9389490322
0.8,2379340,10706024,1061128.592845121
0.8,2334193,11222302,1038531.620630386
0.8,2509336,10235725,1112331.2613835982
0.8,2150912,8988649,946425.7809961586
0.8,1931415,10168916,856283.8271545188
0.8,1938805,9611635,871956.8833464034
0.8,2487408,9439614,1084095.40892238
0.8,1901248,10763977,807622.8385712779
0.8,2226242,11041016,979497.6273457757
0.8,1971714,9387986,888444.4991931773
0.8,2493111,11534488,1101850.7123400366
0.8,2635808,8979934,1177114.9850219702
0.8,2481597,10361387,1086906.2387616313
0.8,2324195,11919939,1051752.2430414676
0.8,2000759,9230930,874979.9457629418
0.8,2623763,9161463,1160012.4434045353
0.8,2237390,9371202,974870.2551031911
0.8,2457179,10320805,1097503.9665938267
0.8,2141441,10917568,931423.9019681225
0.8,2304984,10925801,1023499.8566844508
0.8,1948263,8714170,875042.6418148187
0.9,1534552,8732862,680994.575741888
0.9,1487946,9308307,665668.3560278681
0.9,1522206,8887051,681560.6480145513
0.9,1422923,10542539,695183.7690020413
0.9,1851040,9383096,804809.1267701911
0.9,1318796,8332544,656760.4495093515
0.9,1469829,9560579,688680.4760887198
0.9,1293059,10477204,682388.2379183229
0.9,1451164,9458910,654464.7830271883
0.9,1510108,10706024,684994.7565661398
0.9,1382979,11222302,687968.1991749887
0.9,1436808,10235725,689580.9764586004
0.9,1257500,8988649,648486.2089159007
0.9,1205731,10168916,654292.812703227
0.9,1354681,9611635,680483.9164037626
0.9,1874566,9439614,810351.2747246469
0.9,2261648,10763977,994143.1351808661
0.9,1478446,11041016,676624.4427130695
0.9,1218002,9387986,705587.8103228756
0.9,1644164,11534488,721041.0854470988
0.9,1178570,8979934,640319.276471287
0.9,1929393,10361387,860820.1070734267
0.9,1552587,11919939,685089.6095134421
0.9,1498694,9230930,650443.6048645978
0.9,1426290,9161463,662512.3984567322
0.9,1429231,9371202,668547.9561378651
0.9,1422120,10320805,680043.2235309207
0.9,1973507,10917568,868753.3057431837
0.9,1760229,10925801,773014.4064875254
0.9,2239484,8714170,985981.9607997221
1,940443,8732862,680994.575741888
1,1643880,9308307,665668.3560278681
1,1174610,8887051,651305.3816708077
1,935228,10542539,695183.7690020413
1,951124,9383096,661962.9561917708
1,1447354,8332544,656760.4495093515
1,1489569,9560579,688680.4760887198
1,934285,10477204,682388.2379183229
1,877348,9458910,654464.7830271883
1,919111,10706024,671094.6253296196
1,1097877,11222302,687968.1991749887
1,1427009,10235725,689580.9764586004
1,882111,8988649,648486.2089159007
1,1240735,10168916,654292.812703227
1,1248443,9611635,680483.9164037626
1,1365826,9439614,648587.8302313236
1,1472877,10763977,677632.4893569172
1,1230399,11041016,676624.4427130695
1,956657,9387986,705587.8103228756
1,1644164,11534488,721041.0854470988
1,871869,8979934,640319.276471287
1,1454016,10361387,690307.7181537312
1,932634,11919939,685089.6095134421
1,948449,9230930,630414.4107754435
1,894262,9161463,662512.3984567322
1,1462600,9371202,668547.9561378651
1,1473996,10320805,680043.2235309207
1,1147905,10917568,693004.7815155316
1,1460865,10925801,669099.2209609596
1,958877,8714170,708630.5724702912
